occ,y4_hhid,indidy4,male,age,relation_head,head,father_educ,mother_educ,over_12,cur_married,household_num,clusterid,rural,y4_weights,region_code,region_name,district_code,district_name,satisfy_school_age,read_wri_kiswa,school_exp,start_school_age,cur_school,school_lyear,educ_attain,primary,secondary,university,cur_grade,cur_prim,cur_second,cur_univ,public,board,transportation,time_to_school,free_meal_school,miss_school_lasttwo,absent_reason,access_textbook,homework_hour_week_fir,problem_school_fir,problem_school,problem_school_sec,psle,pass_psle,school_fee,book_mat,uniform_fee,transport_fee,extra_tuition,others,meal_cost,eduction_expendit_12m,adult_literacy_prog,unpaid_employee_12m,non_farm_12m,house_farm_12m,rental_pay_inc,priv_gov_inc,other_inc,income_known_sour
1,7998-001,1,1,52,head,1,1,0,1,1,7998,190425214004,0,3225.0979,mwanza,MWANZA,4,KWIMBA,yes,1,1,11,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2,7998-001,2,0,43,spouse,0,1,1,1,1,7998,190425214004,0,3225.0979,mwanza,MWANZA,4,KWIMBA,yes,1,1,8,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,7998-001,3,1,16,SON/DAUGHTER,0,,,1,0,7998,190425214004,0,3225.0979,mwanza,MWANZA,4,KWIMBA,yes,1,1,7,1,,,,,,Primary,1,0,0,0,1,,,1,no,,0,0,NO PROBLEMS (SATISFIED),0,,1,0,150000,40000,36000,10000,0,12000,500000,748000,0,1,1,0,0,0,0,0
4,7998-001,4,1,22,SON/DAUGHTER,0,,,1,0,7998,190425214004,0,3225.0979,mwanza,MWANZA,4,KWIMBA,yes,1,1,9,1,,,,,,Secondary,0,1,0,1,1,,,1,no,,1,12,NO PROBLEMS (SATISFIED),0,,1,1,600000,48000,60000,60000,0,179000,0,947000,0,1,0,1,0,0,0,0
5,7998-001,5,1,24,SON/DAUGHTER,0,,,1,0,7998,190425214004,0,3225.0979,mwanza,MWANZA,4,KWIMBA,yes,1,1,12,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6,7998-001,6,1,25,SON/DAUGHTER,0,,,1,0,7998,190425214004,0,3225.0979,mwanza,MWANZA,4,KWIMBA,yes,1,1,9,0,0,Secondary,0,1,0,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,7998-001,7,1,13,SON/DAUGHTER,0,,,1,0,7998,190425214004,0,3225.0979,mwanza,MWANZA,4,KWIMBA,yes,1,1,7,1,,,,,,Primary,1,0,0,1,0,0,15,0,no,,1,0,INADEQUATE BOOKS/TOOLS,1,,0,,0,7800,22000,0,0,6200,0,36000,0,0,1,1,0,0,0,0
8,7998-001,8,0,14,SON/DAUGHTER,0,,,1,0,7998,190425214004,0,3225.0979,mwanza,MWANZA,4,KWIMBA,yes,1,1,6,1,,,,,,Secondary,0,1,0,1,0,0,40,0,no,,1,4,INADEQUATE BOOKS/TOOLS,1,,1,1,20000,20000,52000,0,0,0,0,92000,0,0,1,1,0,0,0,0
9,7998-001,9,0,8,SON/DAUGHTER,0,,,0,,7998,190425214004,0,3225.0979,mwanza,MWANZA,4,KWIMBA,yes,1,1,5,1,,,,,,Primary,1,0,0,1,0,0,40,0,no,,1,0,NO PROBLEMS (SATISFIED),0,,0,,0,6000,32000,0,10000,2000,0,50000,0,0,0,0,0,0,0,0
10,7998-001,10,0,3,SON/DAUGHTER,0,,,0,,7998,190425214004,0,3225.0979,mwanza,MWANZA,4,KWIMBA,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
1,8000-001,1,0,29,head,1,1,1,1,0,8000,190425214004,0,3225.0979,mwanza,MWANZA,4,KWIMBA,yes,1,1,10,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,8000-001,2,0,1,SON/DAUGHTER,0,,,0,,8000,190425214004,0,3225.0979,mwanza,MWANZA,4,KWIMBA,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
1,8001-001,1,1,37,head,1,0,0,1,0,8001,190425214004,0,3225.0979,mwanza,MWANZA,4,KWIMBA,yes,0,1,10,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2,8001-001,2,0,31,spouse,0,1,1,1,0,8001,190425214004,0,3225.0979,mwanza,MWANZA,4,KWIMBA,yes,1,1,11,0,0,Secondary,0,1,0,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,8001-001,3,1,0,SON/DAUGHTER,0,,,0,,8001,190425214004,0,3225.0979,mwanza,MWANZA,4,KWIMBA,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
1,8011-001,1,1,37,head,1,1,0,1,0,8011,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,yes,1,1,8,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2,8011-001,2,0,34,spouse,0,1,0,1,0,8011,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,yes,1,1,9,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,8011-001,3,1,0,SON/DAUGHTER,0,,,0,,8011,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
1,8012-001,1,0,60,head,1,0,0,1,0,8012,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,yes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0
2,8012-001,2,0,40,SON/DAUGHTER,0,1,,1,0,8012,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,yes,1,1,10,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,8012-001,3,1,28,SON/DAUGHTER,0,1,,1,0,8012,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,yes,1,1,12,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4,8012-001,4,1,23,SON/DAUGHTER,0,1,,1,1,8012,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,yes,1,1,12,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,8012-001,5,0,21,OTHER RELATIVE(SPECIFY),0,1,0,1,1,8012,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,yes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0
6,8012-001,6,1,8,grandchild,0,1,1,0,,8012,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,yes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
7,8012-001,7,0,4,grandchild,0,1,1,0,,8012,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
8,8012-001,8,0,2,grandchild,0,,,0,,8012,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
9,8012-001,9,0,0,grandchild,0,,,0,,8012,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
1,8013-001,1,1,63,head,1,0,0,1,0,8013,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,yes,1,1,12,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,8013-001,2,0,43,spouse,0,,,1,0,8013,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,yes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0
3,8013-001,3,0,22,SON/DAUGHTER,0,,,1,0,8013,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,yes,1,1,8,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,8013-001,4,0,9,OTHER NON-RELATIVES (SPECIFY),0,1,1,0,,8013,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,yes,0,1,6,1,,,,,,Primary,1,0,0,1,0,0,20,0,yes,SCHOOL CLOSED IN BREAK,0,0,NO PROBLEMS (SATISFIED),0,,0,,0,6000,15500,0,0,3000,0,24500,0,0,0,1,0,0,0,0
5,8013-001,5,0,5,grandchild,0,1,1,0,,8013,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,yes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0
6,8013-001,6,1,18,SON/DAUGHTER,0,,,1,0,8013,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,yes,1,1,8,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,8014-001,1,1,50,head,1,0,0,1,1,8014,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,yes,1,1,9,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2,8014-001,2,0,47,spouse,0,,1,1,1,8014,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,yes,1,1,8,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,8014-001,3,1,15,SON/DAUGHTER,0,,,1,0,8014,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,yes,0,1,7,0,1,,,,,,,,,,,,,,,,,,,,,0,,0,8000,16500,0,0,2000,0,26500,0,1,0,1,0,0,0,0
4,8014-001,4,0,5,SON/DAUGHTER,0,,,0,,8014,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,yes,0,1,4,1,,,,,,Others,0,0,0,0,0,0,30,0,yes,SCHOOL CLOSED IN BREAK,1,0,NO PROBLEMS (SATISFIED),0,,0,,24000,1000,5000,0,0,3000,0,33000,0,0,0,0,0,0,0,0
5,8014-001,5,1,1,grandchild,0,1,1,0,,8014,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
1,8015-001,1,1,29,head,1,1,1,1,0,8015,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,yes,1,1,9,0,0,University,0,0,1,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,8016-001,1,1,37,head,1,1,0,1,1,8016,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,yes,1,1,13,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2,8016-001,2,0,24,spouse,0,,,1,1,8016,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,yes,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0
3,8016-001,3,0,7,SON/DAUGHTER,0,,,0,,8016,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,yes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
4,8016-001,4,0,5,SON/DAUGHTER,0,,,0,,8016,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,yes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
5,8016-001,5,0,3,SON/DAUGHTER,0,,,0,,8016,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
6,8016-001,6,1,1,SON/DAUGHTER,0,,,0,,8016,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
1,8017-001,1,1,47,head,1,1,0,1,1,8017,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,yes,1,1,8,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2,8017-001,2,0,34,spouse,0,0,0,1,1,8017,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,yes,1,1,10,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,8017-001,3,0,10,SON/DAUGHTER,0,,,0,,8017,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,yes,1,1,6,1,,,,,,Primary,1,0,0,1,0,0,45,0,yes,SCHOOL CLOSED IN BREAK,1,0,POOR TEACHING,1,INADEQUATE BOOKS/TOOLS,0,,0,16400,32000,0,0,2000,0,50400,0,0,0,1,0,0,0,0
4,8017-001,4,1,8,SON/DAUGHTER,0,,,0,,8017,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,yes,0,1,7,1,,,,,,Primary,1,0,0,1,0,0,45,0,yes,SCHOOL CLOSED IN BREAK,1,0,POOR TEACHING,1,INADEQUATE BOOKS/TOOLS,0,,0,2800,20000,0,0,2000,0,24800,0,0,0,0,0,0,0,0
1,8018-001,1,1,68,head,1,0,0,1,0,8018,190509104003,1,2630.7954,mwanza,MWANZA,5,SENGEREMA,yes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0
1,8030-001,1,1,49,head,1,1,0,1,0,8030,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,0,1,17,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2,8030-001,2,0,36,spouse,0,1,0,1,0,8030,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,0,1,10,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,8030-001,3,0,2,SON/DAUGHTER,0,,,0,,8030,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
1,8032-001,1,1,50,head,1,1,0,1,1,8032,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0
2,8032-001,2,0,39,spouse,0,1,0,1,1,8032,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,1,1,10,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,8032-001,3,1,10,SON/DAUGHTER,0,,,0,,8032,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0
4,8032-001,4,0,5,SON/DAUGHTER,0,,,0,,8032,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
5,8032-001,5,1,1,SON/DAUGHTER,0,,,0,,8032,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
1,8033-001,1,0,42,head,1,1,1,1,0,8033,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,1,1,6,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,8033-001,2,0,19,SON/DAUGHTER,0,1,,1,0,8033,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,1,1,6,0,0,Secondary,0,1,0,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,8033-001,3,0,1,grandchild,0,1,,0,,8033,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
1,8035-001,1,1,41,head,1,,,1,1,8035,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,1,1,9,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2,8035-001,2,0,31,spouse,0,1,1,1,1,8035,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,1,1,10,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,8035-001,3,0,13,SON/DAUGHTER,0,,,1,0,8035,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,1,1,6,1,,,,,,Primary,1,0,0,1,0,0,30,0,yes,SCHOOL CLOSED IN BREAK,1,0,INADEQUATE BOOKS/TOOLS,1,,0,,0,10000,10000,0,0,3000,0,23000,0,0,0,1,0,0,0,0
4,8035-001,4,1,11,SON/DAUGHTER,0,,,0,,8035,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,1,1,6,1,,,,,,Primary,1,0,0,1,0,0,30,0,yes,SCHOOL CLOSED IN BREAK,1,0,INADEQUATE BOOKS/TOOLS,1,,0,,0,9000,10000,0,0,3000,0,22000,0,0,0,1,0,0,0,0
5,8035-001,5,0,8,SON/DAUGHTER,0,,,0,,8035,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,0,1,7,1,,,,,,Primary,1,0,0,1,0,0,30,0,yes,SCHOOL CLOSED IN BREAK,1,0,INADEQUATE BOOKS/TOOLS,1,,0,,0,4000,0,0,0,2000,0,6000,0,0,0,0,0,0,0,0
6,8035-001,6,0,4,SON/DAUGHTER,0,,,0,,8035,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
7,8035-001,7,0,1,SON/DAUGHTER,0,,,0,,8035,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
1,8036-001,1,1,37,head,1,1,0,1,0,8036,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,1,1,10,0,,Primary,1,0,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,8036-001,2,0,26,spouse,0,1,1,1,0,8036,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,1,1,7,0,,Primary,1,0,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,8036-001,3,0,7,STEP SON / DAUGHTER,0,1,,0,,8036,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,0,1,6,1,,,,,,Primary,1,0,0,1,0,0,30,0,yes,SCHOOL CLOSED IN BREAK,1,0,INADEQUATE BOOKS/TOOLS,1,OVERCROWDED CLASSROOMS,0,,0,10000,30000,0,0,2000,0,42000,0,0,0,0,0,0,0,0
4,8036-001,4,1,11,SON/DAUGHTER,0,,1,0,,8036,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,1,1,8,1,,,,,,Primary,1,0,0,1,0,0,75,0,yes,SCHOOL CLOSED IN BREAK,0,0,NO PROBLEMS (SATISFIED),0,,0,,0,15000,40000,10000,0,5000,0,70000,0,0,0,0,0,0,0,0
5,8036-001,5,0,10,SON/DAUGHTER,0,,,0,,8036,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,0,1,8,1,,,,,,Primary,1,0,0,1,0,0,75,0,yes,SCHOOL CLOSED IN BREAK,0,0,NO PROBLEMS (SATISFIED),0,,0,,0,10000,30000,10000,0,3000,0,53000,0,0,0,0,0,0,0,0
6,8036-001,6,1,2,SON/DAUGHTER,0,,,0,,8036,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
7,8036-001,7,0,0,SON/DAUGHTER,0,,,0,,8036,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
1,8037-001,1,0,40,head,1,,1,1,0,8037,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,1,1,11,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2,8037-001,2,0,10,SON/DAUGHTER,0,1,,0,,8037,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,1,1,7,1,,,,,,Primary,1,0,0,1,0,0,45,0,yes,SCHOOL CLOSED IN BREAK,1,0,INADEQUATE BOOKS/TOOLS,1,INADEQUATE TEACHERS,0,,0,4000,8000,0,0,2000,0,14000,0,0,0,0,0,0,0,0
3,8037-001,3,0,3,SON/DAUGHTER,0,1,,0,,8037,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
1,8038-001,1,1,39,head,1,0,1,1,0,8038,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,1,1,9,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,300000,300000
2,8038-001,2,0,38,spouse,0,0,0,1,0,8038,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,300000,300000
3,8038-001,3,1,36,SISTER/BROTHER,0,0,0,1,0,8038,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,300000,300000
4,8038-001,4,1,9,STEP SON / DAUGHTER,0,,,0,,8038,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,0,1,6,1,,,,,,Others,0,0,0,0,0,0,30,0,yes,SCHOOL CLOSED IN BREAK,1,10,INADEQUATE BOOKS/TOOLS,1,INADEQUATE TEACHERS,0,,10000,15000,10000,0,0,0,0,35000,0,0,0,1,0,0,300000,300000
5,8038-001,5,1,7,SON/DAUGHTER,0,,,0,,8038,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,0,1,6,1,,,,,,Others,0,0,0,0,0,0,30,0,yes,SCHOOL CLOSED IN BREAK,1,10,INADEQUATE BOOKS/TOOLS,1,INADEQUATE TEACHERS,0,,10000,15000,10000,0,0,0,0,35000,0,0,0,1,0,0,300000,300000
6,8038-001,6,1,5,SON/DAUGHTER,0,,,0,,8038,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,300000,300000
7,8038-001,7,0,35,OTHER NON-RELATIVES (SPECIFY),0,1,0,1,0,8038,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,300000,300000
1,8039-001,1,1,50,head,1,1,0,1,1,8039,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,1,1,11,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2,8039-001,2,0,54,spouse,0,1,0,1,1,8039,190523102008,1,3721.0498,mwanza,MWANZA,5,SENGEREMA,yes,1,1,6,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,8050-001,1,1,41,head,1,1,1,1,0,8050,190606206006,0,6594.9556,mwanza,MWANZA,6,ILEMELA MANISPAA,yes,1,1,9,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2,8050-001,2,0,32,spouse,0,1,1,1,0,8050,190606206006,0,6594.9556,mwanza,MWANZA,6,ILEMELA MANISPAA,yes,1,1,8,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3,8050-001,3,0,14,SON/DAUGHTER,0,,,1,0,8050,190606206006,0,6594.9556,mwanza,MWANZA,6,ILEMELA MANISPAA,yes,1,1,7,1,,,,,,Primary,1,0,0,1,0,0,45,0,no,,1,0,INADEQUATE BOOKS/TOOLS,1,,0,,0,6400,8500,0,60000,10000,0,84900,0,0,0,0,0,0,0,0
4,8050-001,4,1,7,SON/DAUGHTER,0,,,0,,8050,190606206006,0,6594.9556,mwanza,MWANZA,6,ILEMELA MANISPAA,yes,1,1,5,1,,,,,,Primary,1,0,0,1,0,0,45,0,no,,1,0,INADEQUATE BOOKS/TOOLS,1,,0,,0,0,0,0,25000,0,0,25000,0,0,0,0,0,0,0,0
5,8050-001,5,0,5,SON/DAUGHTER,0,,,0,,8050,190606206006,0,6594.9556,mwanza,MWANZA,6,ILEMELA MANISPAA,yes,0,1,5,1,,,,,,Others,0,0,0,1,0,0,45,0,no,,1,0,OVERCROWDED CLASSROOMS,1,,0,,35000,0,8000,0,0,0,0,43000,0,0,0,0,0,0,0,0
1,8052-001,1,0,70,head,1,1,0,1,0,8052,190606206006,0,6594.9556,mwanza,MWANZA,6,ILEMELA MANISPAA,yes,1,1,11,0,0,Primary,1,0,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,8052-001,2,0,29,SON/DAUGHTER,0,,,1,0,8052,190606206006,0,6594.9556,mwanza,MWANZA,6,ILEMELA MANISPAA,yes,0,1,7,0,0,Others,0,0,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,8052-001,3,1,5,grandchild,0,,,0,,8052,190606206006,0,6594.9556,mwanza,MWANZA,6,ILEMELA MANISPAA,yes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
