interview__key,sdd_hhid,hh_n01a,enterprise_id,hh_n02_2,hh_n02_3a,hh_n02_3,hh_n03_1,hh_n03_2,hh_n03_3,hh_n03_4,hh_n03_5,hh_n03_6,hh_n04a,hh_n04b,hh_n04_1,hh_n04_2,hh_n04_3,hh_n05_1,hh_n05_2,hh_n06,hh_n07_1,hh_n07_2,hh_n08_1,hh_n08_2,hh_n08_3,hh_n09_1,hh_n09_2,hh_n10,hh_n11,hh_n12,hh_n13_1,hh_n13_2,hh_n14_1,hh_n14_2,hh_n15,hh_n16,hh_n17,hh_n18,hh_n19,hh_n20,hh_n21_1,hh_n21_2,hh_n21_3,hh_n21_4
75-21-34-64,0689-001-008,YES,1,UPISHI WA POMBE KIENYEJI,"Wholesale and retail trade, repair of motor vehicles and motorcycles","RETAIL TRADE NOT IN STORES, STALLS OR MARKETS",1,,,,,,1,,1,YES,,1,,W/IN OWN OR BUS. PARTNER'S HOME - WITHOUT SPECIAL BUS. SPACE,12,0,PROCEEDS FROM ANOTHER AGRICULTURAL BUSINESS,,,FINAL CONSUMERS,,60000,0,0,MONTH,100000,MONTH,60000,0,0,40000,0,6,50000,NO,NO,NO,NO
95-06-93-41,0690-001-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72-15-33-17,0692-002-001,YES,1,BIASHARA YA GENGE,"Wholesale and retail trade, repair of motor vehicles and motorcycles","RETAIL TRADE, EXCEPT OF MOTOR VEHICLES AND MOTORCYCLES",2,,,,,,2,,2,YES,,2,,OTHER TEMPORARY STRUCTURE,1,2,LOAN FROM FAMILY/FRIENDS,,,FINAL CONSUMERS,,50000,0,0,MONTH,0,MONTH,0,0,0,0,0,12,140000,NO,NO,NO,NO
27-84-62-21,0694-001-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91-33-85-80,0695-001-001,YES,1,KUUZA NDIZI,"Wholesale and retail trade, repair of motor vehicles and motorcycles","RETAIL SALE OF FOOD, BEVERAGES AND TOBACCO IN SPECIALIZED STORES",3,,,,,,3,,3,YES,,3,,FIXED STALL/KIOSK - IN MARKET,0,8,PROCEEDS FROM NON-AG BUSINESS,,,FINAL CONSUMERS,,0,0,0,WEEK,65000,WEEK,15000,0,0,0,0,8,1000,NO,NO,NO,NO
53-85-16-71,0695-004-001,YES,1,USHONAJI NGUO,Other service activities,OTHER PERSONAL SERVICE ACTIVITIES,1,,,,,,1,,1,YES,,1,,W/IN OWN OR BUS. PARTNER'S HOME - WITHOUT SPECIAL BUS. SPACE,47,0,GIFT FROM FAMILY/FRIENDS,OWN SAVINGS,,FINAL CONSUMERS,,165000,0,0,MONTH,40000,MONTH,30000,0,0,0,0,8,20000,NO,NO,NO,NO
53-85-16-71,0695-004-001,YES,2,UUZAJI VITUMBUA,"Wholesale and retail trade, repair of motor vehicles and motorcycles","RETAIL TRADE NOT IN STORES, STALLS OR MARKETS",2,,,,,,2,,2,YES,,2,,OTHER TEMPORARY STRUCTURE,2,4,OWN SAVINGS,GIFT FROM FAMILY/FRIENDS,,FINAL CONSUMERS,,20000,0,0,MONTH,45000,MONTH,30000,0,0,0,5000,5,25000,NO,NO,NO,NO
64-88-46-60,0695-004-003,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78-20-87-66,0696-001-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60-53-18-73,0696-002-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96-88-18-26,0696-004-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54-36-89-43,0697-001-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71-47-26-16,0698-001-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84-43-61-13,0698-003-002,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-80-76-28,0698-009-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-83-92-95,0699-001-001,YES,1,BIASHALA GENGE MATUNDA,"Wholesale and retail trade, repair of motor vehicles and motorcycles","RETAIL TRADE, EXCEPT OF MOTOR VEHICLES AND MOTORCYCLES",1,,,,,,1,,1,YES,,1,,FIXED STALL/KIOSK - IN MARKET,16,0,GIFT FROM FAMILY/FRIENDS,,,FINAL CONSUMERS,,80000,0,250000,MONTH,1500000,MONTH,700000,0,0,0,130000,12,400000,NO,NO,NO,NO
10-70-45-48,0700-001-001,YES,1,KUNUNUA NA KUUZA NAFAKA,"Wholesale and retail trade, repair of motor vehicles and motorcycles","RETAIL TRADE NOT IN STORES, STALLS OR MARKETS",1,,,,,,1,,1,NO,NOT AVAILABLE DURING TIME IN EA,1,,OTHER TEMPORARY STRUCTURE,0,7,GIFT FROM FAMILY/FRIENDS,,,SMALL BUSINESS,,0,0,0,MONTH,3400000,MONTH,400000,0,0,0,0,7,300000,NO,NO,YES,NO
42-34-18-97,0701-003-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72-19-56-08,0702-001-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-00-32-44,0703-001-001,YES,1,BIASHARA YA KARANGA,"Wholesale and retail trade, repair of motor vehicles and motorcycles","RETAIL TRADE NOT IN STORES, STALLS OR MARKETS",2,,,,,,2,,2,YES,,2,,W/IN OWN OR BUS. PARTNER'S HOME - WITH SPECIAL BUS. SPACE,22,2,LOAN FROM FAMILY/FRIENDS,,,FINAL CONSUMERS,,20000,0,8000,MONTH,160000,MONTH,64000,0,0,94000,2000,12,65000,NO,NO,NO,NO
08-00-32-44,0703-001-001,YES,2,KUSHONA VIATU,Other service activities,REPAIR OF COMPUTERS AND PERSONAL AND HOUSEHOLD GOODS,1,,,,,,1,,2,NO,NOT AVAILABLE DURING TIME IN EA,1,,W/IN OWN OR BUS. PARTNER'S HOME - WITH SPECIAL BUS. SPACE,1,2,OWN SAVINGS,,,FINAL CONSUMERS,,12000,6000,0,MONTH,75000,MONTH,70000,0,0,5000,0,10,70000,NO,NO,NO,NO
44-09-39-44,0705-002-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91-91-85-71,0706-002-001,YES,1,KUSUKA NYWELE,Other service activities,OTHER PERSONAL SERVICE ACTIVITIES,1,,,,,,1,,1,YES,,1,,W/IN OWN OR BUS. PARTNER'S HOME - WITH SPECIAL BUS. SPACE,21,5,OWN SAVINGS,,,FINAL CONSUMERS,,15000,0,0,MONTH,160000,MONTH,150000,0,0,10000,0,10,150000,NO,NO,NO,NO
08-56-40-01,0707-001-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-47-09-22,0707-001-003,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62-92-31-44,0707-002-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-63-44-83,0708-002-001,YES,1,K UTENGENEZAJI BAISKEL,"Wholesale and retail trade, repair of motor vehicles and motorcycles",WHOLESALE AND RETAIL TRADE AND REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,1,,,,,,1,,1,YES,,1,,PERMANENT BLDG. OTHER THAN HOME,8,2,GIFT FROM FAMILY/FRIENDS,,,FINAL CONSUMERS,,70000,0,0,MONTH,80000,MONTH,40000,0,0,0,0,12,40000,NO,NO,NO,NO
93-58-10-12,0709-001-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97-33-73-50,0709-001-002,YES,1,UPISHI WA CHIPSI,Accommodation and food service activities,FOOD AND BEVERAGE SERVICE ACTIVITIES,1,,,,,,1,,1,YES,,1,,FIXED STALL/ KIOSK - STREET,0,4,PROCEEDS FROM NON-AG BUSINESS,,,FINAL CONSUMERS,,500000,0,15000,MONTH,400000,MONTH,200000,1,60000,0,140000,4,150000,NO,NO,NO,NO
97-10-65-58,0710-001-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86-12-47-47,0710-003-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-28-30-33,0710-003-003,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-62-11-86,0710-004-001,YES,1,KUUZA MAHINDI,"Wholesale and retail trade, repair of motor vehicles and motorcycles","RETAIL TRADE, EXCEPT OF MOTOR VEHICLES AND MOTORCYCLES",2,,,,,,2,,2,YES,,2,,NO FIXED LOCATION/MOBILE,3,0,SALE OF ASSETS OWNED,,,FINAL CONSUMERS,,25000,0,0,MONTH,560000,MONTH,40000,0,0,0,0,7,50000,NO,NO,NO,NO
95-04-11-03,0711-001-003,YES,1,UUZAJI WA VIATU VYA MITUMBA,"Wholesale and retail trade, repair of motor vehicles and motorcycles",RETAIL SALE IN NON-SPECIALIZED STORES,5,,,,,,5,,5,YES,,5,,"VEHICLE, CART, TEMP. STALL - IN MARKET",4,6,OWN SAVINGS,PROCEEDS FROM NON-AG BUSINESS,,FINAL CONSUMERS,,150000,0,250000,WEEK,180000,WEEK,60000,0,0,0,0,8,200000,NO,NO,YES,NO
23-44-89-46,0714-001-002,YES,1,KUSHONA NGUO,Manufacturing,MANUFACTURE OF TEXTILES,1,,,,,,1,,1,YES,,1,,PERMANENT BLDG. OTHER THAN HOME,5,4,GIFT FROM FAMILY/FRIENDS,,,FINAL CONSUMERS,,400000,340000,175000,MONTH,360000,MONTH,160000,0,0,150000,50000,12,210000,NO,NO,YES,NO
23-44-89-46,0714-001-002,YES,2,BIASHARA YA GENGE,"Wholesale and retail trade, repair of motor vehicles and motorcycles","RETAIL SALE OF FOOD, BEVERAGES AND TOBACCO IN SPECIALIZED STORES",1,,,,,,1,,1,YES,,1,,PERMANENT BLDG. OTHER THAN HOME,2,1,PROCEEDS FROM NON-AG BUSINESS,,,FINAL CONSUMERS,,12000,50000,90000,MONTH,320000,MONTH,110000,0,0,180000,30000,12,150000,NO,NO,YES,NO
23-15-28-86,0715-001-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55-95-90-52,0715-004-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42-21-63-58,0717-001-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83-10-26-19,0718-001-001,YES,1,KUUZA SAMAKI,"Wholesale and retail trade, repair of motor vehicles and motorcycles","RETAIL SALE OF FOOD, BEVERAGES AND TOBACCO IN SPECIALIZED STORES",1,2,,,,,2,,2,YES,,2,,OTHER TEMPORARY STRUCTURE,0,10,GIFT FROM FAMILY/FRIENDS,OWN SAVINGS,,FINAL CONSUMERS,,6000,0,0,WEEK,20000,WEEK,5000,0,0,0,3000,10,40000,NO,NO,NO,NO
83-10-26-19,0718-001-001,YES,2,KUUZA UDAGA,"Wholesale and retail trade, repair of motor vehicles and motorcycles","RETAIL SALE OF FOOD, BEVERAGES AND TOBACCO IN SPECIALIZED STORES",3,,,,,,3,,3,YES,,3,,FIXED STALL/KIOSK - IN MARKET,0,1,OWN SAVINGS,,,FINAL CONSUMERS,,1000,0,0,WEEK,30000,WEEK,15000,0,0,0,0,1,80000,NO,NO,NO,NO
96-65-59-07,0718-003-001,YES,1,KUUZA SAMAKI WABICHI,"Wholesale and retail trade, repair of motor vehicles and motorcycles",RETAIL SALE VIA STALLS AND MARKETS,2,,,,,,2,,2,YES,,2,,FIXED STALL/KIOSK - IN MARKET,2,6,OWN SAVINGS,,,FINAL CONSUMERS,,2000,0,10000,WEEK,65000,WEEK,15000,0,0,0,0,8,45000,NO,NO,NO,NO
93-92-62-88,0718-010-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88-78-07-94,0719-001-001,YES,1,KUUZA MKAA,"Wholesale and retail trade, repair of motor vehicles and motorcycles","RETAIL TRADE, EXCEPT OF MOTOR VEHICLES AND MOTORCYCLES",1,,,,,,1,,2,NO,NOT AVAILABLE DURING TIME IN EA,1,,NO FIXED LOCATION/MOBILE,3,2,NO START-UP COST,,,FINAL CONSUMERS,SMALL BUSINESS,5000,0,0,MONTH,75000,MONTH,75000,0,0,0,0,12,75000,NO,NO,NO,NO
02-98-67-18,0720-001-001,YES,1,BIASHARA YA  UGANGA,Other service activities,OTHER PERSONAL SERVICE ACTIVITIES,1,,,,,,1,,1,YES,,1,,W/IN OWN OR BUS. PARTNER'S HOME - WITH SPECIAL BUS. SPACE,27,0,INHERITED,,,FINAL CONSUMERS,,0,0,50000,MONTH,450000,MONTH,450000,0,0,0,0,12,400000,NO,NO,NO,NO
02-98-67-18,0720-001-001,YES,2,BIASHARA YA  DUKA,"Wholesale and retail trade, repair of motor vehicles and motorcycles","RETAIL SALE OF FOOD, BEVERAGES AND TOBACCO IN SPECIALIZED STORES",2,,,,,,2,,2,YES,,2,,FIXED STALL/ KIOSK - STREET,0,4,SALE OF ASSETS OWNED,,,FINAL CONSUMERS,,43500,0,1100000,MONTH,600000,MONTH,93000,0,0,0,0,4,90000,NO,NO,NO,NO
01-38-32-24,0720-001-011,YES,1,KUUZA NDIZI,"Wholesale and retail trade, repair of motor vehicles and motorcycles","RETAIL SALE OF FOOD, BEVERAGES AND TOBACCO IN SPECIALIZED STORES",4,,,,,,4,,4,YES,,4,,OTHER TEMPORARY STRUCTURE,0,2,OWN SAVINGS,,,FINAL CONSUMERS,,2000,0,6000,MONTH,5000,MONTH,5000,0,0,0,0,4,0,NO,NO,NO,NO
35-71-36-18,0720-010-001,YES,1,FUNDI KUSHONA NGUO,Manufacturing,MANUFACTURE OF WEARING APPAREL,1,,,,,,1,,1,YES,,1,,PERMANENT BLDG. OTHER THAN HOME,2,0,PROCEEDS FROM ANOTHER AGRICULTURAL BUSINESS,,,FINAL CONSUMERS,,100000,25000,0,MONTH,100000,MONTH,60000,0,0,0,10000,6,50000,NO,NO,NO,NO
89-74-22-66,0720-010-006,YES,1,"UNUNUZI WA MITI, UCHANAJI WA MBAO ZA KUUZA","Agriculture, forestry and fishing",FORESTRY AND LOGGING,1,,,,,,1,,1,YES,,1,,OTHER TEMPORARY STRUCTURE,10,0,OWN SAVINGS,,,FINAL CONSUMERS,SMALL BUSINESS,120000,200000,0,MONTH,350000,MONTH,250000,0,0,100000,0,5,150000,NO,NO,YES,NO
64-88-68-03,0720-015-001,YES,1,KUTENGENEZA FURNITURE,Manufacturing,MANUFACTURE OF FURNITURE,1,,,,,,1,,1,YES,,1,,FIXED STALL/ KIOSK - STREET,3,6,OWN SAVINGS,,,FINAL CONSUMERS,,10000,20000,0,MONTH,50000,MONTH,40000,0,0,0,0,12,30000,NO,NO,NO,NO
78-89-11-25,0720-015-003,YES,1,UVUVI,"Agriculture, forestry and fishing",FISHING AND AQUACULTURE,1,,,,,,1,,1,YES,,1,,NO FIXED LOCATION/MOBILE,15,0,OWN SAVINGS,,,FINAL CONSUMERS,SMALL BUSINESS,250000,0,0,MONTH,400000,MONTH,300000,0,0,90000,0,12,300000,NO,NO,YES,NO
78-89-11-25,0720-015-003,YES,2,KUUZA MKAA,"Wholesale and retail trade, repair of motor vehicles and motorcycles",RETAIL SALE OF OTHER GOODS IN SPECIALIZED STORES,2,,,,,,2,,2,YES,,2,,W/IN OWN OR BUS. PARTNER'S HOME - WITHOUT SPECIAL BUS. SPACE,2,0,OWN SAVINGS,,,FINAL CONSUMERS,,2000,0,15000,WEEK,56000,WEEK,6000,0,0,200000,0,12,24000,NO,NO,NO,NO
36-91-51-52,0720-015-004,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-58-22-46,0721-002-001,YES,1,KUUZA MKAA,"Wholesale and retail trade, repair of motor vehicles and motorcycles","RETAIL TRADE NOT IN STORES, STALLS OR MARKETS",2,,,,,,2,,2,YES,,2,,OTHER TEMPORARY STRUCTURE,2,0,GIFT FROM FAMILY/FRIENDS,,,FINAL CONSUMERS,,0,0,4000,MONTH,60000,MONTH,18000,0,0,0,0,12,20000,NO,NO,NO,NO
19-95-64-63,0722-001-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-12-69-11,0723-001-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73-62-20-14,0724-001-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47-46-81-24,0724-002-001,YES,1,KUPONDA NA KUUZA KOKOTO,Mining and quarrying,OTHER MINING AND QUARRYING,3,,,,,,3,,3,YES,,3,,OTHER (SPECIFY),0,6,OTHER (SPECIFY),,,FINAL CONSUMERS,,42000,40000,0,MONTH,200000,MONTH,160000,0,0,400000,0,6,150000,NO,NO,NO,NO
23-09-64-22,0725-001-001,YES,1,KUUZA UDAGA (MUHOGO),"Wholesale and retail trade, repair of motor vehicles and motorcycles","RETAIL SALE OF FOOD, BEVERAGES AND TOBACCO IN SPECIALIZED STORES",2,,,,,,2,,2,YES,,2,,FIXED STALL/KIOSK - IN MARKET,3,4,GIFT FROM FAMILY/FRIENDS,,,FINAL CONSUMERS,,6000,0,5000,WEEK,30000,WEEK,10000,0,0,0,0,5,10000,NO,NO,YES,NO
47-68-48-21,0725-004-001,YES,1,UTENGENEZAJI WA FURNITURE,Manufacturing,MANUFACTURE OF FURNITURE,1,,,,,,1,,1,YES,,1,,FIXED STALL/ KIOSK - STREET,3,6,PROCEEDS FROM ANOTHER AGRICULTURAL BUSINESS,,,FINAL CONSUMERS,,150000,60000,0,MONTH,220000,MONTH,60000,0,0,120000,0,12,80000,NO,NO,NO,NO
83-43-91-36,0726-001-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52-19-00-24,0726-004-001,YES,1,KUUZA BIDHAA ZA MAHITAJI NYUMBANI,"Wholesale and retail trade, repair of motor vehicles and motorcycles",RETAIL SALE VIA STALLS AND MARKETS,1,,,,,,1,,1,YES,,1,,FIXED STALL/ KIOSK - STREET,1,6,PROCEEDS FROM NON-AG BUSINESS,,,FINAL CONSUMERS,,100000,0,400000,MONTH,1200000,MONTH,150000,0,0,0,0,12,100000,NO,NO,NO,NO
72-19-77-76,0726-004-006,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71-44-85-61,0727-001-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87-68-89-36,0729-001-002,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53-00-35-57,0729-003-001,YES,1,KUVUA NA KUUZA SAMAKI,"Agriculture, forestry and fishing",FISHING AND AQUACULTURE,1,,,,,,1,,1,YES,,1,,NO FIXED LOCATION/MOBILE,5,6,PROCEEDS FROM ANOTHER AGRICULTURAL BUSINESS,,,SMALL BUSINESS,LARGE ESTABLISHED BUSINESS,50000,0,0,MONTH,40000,MONTH,40000,0,0,0,0,12,40000,NO,NO,NO,NO
70-01-13-20,0729-004-001,YES,1,KUKUSANYA KUNI NA KUUZA,"Wholesale and retail trade, repair of motor vehicles and motorcycles","RETAIL TRADE NOT IN STORES, STALLS OR MARKETS",2,,,,,,2,,2,YES,,2,,NO FIXED LOCATION/MOBILE,2,5,NO START-UP COST,,,FINAL CONSUMERS,,13000,0,7000,MONTH,20000,MONTH,20000,0,0,0,0,5,15000,NO,NO,NO,NO
41-67-65-60,0731-001-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93-89-30-03,0731-001-003,YES,1,KUUZA DAGAA,"Wholesale and retail trade, repair of motor vehicles and motorcycles","RETAIL TRADE NOT IN STORES, STALLS OR MARKETS",1,,,,,,1,,1,YES,,1,,W/IN OWN OR BUS. PARTNER'S HOME - WITHOUT SPECIAL BUS. SPACE,0,6,OTHER (SPECIFY),,,FINAL CONSUMERS,,10000,0,0,MONTH,0,MONTH,0,0,0,0,0,6,120000,NO,NO,NO,NO
59-42-39-17,0732-001-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63-80-38-30,0733-001-001,YES,1,KUUZA POMBE ZA KIENYEJI,"Wholesale and retail trade, repair of motor vehicles and motorcycles","RETAIL SALE OF FOOD, BEVERAGES AND TOBACCO IN SPECIALIZED STORES",1,,,,,,1,,1,YES,,1,,OTHER TEMPORARY STRUCTURE,0,3,OWN SAVINGS,,,FINAL CONSUMERS,,40000,17000,40000,MONTH,170000,MONTH,120000,0,0,40000,10000,3,120000,NO,NO,NO,NO
16-05-60-08,0734-001-001,YES,1,BIASHARA YA DUKA,"Wholesale and retail trade, repair of motor vehicles and motorcycles","RETAIL SALE OF FOOD, BEVERAGES AND TOBACCO IN SPECIALIZED STORES",1,2,,,,,1,2,1,YES,,1,2,FIXED STALL/KIOSK - IN MARKET,4,1,PROCEEDS FROM ANOTHER AGRICULTURAL BUSINESS,,,FINAL CONSUMERS,,10000,0,600000,MONTH,1200000,MONTH,32000,0,0,0,0,12,40000,NO,YES,NO,NO
42-11-43-73,0736-001-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-65-41-70,0736-003-001,YES,1,KUKUSANYA KUNI NA KUUZA,"Wholesale and retail trade, repair of motor vehicles and motorcycles","RETAIL TRADE NOT IN STORES, STALLS OR MARKETS",2,,,,,,2,,1,YES,,2,,NO FIXED LOCATION/MOBILE,20,0,NO START-UP COST,,,FINAL CONSUMERS,SMALL BUSINESS,8500,0,0,MONTH,15000,MONTH,15000,0,0,0,0,12,20000,NO,NO,NO,NO
05-65-41-70,0736-003-001,YES,2,KUNUNUA NA KUUZA MIWA,"Wholesale and retail trade, repair of motor vehicles and motorcycles","RETAIL TRADE NOT IN STORES, STALLS OR MARKETS",13,,,,,,13,,13,YES,,13,,NO FIXED LOCATION/MOBILE,0,2,GIFT FROM FAMILY/FRIENDS,,,FINAL CONSUMERS,,5000,0,3000,WEEK,8000,WEEK,3000,0,0,0,0,1,10000,NO,NO,NO,NO
84-20-01-44,0736-003-003,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61-19-90-97,0736-003-004,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-03-28-85,0736-003-005,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99-14-00-70,0736-003-006,YES,1,KUUZA MANANASI,"Wholesale and retail trade, repair of motor vehicles and motorcycles","RETAIL TRADE NOT IN STORES, STALLS OR MARKETS",2,,,,,,2,,2,YES,,2,,OTHER TEMPORARY STRUCTURE,0,1,GIFT FROM FAMILY/FRIENDS,OWN SAVINGS,,FINAL CONSUMERS,,1000,0,0,MONTH,300000,MONTH,120000,0,0,0,0,1,120000,NO,NO,NO,NO
97-65-53-21,0737-001-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-34-94-62,0738-001-001,YES,1,UNUNUZI NA UUZAJI WA MABONDO YA SAMAKI,"Wholesale and retail trade, repair of motor vehicles and motorcycles","RETAIL TRADE, EXCEPT OF MOTOR VEHICLES AND MOTORCYCLES",1,,,,,,1,,1,YES,,1,,NO FIXED LOCATION/MOBILE,8,6,PROCEEDS FROM ANOTHER AGRICULTURAL BUSINESS,,,SMALL BUSINESS,,15000,50000,0,MONTH,350000,MONTH,250000,0,0,0,0,8,200000,NO,NO,NO,NO
25-22-14-90,0739-001-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71-49-87-81,0740-001-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46-44-66-21,0740-003-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-76-22-49,0741-001-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-06-51-04,0741-001-004,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50-01-48-22,0742-001-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94-01-64-67,0742-006-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33-09-53-23,0742-006-003,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54-99-39-86,0743-001-001,YES,1,KUUZA VITUMBUA,Other service activities,OTHER PERSONAL SERVICE ACTIVITIES,3,,,,,,3,,3,YES,,3,,W/IN OWN OR BUS. PARTNER'S HOME - WITHOUT SPECIAL BUS. SPACE,0,2,OWN SAVINGS,,,FINAL CONSUMERS,,5000,0,0,WEEK,6000,WEEK,3000,0,0,3200,4000,2,80000,NO,NO,NO,NO
82-79-20-90,0743-001-002,YES,1,UNUNUZI NA UUZAJI WA MABONDO,Other service activities,OTHER PERSONAL SERVICE ACTIVITIES,1,,,,,,1,,1,YES,,1,,OTHER TEMPORARY STRUCTURE,3,4,OWN SAVINGS,,,LARGE ESTABLISHED BUSINESS,,460000,0,0,MONTH,1500000,MONTH,400000,0,0,1000000,10000,10,400000,NO,NO,YES,NO
11-42-87-71,0744-001-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51-16-66-10,0744-003-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43-11-94-86,0744-005-002,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83-40-04-19,0745-001-001,YES,1,KUSUKA NA KUUZA MIKEKA,"Wholesale and retail trade, repair of motor vehicles and motorcycles","RETAIL TRADE NOT IN STORES, STALLS OR MARKETS",1,,,,,,1,,1,YES,,1,,NO FIXED LOCATION/MOBILE,4,8,SALE OF ASSETS OWNED,,,FINAL CONSUMERS,,12000,20000,20000,MONTH,80000,MONTH,62000,0,0,18000,0,12,50000,NO,NO,NO,NO
30-77-22-01,0746-001-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-95-03-62,0747-001-001,YES,1,KUPIGA PICHA,Other service activities,OTHER PERSONAL SERVICE ACTIVITIES,1,,,,,,1,,1,YES,,1,,NO FIXED LOCATION/MOBILE,25,3,PROCEEDS FROM ANOTHER AGRICULTURAL BUSINESS,,,FINAL CONSUMERS,,250000,0,156000,MONTH,50000,MONTH,40000,0,0,10000,0,5,60000,NO,NO,NO,NO
90-66-22-54,0748-001-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-92-93-80,0748-006-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-93-75-06,0749-001-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39-72-67-30,0749-002-001,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
