interview__key,sdd_hhid,sdd_indid,asset_id,hh_g201,asset_no,hh_g202,hh_g203,hh_g204,hh_g205,hh_g206_1,hh_g206_2,hh_g206_3,hh_g207,hh_g208a,hh_g208b,hh_g209_1,hh_g209_2,hh_g209_3,hh_g210a,hh_g210b,hh_g211,hh_g212,hh_g213,hh_g214_1,hh_g214_2,hh_g214_3
35-07-93-93,0589-008-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
09-30-70-26,0590-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
09-30-70-26,0590-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,2000000,NO,,,,
09-30-70-26,0590-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
09-30-70-26,0590-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
09-30-70-26,0590-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
91-16-58-62,0590-001-002,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
91-16-58-62,0590-001-002,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,600000,NO,,,,
91-16-58-62,0590-001-002,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
91-16-58-62,0590-001-002,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
91-16-58-62,0590-001-002,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
27-02-40-45,0593-005-001,2,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
27-02-40-45,0593-005-001,2,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
27-02-40-45,0593-005-001,2,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
27-02-40-45,0593-005-001,2,INFORMAL SAVINGS PROGRAM/CLUB,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,2,,,0,0,46000,NO,,,,
27-02-40-45,0593-005-001,2,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
27-02-40-45,0593-005-001,4,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
27-02-40-45,0593-005-001,4,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,4,,,2,0,5000,NO,,,,
27-02-40-45,0593-005-001,4,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
27-02-40-45,0593-005-001,4,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
27-02-40-45,0593-005-001,4,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
65-21-27-08,0593-005-008,2,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
65-21-27-08,0593-005-008,2,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
65-21-27-08,0593-005-008,2,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
65-21-27-08,0593-005-008,2,INFORMAL SAVINGS PROGRAM/CLUB,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,2,,,0,0,DO NOT KNOW,NO,,,,
65-21-27-08,0593-005-008,2,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
35-87-73-75,0597-001-001,2,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
35-87-73-75,0597-001-001,2,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
35-87-73-75,0597-001-001,2,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
35-87-73-75,0597-001-001,2,INFORMAL SAVINGS PROGRAM/CLUB,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,2,,,0,0,200000,NO,,,,
35-87-73-75,0597-001-001,2,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
90-31-84-80,0598-001-001,2,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
90-31-84-80,0598-001-001,2,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
90-31-84-80,0598-001-001,2,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
90-31-84-80,0598-001-001,2,INFORMAL SAVINGS PROGRAM/CLUB,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,2,,,0,0,70000,NO,,,,
90-31-84-80,0598-001-001,2,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
81-97-59-95,0614-005-007,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
81-97-59-95,0614-005-007,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,2,,1,0,0,NO,,,,
81-97-59-95,0614-005-007,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
81-97-59-95,0614-005-007,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
81-97-59-95,0614-005-007,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
07-29-77-96,0620-001-002,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
07-29-77-96,0620-001-002,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
07-29-77-96,0620-001-002,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
07-29-77-96,0620-001-002,1,INFORMAL SAVINGS PROGRAM/CLUB,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,20,10000,NO,,,,
07-29-77-96,0620-001-002,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
95-29-04-76,0645-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
95-29-04-76,0645-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,500000,NO,,,,
95-29-04-76,0645-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
95-29-04-76,0645-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
95-29-04-76,0645-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
55-09-04-44,0658-001-003,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
55-09-04-44,0658-001-003,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,280000,NO,,,,
55-09-04-44,0658-001-003,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
55-09-04-44,0658-001-003,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
55-09-04-44,0658-001-003,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
74-94-37-74,0663-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
74-94-37-74,0663-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,0,NO,,,,
74-94-37-74,0663-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
74-94-37-74,0663-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
74-94-37-74,0663-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
66-20-63-52,0663-001-002,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
66-20-63-52,0663-001-002,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,530000,NO,,,,
66-20-63-52,0663-001-002,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
66-20-63-52,0663-001-002,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
66-20-63-52,0663-001-002,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
96-55-31-90,0667-001-001,2,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,2,,1,0,30000,NO,,,,
96-55-31-90,0667-001-001,2,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
96-55-31-90,0667-001-001,2,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
96-55-31-90,0667-001-001,2,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
96-55-31-90,0667-001-001,2,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
20-29-28-71,0668-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
20-29-28-71,0668-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,0,NO,,,,
20-29-28-71,0668-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
20-29-28-71,0668-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
20-29-28-71,0668-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
67-65-05-37,0668-002-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
67-65-05-37,0668-002-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,800000,NO,,,,
67-65-05-37,0668-002-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
67-65-05-37,0668-002-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
67-65-05-37,0668-002-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
76-81-55-22,0669-001-001,2,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
76-81-55-22,0669-001-001,2,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,2,,,0,0,800000,NO,,,,
76-81-55-22,0669-001-001,2,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
76-81-55-22,0669-001-001,2,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
76-81-55-22,0669-001-001,2,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
01-21-40-66,0671-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
01-21-40-66,0671-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,REFUSE TO ANSWER,NO,,,,
01-21-40-66,0671-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
01-21-40-66,0671-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
01-21-40-66,0671-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
28-61-27-79,0674-001-001,2,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
28-61-27-79,0674-001-001,2,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,2,,,0,0,200000,NO,,,,
28-61-27-79,0674-001-001,2,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
28-61-27-79,0674-001-001,2,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
28-61-27-79,0674-001-001,2,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
36-42-77-74,0676-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
36-42-77-74,0676-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,1200000,NO,,,,
36-42-77-74,0676-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA2,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,700000,NO,,,,
36-42-77-74,0676-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
36-42-77-74,0676-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
36-42-77-74,0676-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
36-42-77-74,0676-001-001,3,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
36-42-77-74,0676-001-001,3,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,3,,,0,0,400000,NO,,,,
36-42-77-74,0676-001-001,3,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
36-42-77-74,0676-001-001,3,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
36-42-77-74,0676-001-001,3,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
71-23-90-01,0677-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
71-23-90-01,0677-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
71-23-90-01,0677-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
71-23-90-01,0677-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,18,REFUSE TO ANSWER,NO,,,,
71-23-90-01,0677-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
71-23-90-01,0677-001-001,3,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,3,,,0,1,0,NO,,,,
71-23-90-01,0677-001-001,3,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,YES,FA2,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,3,,,0,0,0,NO,,,,
71-23-90-01,0677-001-001,3,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
71-23-90-01,0677-001-001,3,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
71-23-90-01,0677-001-001,3,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
71-23-90-01,0677-001-001,3,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
53-82-24-71,0679-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
53-82-24-71,0679-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,DO NOT KNOW,NO,,,,
53-82-24-71,0679-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
53-82-24-71,0679-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
53-82-24-71,0679-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
57-93-70-27,0683-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
57-93-70-27,0683-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,REFUSE TO ANSWER,NO,,,,
57-93-70-27,0683-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
57-93-70-27,0683-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
57-93-70-27,0683-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
62-07-47-27,0684-005-002,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
62-07-47-27,0684-005-002,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,900000,NO,,,,
62-07-47-27,0684-005-002,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
62-07-47-27,0684-005-002,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
62-07-47-27,0684-005-002,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
70-12-37-49,0686-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
70-12-37-49,0686-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,0,NO,,,,
70-12-37-49,0686-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
70-12-37-49,0686-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
70-12-37-49,0686-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
70-12-37-49,0686-001-001,2,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
70-12-37-49,0686-001-001,2,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,2,,,0,0,0,NO,,,,
70-12-37-49,0686-001-001,2,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
70-12-37-49,0686-001-001,2,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
70-12-37-49,0686-001-001,2,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
92-90-26-11,0687-001-001,2,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
92-90-26-11,0687-001-001,2,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,2,,,0,0,10000,NO,,,,
92-90-26-11,0687-001-001,2,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
92-90-26-11,0687-001-001,2,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
92-90-26-11,0687-001-001,2,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
72-15-33-17,0692-002-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
72-15-33-17,0692-002-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,30000,NO,,,,
72-15-33-17,0692-002-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
72-15-33-17,0692-002-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
72-15-33-17,0692-002-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
27-84-62-21,0694-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
27-84-62-21,0694-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,REFUSE TO ANSWER,NO,,,,
27-84-62-21,0694-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
27-84-62-21,0694-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
27-84-62-21,0694-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
27-84-62-21,0694-001-001,2,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
27-84-62-21,0694-001-001,2,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,2,,,0,0,REFUSE TO ANSWER,NO,,,,
27-84-62-21,0694-001-001,2,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
27-84-62-21,0694-001-001,2,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
27-84-62-21,0694-001-001,2,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
53-85-16-71,0695-004-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
53-85-16-71,0695-004-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
53-85-16-71,0695-004-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
53-85-16-71,0695-004-001,1,INFORMAL SAVINGS PROGRAM/CLUB,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,50000,NO,,,,
53-85-16-71,0695-004-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
54-36-89-43,0697-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
54-36-89-43,0697-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,65000,NO,,,,
54-36-89-43,0697-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
54-36-89-43,0697-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
54-36-89-43,0697-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
54-36-89-43,0697-001-001,2,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
54-36-89-43,0697-001-001,2,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,2,,,0,0,0,NO,,,,
54-36-89-43,0697-001-001,2,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
54-36-89-43,0697-001-001,2,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
54-36-89-43,0697-001-001,2,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
54-36-89-43,0697-001-001,3,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
54-36-89-43,0697-001-001,3,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,3,,,0,0,10000,NO,,,,
54-36-89-43,0697-001-001,3,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA2,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,3,,,0,0,DO NOT KNOW,NO,,,,
54-36-89-43,0697-001-001,3,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
54-36-89-43,0697-001-001,3,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
54-36-89-43,0697-001-001,3,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
17-83-92-95,0699-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
17-83-92-95,0699-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
17-83-92-95,0699-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
17-83-92-95,0699-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,100000,NO,,,,
17-83-92-95,0699-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
