interview__key,sdd_hhid,lvstckid,lf03_01,lf03_02_1,lf03_02_2,lf03_02_3,lf03_02_4,lf03_03,lf03_04,lf03_05_1,lf03_05_2,lf03_05_3,lf03_05_4,lf03_06,lf03_07,lf03_08,lf03_09,lf03_10,lf03_11,lf03_12,lf03_13,lf03_14
34-20-14-19,0684-001-004,POULTRY,,,,,,,,,,,,,,,,,,,,
34-20-14-19,0684-001-004,DONKEYS,,,,,,,,,,,,,,,,,,,,
34-20-14-19,0684-001-004,DOGS,,,,,,,,,,,,,,,,,,,,
61-41-06-82,0684-005-001,LARGE RUMINANTS,NO,,,,,,,,,,,,,,,,,,,
61-41-06-82,0684-005-001,SMALL RUMINANTS,YES,HELMINTHIOSIS,,,,NO,,,,,,"YES, ALL ANIMALS AT LEAST ONCE",THE HOUSEHOLD,NO,,NO,,"YES, ALL ANIMALS AT LEAST ONCE",THE HOUSEHOLD,2000
61-41-06-82,0684-005-001,PIGS,NO,,,,,,,,,,,,,,,,,,,
61-41-06-82,0684-005-001,POULTRY,YES,NEW CASTLE DISEASE (KIDELI/MDONDO),,,,NO,,,,,,NO,,,,,,NO,,0
61-41-06-82,0684-005-001,DONKEYS,NO,,,,,,,,,,,,,,,,,,,
61-41-06-82,0684-005-001,DOGS,NO,,,,,,,,,,,,,,,,,,,
62-07-47-27,0684-005-002,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
62-07-47-27,0684-005-002,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
62-07-47-27,0684-005-002,PIGS,,,,,,,,,,,,,,,,,,,,
62-07-47-27,0684-005-002,POULTRY,,,,,,,,,,,,,,,,,,,,
62-07-47-27,0684-005-002,DONKEYS,,,,,,,,,,,,,,,,,,,,
62-07-47-27,0684-005-002,DOGS,,,,,,,,,,,,,,,,,,,,
11-48-68-26,0685-001-001,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
11-48-68-26,0685-001-001,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
11-48-68-26,0685-001-001,PIGS,,,,,,,,,,,,,,,,,,,,
11-48-68-26,0685-001-001,POULTRY,,,,,,,,,,,,,,,,,,,,
11-48-68-26,0685-001-001,DONKEYS,,,,,,,,,,,,,,,,,,,,
11-48-68-26,0685-001-001,DOGS,,,,,,,,,,,,,,,,,,,,
70-12-37-49,0686-001-001,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
70-12-37-49,0686-001-001,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
70-12-37-49,0686-001-001,PIGS,,,,,,,,,,,,,,,,,,,,
70-12-37-49,0686-001-001,POULTRY,,,,,,,,,,,,,,,,,,,,
70-12-37-49,0686-001-001,DONKEYS,,,,,,,,,,,,,,,,,,,,
70-12-37-49,0686-001-001,DOGS,,,,,,,,,,,,,,,,,,,,
92-90-26-11,0687-001-001,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
92-90-26-11,0687-001-001,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
92-90-26-11,0687-001-001,PIGS,,,,,,,,,,,,,,,,,,,,
92-90-26-11,0687-001-001,POULTRY,,,,,,,,,,,,,,,,,,,,
92-90-26-11,0687-001-001,DONKEYS,,,,,,,,,,,,,,,,,,,,
92-90-26-11,0687-001-001,DOGS,,,,,,,,,,,,,,,,,,,,
60-98-45-79,0687-001-004,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
60-98-45-79,0687-001-004,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
60-98-45-79,0687-001-004,PIGS,,,,,,,,,,,,,,,,,,,,
60-98-45-79,0687-001-004,POULTRY,,,,,,,,,,,,,,,,,,,,
60-98-45-79,0687-001-004,DONKEYS,,,,,,,,,,,,,,,,,,,,
60-98-45-79,0687-001-004,DOGS,,,,,,,,,,,,,,,,,,,,
98-48-13-81,0687-006-001,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
98-48-13-81,0687-006-001,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
98-48-13-81,0687-006-001,PIGS,,,,,,,,,,,,,,,,,,,,
98-48-13-81,0687-006-001,POULTRY,,,,,,,,,,,,,,,,,,,,
98-48-13-81,0687-006-001,DONKEYS,,,,,,,,,,,,,,,,,,,,
98-48-13-81,0687-006-001,DOGS,,,,,,,,,,,,,,,,,,,,
04-78-48-50,0687-006-002,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
04-78-48-50,0687-006-002,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
04-78-48-50,0687-006-002,PIGS,,,,,,,,,,,,,,,,,,,,
04-78-48-50,0687-006-002,POULTRY,,,,,,,,,,,,,,,,,,,,
04-78-48-50,0687-006-002,DONKEYS,,,,,,,,,,,,,,,,,,,,
04-78-48-50,0687-006-002,DOGS,,,,,,,,,,,,,,,,,,,,
56-57-53-73,0688-001-001,LARGE RUMINANTS,NO,,,,,,,,,,,,,,,,,,,
56-57-53-73,0688-001-001,SMALL RUMINANTS,YES,NOT SICK,,,,NO,,,,,,NO,,NO,,NO,,NO,,0
56-57-53-73,0688-001-001,PIGS,NO,,,,,,,,,,,,,,,,,,,
56-57-53-73,0688-001-001,POULTRY,NO,,,,,,,,,,,,,,,,,,,
56-57-53-73,0688-001-001,DONKEYS,NO,,,,,,,,,,,,,,,,,,,
56-57-53-73,0688-001-001,DOGS,NO,,,,,,,,,,,,,,,,,,,
23-06-93-51,0689-001-001,LARGE RUMINANTS,NO,,,,,,,,,,,,,,,,,,,
23-06-93-51,0689-001-001,SMALL RUMINANTS,NO,,,,,,,,,,,,,,,,,,,
23-06-93-51,0689-001-001,PIGS,YES,NOT SICK,,,,NO,,,,,,"YES, ALL ANIMALS AT LEAST ONCE",PRIVATE VET CLINIC,NO,,NO,,NO,,10000
23-06-93-51,0689-001-001,POULTRY,NO,,,,,,,,,,,,,,,,,,,
23-06-93-51,0689-001-001,DONKEYS,NO,,,,,,,,,,,,,,,,,,,
23-06-93-51,0689-001-001,DOGS,NO,,,,,,,,,,,,,,,,,,,
75-21-34-64,0689-001-008,LARGE RUMINANTS,NO,,,,,,,,,,,,,,,,,,,
75-21-34-64,0689-001-008,SMALL RUMINANTS,YES,CCPP (HOMA YA MAPAFU KWA MBUZI),,,,NO,,,,,,"YES, ALL ANIMALS AT LEAST ONCE",THE HOUSEHOLD,NO,,NO,,NO,,1000
75-21-34-64,0689-001-008,PIGS,NO,,,,,,,,,,,,,,,,,,,
75-21-34-64,0689-001-008,POULTRY,YES,NOT SICK,,,,NO,,,,,,NO,,,,,,NO,,0
75-21-34-64,0689-001-008,DONKEYS,NO,,,,,,,,,,,,,,,,,,,
75-21-34-64,0689-001-008,DOGS,NO,,,,,,,,,,,,,,,,,,,
95-06-93-41,0690-001-001,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
95-06-93-41,0690-001-001,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
95-06-93-41,0690-001-001,PIGS,,,,,,,,,,,,,,,,,,,,
95-06-93-41,0690-001-001,POULTRY,,,,,,,,,,,,,,,,,,,,
95-06-93-41,0690-001-001,DONKEYS,,,,,,,,,,,,,,,,,,,,
95-06-93-41,0690-001-001,DOGS,,,,,,,,,,,,,,,,,,,,
72-15-33-17,0692-002-001,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
72-15-33-17,0692-002-001,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
72-15-33-17,0692-002-001,PIGS,,,,,,,,,,,,,,,,,,,,
72-15-33-17,0692-002-001,POULTRY,,,,,,,,,,,,,,,,,,,,
72-15-33-17,0692-002-001,DONKEYS,,,,,,,,,,,,,,,,,,,,
72-15-33-17,0692-002-001,DOGS,,,,,,,,,,,,,,,,,,,,
27-84-62-21,0694-001-001,LARGE RUMINANTS,NO,,,,,,,,,,,,,,,,,,,
27-84-62-21,0694-001-001,SMALL RUMINANTS,NO,,,,,,,,,,,,,,,,,,,
27-84-62-21,0694-001-001,PIGS,NO,,,,,,,,,,,,,,,,,,,
27-84-62-21,0694-001-001,POULTRY,YES,NEW CASTLE DISEASE (KIDELI/MDONDO),,,,NO,,,,,,NO,,,,,,"YES, ALL ANIMALS AT LEAST ONCE",THE HOUSEHOLD,5000
27-84-62-21,0694-001-001,DONKEYS,NO,,,,,,,,,,,,,,,,,,,
27-84-62-21,0694-001-001,DOGS,NO,,,,,,,,,,,,,,,,,,,
91-33-85-80,0695-001-001,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
91-33-85-80,0695-001-001,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
91-33-85-80,0695-001-001,PIGS,,,,,,,,,,,,,,,,,,,,
91-33-85-80,0695-001-001,POULTRY,,,,,,,,,,,,,,,,,,,,
91-33-85-80,0695-001-001,DONKEYS,,,,,,,,,,,,,,,,,,,,
91-33-85-80,0695-001-001,DOGS,,,,,,,,,,,,,,,,,,,,
53-85-16-71,0695-004-001,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
53-85-16-71,0695-004-001,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
53-85-16-71,0695-004-001,PIGS,,,,,,,,,,,,,,,,,,,,
53-85-16-71,0695-004-001,POULTRY,,,,,,,,,,,,,,,,,,,,
53-85-16-71,0695-004-001,DONKEYS,,,,,,,,,,,,,,,,,,,,
53-85-16-71,0695-004-001,DOGS,,,,,,,,,,,,,,,,,,,,
64-88-46-60,0695-004-003,LARGE RUMINANTS,NO,,,,,,,,,,,,,,,,,,,
64-88-46-60,0695-004-003,SMALL RUMINANTS,YES,NOT SICK,,,,NO,,,,,,NO,,NO,,NO,,NO,,0
64-88-46-60,0695-004-003,PIGS,NO,,,,,,,,,,,,,,,,,,,
64-88-46-60,0695-004-003,POULTRY,YES,NOT SICK,,,,NO,,,,,,"YES, ALL ANIMALS AT LEAST ONCE",THE HOUSEHOLD,,,,,NO,,4000
64-88-46-60,0695-004-003,DONKEYS,NO,,,,,,,,,,,,,,,,,,,
64-88-46-60,0695-004-003,DOGS,NO,,,,,,,,,,,,,,,,,,,
78-20-87-66,0696-001-001,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
78-20-87-66,0696-001-001,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
78-20-87-66,0696-001-001,PIGS,,,,,,,,,,,,,,,,,,,,
78-20-87-66,0696-001-001,POULTRY,,,,,,,,,,,,,,,,,,,,
78-20-87-66,0696-001-001,DONKEYS,,,,,,,,,,,,,,,,,,,,
78-20-87-66,0696-001-001,DOGS,,,,,,,,,,,,,,,,,,,,
60-53-18-73,0696-002-001,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
60-53-18-73,0696-002-001,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
60-53-18-73,0696-002-001,PIGS,,,,,,,,,,,,,,,,,,,,
60-53-18-73,0696-002-001,POULTRY,,,,,,,,,,,,,,,,,,,,
60-53-18-73,0696-002-001,DONKEYS,,,,,,,,,,,,,,,,,,,,
60-53-18-73,0696-002-001,DOGS,,,,,,,,,,,,,,,,,,,,
96-88-18-26,0696-004-001,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
96-88-18-26,0696-004-001,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
96-88-18-26,0696-004-001,PIGS,,,,,,,,,,,,,,,,,,,,
96-88-18-26,0696-004-001,POULTRY,,,,,,,,,,,,,,,,,,,,
96-88-18-26,0696-004-001,DONKEYS,,,,,,,,,,,,,,,,,,,,
96-88-18-26,0696-004-001,DOGS,,,,,,,,,,,,,,,,,,,,
54-36-89-43,0697-001-001,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
54-36-89-43,0697-001-001,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
54-36-89-43,0697-001-001,PIGS,,,,,,,,,,,,,,,,,,,,
54-36-89-43,0697-001-001,POULTRY,,,,,,,,,,,,,,,,,,,,
54-36-89-43,0697-001-001,DONKEYS,,,,,,,,,,,,,,,,,,,,
54-36-89-43,0697-001-001,DOGS,,,,,,,,,,,,,,,,,,,,
71-47-26-16,0698-001-001,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
71-47-26-16,0698-001-001,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
71-47-26-16,0698-001-001,PIGS,,,,,,,,,,,,,,,,,,,,
71-47-26-16,0698-001-001,POULTRY,,,,,,,,,,,,,,,,,,,,
71-47-26-16,0698-001-001,DONKEYS,,,,,,,,,,,,,,,,,,,,
71-47-26-16,0698-001-001,DOGS,,,,,,,,,,,,,,,,,,,,
84-43-61-13,0698-003-002,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
84-43-61-13,0698-003-002,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
84-43-61-13,0698-003-002,PIGS,,,,,,,,,,,,,,,,,,,,
84-43-61-13,0698-003-002,POULTRY,,,,,,,,,,,,,,,,,,,,
84-43-61-13,0698-003-002,DONKEYS,,,,,,,,,,,,,,,,,,,,
84-43-61-13,0698-003-002,DOGS,,,,,,,,,,,,,,,,,,,,
04-80-76-28,0698-009-001,LARGE RUMINANTS,NO,,,,,,,,,,,,,,,,,,,
04-80-76-28,0698-009-001,SMALL RUMINANTS,YES,NOT SICK,,,,NO,,,,,,"YES, ALL ANIMALS AT LEAST ONCE",THE HOUSEHOLD,NO,,NO,,"YES, ALL ANIMALS AT LEAST ONCE",THE HOUSEHOLD,2000
04-80-76-28,0698-009-001,PIGS,NO,,,,,,,,,,,,,,,,,,,
04-80-76-28,0698-009-001,POULTRY,NO,,,,,,,,,,,,,,,,,,,
04-80-76-28,0698-009-001,DONKEYS,NO,,,,,,,,,,,,,,,,,,,
04-80-76-28,0698-009-001,DOGS,NO,,,,,,,,,,,,,,,,,,,
17-83-92-95,0699-001-001,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
17-83-92-95,0699-001-001,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
17-83-92-95,0699-001-001,PIGS,,,,,,,,,,,,,,,,,,,,
17-83-92-95,0699-001-001,POULTRY,,,,,,,,,,,,,,,,,,,,
17-83-92-95,0699-001-001,DONKEYS,,,,,,,,,,,,,,,,,,,,
17-83-92-95,0699-001-001,DOGS,,,,,,,,,,,,,,,,,,,,
10-70-45-48,0700-001-001,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
10-70-45-48,0700-001-001,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
10-70-45-48,0700-001-001,PIGS,,,,,,,,,,,,,,,,,,,,
10-70-45-48,0700-001-001,POULTRY,,,,,,,,,,,,,,,,,,,,
10-70-45-48,0700-001-001,DONKEYS,,,,,,,,,,,,,,,,,,,,
10-70-45-48,0700-001-001,DOGS,,,,,,,,,,,,,,,,,,,,
42-34-18-97,0701-003-001,LARGE RUMINANTS,NO,,,,,,,,,,,,,,,,,,,
42-34-18-97,0701-003-001,SMALL RUMINANTS,NO,,,,,,,,,,,,,,,,,,,
42-34-18-97,0701-003-001,PIGS,NO,,,,,,,,,,,,,,,,,,,
42-34-18-97,0701-003-001,POULTRY,YES,NOT SICK,,,,NO,,,,,,NO,,,,,,NO,,0
42-34-18-97,0701-003-001,DONKEYS,NO,,,,,,,,,,,,,,,,,,,
42-34-18-97,0701-003-001,DOGS,NO,,,,,,,,,,,,,,,,,,,
72-19-56-08,0702-001-001,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
72-19-56-08,0702-001-001,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
72-19-56-08,0702-001-001,PIGS,,,,,,,,,,,,,,,,,,,,
72-19-56-08,0702-001-001,POULTRY,,,,,,,,,,,,,,,,,,,,
72-19-56-08,0702-001-001,DONKEYS,,,,,,,,,,,,,,,,,,,,
72-19-56-08,0702-001-001,DOGS,,,,,,,,,,,,,,,,,,,,
08-00-32-44,0703-001-001,LARGE RUMINANTS,NO,,,,,,,,,,,,,,,,,,,
08-00-32-44,0703-001-001,SMALL RUMINANTS,NO,,,,,,,,,,,,,,,,,,,
08-00-32-44,0703-001-001,PIGS,NO,,,,,,,,,,,,,,,,,,,
08-00-32-44,0703-001-001,POULTRY,YES,NEW CASTLE DISEASE (KIDELI/MDONDO),SMALL POX (NDUI),,,"YES, ALL ANIMALS AT LEAST ONCE",OTHER (SPECIFY),NEW CASTLE DISEASE (KIDELI/MDONDO),SMALL POX (NDUI),,,NO,,,,,,NO,,8000
08-00-32-44,0703-001-001,DONKEYS,NO,,,,,,,,,,,,,,,,,,,
08-00-32-44,0703-001-001,DOGS,NO,,,,,,,,,,,,,,,,,,,
44-09-39-44,0705-002-001,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
44-09-39-44,0705-002-001,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
44-09-39-44,0705-002-001,PIGS,,,,,,,,,,,,,,,,,,,,
44-09-39-44,0705-002-001,POULTRY,,,,,,,,,,,,,,,,,,,,
44-09-39-44,0705-002-001,DONKEYS,,,,,,,,,,,,,,,,,,,,
44-09-39-44,0705-002-001,DOGS,,,,,,,,,,,,,,,,,,,,
91-91-85-71,0706-002-001,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
91-91-85-71,0706-002-001,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
91-91-85-71,0706-002-001,PIGS,,,,,,,,,,,,,,,,,,,,
91-91-85-71,0706-002-001,POULTRY,,,,,,,,,,,,,,,,,,,,
91-91-85-71,0706-002-001,DONKEYS,,,,,,,,,,,,,,,,,,,,
91-91-85-71,0706-002-001,DOGS,,,,,,,,,,,,,,,,,,,,
08-56-40-01,0707-001-001,LARGE RUMINANTS,NO,,,,,,,,,,,,,,,,,,,
08-56-40-01,0707-001-001,SMALL RUMINANTS,NO,,,,,,,,,,,,,,,,,,,
08-56-40-01,0707-001-001,PIGS,NO,,,,,,,,,,,,,,,,,,,
08-56-40-01,0707-001-001,POULTRY,YES,GOMBORO (GUMBORO),,,,NO,,,,,,NO,,,,,,"YES, ALL ANIMALS AT LEAST ONCE",THE HOUSEHOLD,3000
08-56-40-01,0707-001-001,DONKEYS,NO,,,,,,,,,,,,,,,,,,,
08-56-40-01,0707-001-001,DOGS,NO,,,,,,,,,,,,,,,,,,,
01-47-09-22,0707-001-003,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
01-47-09-22,0707-001-003,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
01-47-09-22,0707-001-003,PIGS,,,,,,,,,,,,,,,,,,,,
01-47-09-22,0707-001-003,POULTRY,,,,,,,,,,,,,,,,,,,,
01-47-09-22,0707-001-003,DONKEYS,,,,,,,,,,,,,,,,,,,,
01-47-09-22,0707-001-003,DOGS,,,,,,,,,,,,,,,,,,,,
62-92-31-44,0707-002-001,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
62-92-31-44,0707-002-001,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
62-92-31-44,0707-002-001,PIGS,,,,,,,,,,,,,,,,,,,,
62-92-31-44,0707-002-001,POULTRY,,,,,,,,,,,,,,,,,,,,
62-92-31-44,0707-002-001,DONKEYS,,,,,,,,,,,,,,,,,,,,
62-92-31-44,0707-002-001,DOGS,,,,,,,,,,,,,,,,,,,,
08-63-44-83,0708-002-001,LARGE RUMINANTS,NO,,,,,,,,,,,,,,,,,,,
08-63-44-83,0708-002-001,SMALL RUMINANTS,NO,,,,,,,,,,,,,,,,,,,
08-63-44-83,0708-002-001,PIGS,NO,,,,,,,,,,,,,,,,,,,
08-63-44-83,0708-002-001,POULTRY,YES,NEW CASTLE DISEASE (KIDELI/MDONDO),,,,NO,,,,,,NO,,,,,,NO,,0
08-63-44-83,0708-002-001,DONKEYS,NO,,,,,,,,,,,,,,,,,,,
08-63-44-83,0708-002-001,DOGS,NO,,,,,,,,,,,,,,,,,,,
93-58-10-12,0709-001-001,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
93-58-10-12,0709-001-001,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
93-58-10-12,0709-001-001,PIGS,,,,,,,,,,,,,,,,,,,,
93-58-10-12,0709-001-001,POULTRY,,,,,,,,,,,,,,,,,,,,
93-58-10-12,0709-001-001,DONKEYS,,,,,,,,,,,,,,,,,,,,
93-58-10-12,0709-001-001,DOGS,,,,,,,,,,,,,,,,,,,,
97-33-73-50,0709-001-002,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
97-33-73-50,0709-001-002,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
97-33-73-50,0709-001-002,PIGS,,,,,,,,,,,,,,,,,,,,
97-33-73-50,0709-001-002,POULTRY,,,,,,,,,,,,,,,,,,,,
97-33-73-50,0709-001-002,DONKEYS,,,,,,,,,,,,,,,,,,,,
97-33-73-50,0709-001-002,DOGS,,,,,,,,,,,,,,,,,,,,
97-10-65-58,0710-001-001,LARGE RUMINANTS,NO,,,,,,,,,,,,,,,,,,,
97-10-65-58,0710-001-001,SMALL RUMINANTS,YES,NOT SICK,,,,NO,,,,,,NO,,NO,,NO,,"YES, SOME",DISTRICT VET CLINIC,10000
97-10-65-58,0710-001-001,PIGS,NO,,,,,,,,,,,,,,,,,,,
97-10-65-58,0710-001-001,POULTRY,YES,NEW CASTLE DISEASE (KIDELI/MDONDO),SMALL POX (NDUI),,,"YES, ALL ANIMALS AT LEAST ONCE",DISTRICT VET CLINIC,NEW CASTLE DISEASE (KIDELI/MDONDO),,,,NO,,,,,,"YES, SOME",THE HOUSEHOLD,24000
97-10-65-58,0710-001-001,DONKEYS,NO,,,,,,,,,,,,,,,,,,,
97-10-65-58,0710-001-001,DOGS,NO,,,,,,,,,,,,,,,,,,,
86-12-47-47,0710-003-001,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
86-12-47-47,0710-003-001,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
86-12-47-47,0710-003-001,PIGS,,,,,,,,,,,,,,,,,,,,
86-12-47-47,0710-003-001,POULTRY,,,,,,,,,,,,,,,,,,,,
86-12-47-47,0710-003-001,DONKEYS,,,,,,,,,,,,,,,,,,,,
86-12-47-47,0710-003-001,DOGS,,,,,,,,,,,,,,,,,,,,
10-28-30-33,0710-003-003,LARGE RUMINANTS,NO,,,,,,,,,,,,,,,,,,,
10-28-30-33,0710-003-003,SMALL RUMINANTS,YES,NOT SICK,,,,NO,,,,,,NO,,NO,,NO,,NO,,0
10-28-30-33,0710-003-003,PIGS,NO,,,,,,,,,,,,,,,,,,,
10-28-30-33,0710-003-003,POULTRY,YES,NOT SICK,,,,NO,,,,,,NO,,,,,,NO,,0
10-28-30-33,0710-003-003,DONKEYS,NO,,,,,,,,,,,,,,,,,,,
10-28-30-33,0710-003-003,DOGS,NO,,,,,,,,,,,,,,,,,,,
27-62-11-86,0710-004-001,LARGE RUMINANTS,NO,,,,,,,,,,,,,,,,,,,
27-62-11-86,0710-004-001,SMALL RUMINANTS,YES,NOT SICK,,,,NO,,,,,,NO,,NO,,NO,,NO,,0
27-62-11-86,0710-004-001,PIGS,NO,,,,,,,,,,,,,,,,,,,
27-62-11-86,0710-004-001,POULTRY,YES,NEW CASTLE DISEASE (KIDELI/MDONDO),,,,"YES, ALL ANIMALS AT LEAST ONCE",OTHER (SPECIFY),NEW CASTLE DISEASE (KIDELI/MDONDO),,,,"YES, ALL ANIMALS AT LEAST ONCE",THE HOUSEHOLD,,,,,NO,,5000
27-62-11-86,0710-004-001,DONKEYS,NO,,,,,,,,,,,,,,,,,,,
27-62-11-86,0710-004-001,DOGS,NO,,,,,,,,,,,,,,,,,,,
95-04-11-03,0711-001-003,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
95-04-11-03,0711-001-003,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
95-04-11-03,0711-001-003,PIGS,,,,,,,,,,,,,,,,,,,,
95-04-11-03,0711-001-003,POULTRY,,,,,,,,,,,,,,,,,,,,
95-04-11-03,0711-001-003,DONKEYS,,,,,,,,,,,,,,,,,,,,
95-04-11-03,0711-001-003,DOGS,,,,,,,,,,,,,,,,,,,,
23-44-89-46,0714-001-002,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
23-44-89-46,0714-001-002,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
23-44-89-46,0714-001-002,PIGS,,,,,,,,,,,,,,,,,,,,
23-44-89-46,0714-001-002,POULTRY,,,,,,,,,,,,,,,,,,,,
23-44-89-46,0714-001-002,DONKEYS,,,,,,,,,,,,,,,,,,,,
23-44-89-46,0714-001-002,DOGS,,,,,,,,,,,,,,,,,,,,
23-15-28-86,0715-001-001,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
23-15-28-86,0715-001-001,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
23-15-28-86,0715-001-001,PIGS,,,,,,,,,,,,,,,,,,,,
23-15-28-86,0715-001-001,POULTRY,,,,,,,,,,,,,,,,,,,,
23-15-28-86,0715-001-001,DONKEYS,,,,,,,,,,,,,,,,,,,,
23-15-28-86,0715-001-001,DOGS,,,,,,,,,,,,,,,,,,,,
55-95-90-52,0715-004-001,LARGE RUMINANTS,NO,,,,,,,,,,,,,,,,,,,
55-95-90-52,0715-004-001,SMALL RUMINANTS,NO,,,,,,,,,,,,,,,,,,,
55-95-90-52,0715-004-001,PIGS,NO,,,,,,,,,,,,,,,,,,,
55-95-90-52,0715-004-001,POULTRY,YES,NOT SICK,,,,NO,,,,,,NO,,,,,,NO,,0
55-95-90-52,0715-004-001,DONKEYS,NO,,,,,,,,,,,,,,,,,,,
55-95-90-52,0715-004-001,DOGS,NO,,,,,,,,,,,,,,,,,,,
42-21-63-58,0717-001-001,LARGE RUMINANTS,NO,,,,,,,,,,,,,,,,,,,
42-21-63-58,0717-001-001,SMALL RUMINANTS,YES,NOT SICK,,,,NO,,,,,,NO,,NO,,NO,,NO,,0
42-21-63-58,0717-001-001,PIGS,NO,,,,,,,,,,,,,,,,,,,
42-21-63-58,0717-001-001,POULTRY,YES,NEW CASTLE DISEASE (KIDELI/MDONDO),,,,NO,,,,,,NO,,,,,,NO,,0
42-21-63-58,0717-001-001,DONKEYS,NO,,,,,,,,,,,,,,,,,,,
42-21-63-58,0717-001-001,DOGS,NO,,,,,,,,,,,,,,,,,,,
83-10-26-19,0718-001-001,LARGE RUMINANTS,NO,,,,,,,,,,,,,,,,,,,
83-10-26-19,0718-001-001,SMALL RUMINANTS,YES,NOT SICK,,,,NO,,,,,,NO,,NO,,NO,,NO,,0
83-10-26-19,0718-001-001,PIGS,NO,,,,,,,,,,,,,,,,,,,
83-10-26-19,0718-001-001,POULTRY,YES,NOT SICK,,,,NO,,,,,,NO,,,,,,NO,,0
83-10-26-19,0718-001-001,DONKEYS,NO,,,,,,,,,,,,,,,,,,,
83-10-26-19,0718-001-001,DOGS,NO,,,,,,,,,,,,,,,,,,,
96-65-59-07,0718-003-001,LARGE RUMINANTS,,,,,,,,,,,,,,,,,,,,
96-65-59-07,0718-003-001,SMALL RUMINANTS,,,,,,,,,,,,,,,,,,,,
96-65-59-07,0718-003-001,PIGS,,,,,,,,,,,,,,,,,,,,
96-65-59-07,0718-003-001,POULTRY,,,,,,,,,,,,,,,,,,,,
96-65-59-07,0718-003-001,DONKEYS,,,,,,,,,,,,,,,,,,,,
96-65-59-07,0718-003-001,DOGS,,,,,,,,,,,,,,,,,,,,
