interview__key,sdd_hhid,plotnum,cropid,ag4a_01,ag4a_02,ag4a_03,ag4a_04,ag4a_05,ag4a_06,ag4a_08,ag4a_10_1,ag4a_10_2,ag4a_10a_1,ag4a_10a_2,ag4a_10b,ag4a_10c_1,ag4a_10c_2,ag4a_12,ag4a_13_1,ag4a_13_2,ag4a_17,ag4a_18,ag4a_19,ag4a_20,ag4a_21,ag4a_22,ag4a_23,ag4a_24_1,ag4a_24_2,ag4a_25,ag4a_26,ag4a_27,ag4a_28,ag4a_29_1,ag4a_29_2
81-88-93-76,0645-001-003,1,17,YES,,,YES,MORE FERTILE FOR THE SOIL,ASILI,TRADITIONAL,20,KG,20,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,2,NO,,JUNE,JUNE,,,100,100000,1,
73-60-06-64,0646-001-002,1,17,NO,3/4,WAS DIVIDED,NO,,KASUKARI,TRADITIONAL,7,KG,HAKUNA,,,7,KG,7000,GULIO,NDANI YA KIJIJI/MJI,NO,,YES,,0.2,YES,DROUGHT,JUNE,JUNE,,,42,24000,1,
57-40-27-79,0647-001-001,1,14,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,RANGI RANGI,TRADITIONAL,15,OTHER (SPECIFY),HAKUNA,,,HAKUNA,,,,,NO,,NO,STILL IN PLOT,,,,,,,,,,,
57-40-27-79,0647-001-001,2,17,YES,,,NO,,ROSE COCO,TRADITIONAL,10,KG,HAKUNA,,,10,KG,10000,SOKO,KARIBU NA KIJIJI,NO,,YES,,0.3,NO,,JUNE,JUNE,,,100,75000,1,2
32-85-24-94,0648-001-001,1,17,NO,3/4,WAS DIVIDED,NO,,ROSEKOKO,TRADITIONAL,8,KG,HAKUNA,,,8,KG,16000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,NO,,YES,,0.4,NO,,JULY,JULY,,,30,55000,1,2
20-84-09-10,0649-001-001,1,17,YES,,,NO,,ASILI,TRADITIONAL,10,KG,HAKUNA,,,10,KG,10000,GULIO,NDANI YA KIJIJI/MJI,YES,DISEASES,YES,,0.2,NO,,JUNE,JUNE,,,20,20000,1,
75-45-78-14,0651-001-001,1,1,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,MBEGU KIENYEJI,TRADITIONAL,2,SMALL CUP,2,SMALL CUP,TRADITIONAL,HAKUNA,,,,,NO,,NO,DRY,,,,,,,,,,,
75-45-78-14,0651-001-001,1,14,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,MBEGU KIENYEJI,TRADITIONAL,20,OTHER (SPECIFY),HAKUNA,,,HAKUNA,,,,,NO,,NO,STILL IN PLOT,,,,,,,,,,,
75-45-78-14,0651-001-001,1,17,YES,,,YES,MORE FERTILE FOR THE SOIL,MBEGU ROSE COCO,TRADITIONAL,3,KG,HAKUNA,,,3,KG,4500,GULIO,NDANI YA KIJIJI/MJI,YES,INSECTS,YES,,0.2,YES,INSECTS,MAY,MAY,,,35,52500,1,
21-41-45-56,0652-001-001,1,1,NO,3/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,SEEDCO,IMPROVED,4,KG,HAKUNA,,,4,KG,0,"NYINGINE, TAJA",NDANI YA KIJIJI/MJI,YES,THEFT,YES,,0.2,YES,CROP THEFT,JULY,JULY,,,40,24000,1,2
21-41-45-56,0652-001-001,1,17,NO,3/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,ROSEKOKO,TRADITIONAL,6,KG,HAKUNA,,,6,KG,8000,GULIO,KARIBU NA KIJIJI,NO,,YES,,0.2,NO,,JUNE,JULY,,,60,54000,1,2
21-41-45-56,0652-001-001,3,27,NO,1/2,LACK OF TOOLS/EQUIPMENTS,NO,,NYEUSI,IMPROVED,1,LARGE CUP,HAKUNA,,,1,LARGE CUP,0,JIRANI,NDANI YA KIJIJI/MJI,NO,,YES,,0.2,NO,,JULY,JULY,,,9,10800,2,
38-47-82-69,0652-003-001,1,1,YES,,,YES,MORE FERTILE FOR THE SOIL,SEEDCO,"IMPROVED, RECYCLED",1,KG,HAKUNA,,,1,KG,1000,GULIO,KARIBU NA KIJIJI,NO,,YES,,0.2,NO,,JANUARY,FEBRUARY,,,40,8000,2,
38-47-82-69,0652-003-001,1,17,YES,,,YES,MORE FERTILE FOR THE SOIL,NJANO,TRADITIONAL,3,KG,3,KG,IMPROVED RECYCLED,HAKUNA,,,,,NO,,YES,,0.2,NO,,JANUARY,JANUARY,,,20,15000,1,2
35-30-83-19,0653-001-001,1,1,YES,,,YES,MORE FERTILE FOR THE SOIL,ASILI,TRADITIONAL,3,KG,3,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,0.5,NO,,JULY,JULY,,,40,10000,1,
35-30-83-19,0653-001-001,1,17,YES,,,YES,MORE FERTILE FOR THE SOIL,ASILI,TRADITIONAL,10,KG,10,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,0.5,NO,,JUNE,JUNE,,,40,24000,1,2
35-30-83-19,0653-001-001,2,17,NO,1/2,LACK SEEDS,NO,,ASILI,TRADITIONAL,20,KG,20,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,0.5,NO,,JUNE,JUNE,,,80,80000,1,
42-93-81-17,0654-001-001,1,14,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,ASILI,TRADITIONAL,20,KG,20,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,1,NO,,JULY,NOVEMBER,,,60,30000,2,
42-93-81-17,0654-001-001,1,17,NO,1/4,LACK SEEDS,YES,MORE FERTILE FOR THE SOIL,ASILI,TRADITIONAL,3,KG,3,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,1,NO,,JUNE,JULY,,,40,50000,2,
70-81-65-41,0654-001-002,1,12,NO,1/4,WAS DIVIDED,NO,,VINENE,TRADITIONAL,72,KG,72,KG,TRADITIONAL,HAKUNA,,,,,YES,DROUGHT,YES,,0.2,YES,DROUGHT,MAY,MAY,,,80,20000,2,
70-81-65-41,0654-001-002,1,17,NO,3/4,WAS DIVIDED,NO,,KASUKARI,TRADITIONAL,5,KG,5,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,1.5,NO,,MAY,JUNE,,,180,135000,2,
18-25-55-05,0654-004-001,2,14,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,RANGI RANGI,TRADITIONAL,40,OTHER (SPECIFY),HAKUNA,,,HAKUNA,,,,,NO,,NO,STILL IN PLOT,,,,,,,,,,,
43-17-73-10,0655-001-001,1,1,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,MBEGU KIENYEJI,TRADITIONAL,4,LARGE CUP,4,LARGE CUP,TRADITIONAL,HAKUNA,,,,,NO,,YES,,0.3,NO,,JUNE,JULY,,,180,60000,1,
43-17-73-10,0655-001-001,1,17,NO,1/2,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,ROSE COCOO,"IMPROVED, RECYCLED",30,SMALL CUP,HAKUNA,,,30,SMALL CUP,30000,SOKO,KARIBU NA KIJIJI,NO,,YES,,0.5,NO,,MAY,JUNE,,,180,108000,1,
45-08-66-74,0657-001-001,1,17,YES,,,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,10,KG,HAKUNA,,,HAKUNA,,,,,NO,,YES,,1,YES,DROUGHT,JUNE,JUNE,,,40,28000,1,2
80-11-06-01,0658-001-001,1,17,NO,3/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,MAHARAGE NJANO,TRADITIONAL,20,LARGE CUP,20,LARGE CUP,TRADITIONAL,HAKUNA,,,,,NO,,YES,,1,NO,,MAY,MAY,,,180,189000,1,
08-56-07-13,0661-002-001,1,17,YES,,,NO,,NJANO,TRADITIONAL,10,KG,HAKUNA,,,10,KG,10000,SOKO,KARIBU NA KIJIJI,NO,,YES,,1,NO,,JUNE,JUNE,,,40,40000,1,2
08-56-07-13,0661-002-001,2,17,YES,,,NO,,MEUPE,TRADITIONAL,5,KG,5,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,0.4,NO,,JUNE,JUNE,,,40,16000,1,2
51-15-35-70,0662-001-001,1,17,YES,,,NO,,KWEZIKUMO,TRADITIONAL,5,KG,HAKUNA,,,5,KG,10000,SOKO,NDANI YA KIJIJI/MJI,YES,INSECTS,YES,,0.5,YES,INSECTS,MAY,JUNE,,,80,24000,1,
28-98-23-75,0662-002-001,1,1,YES,,,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,2,KG,HAKUNA,,,2,KG,2500,SOKO,KARIBU NA MJI,NO,,YES,,0.1,YES,DROUGHT,JUNE,JUNE,,,120,42000,1,
28-98-23-75,0662-002-001,1,17,YES,,,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,3,KG,HAKUNA,,,3,KG,4500,SOKO,KARIBU NA MJI,NO,,YES,,0.1,YES,DROUGHT,JUNE,JUNE,,,60,15000,1,
28-98-23-75,0662-002-001,2,1,YES,,,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,2,KG,HAKUNA,,,2,KG,4000,SOKO,KARIBU NA MJI,NO,,YES,,0.1,YES,CROP THEFT,JUNE,JUNE,,,100,35000,1,
28-98-23-75,0662-002-001,2,17,YES,,,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,2,KG,HAKUNA,,,2,KG,4000,SOKO,KARIBU NA MJI,NO,,YES,,0.1,YES,CROP THEFT,JUNE,JUNE,,,80,20000,1,
66-20-63-52,0663-001-002,2,17,YES,,,NO,,MAHARAGE,TRADITIONAL,8,KG,8,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,0.1,YES,DROUGHT,MARCH,APRIL,,,35,35000,1,
05-21-74-76,0664-001-001,2,13,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,3,KG,3,KG,TRADITIONAL,HAKUNA,,,,,NO,,NO,STILL IN PLOT,,,,,,,,,,,
05-21-74-76,0664-001-001,5,13,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,8,KG,8,KG,TRADITIONAL,HAKUNA,,,,,NO,,NO,STILL IN PLOT,,,,,,,,,,,
59-72-44-58,0665-001-001,1,1,YES,,,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,5,KG,5,KG,TRADITIONAL,HAKUNA,,,,,YES,INSECTS,YES,,0.5,YES,DROUGHT,MAY,MAY,,,360,108000,1,2
59-72-44-58,0665-001-001,1,17,YES,,,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,30,KG,30,KG,TRADITIONAL,HAKUNA,,,,,YES,INSECTS,YES,,0.5,YES,INSECTS,APRIL,APRIL,,,120,120000,1,2
99-47-56-63,0666-001-001,1,1,NO,1/2,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,DEKA,IMPROVED,2,KG,HAKUNA,,,12000,KG,12000,DUKANI/MCHUUZI,NDANI YA KIJIJI/MJI,YES,INSECTS,YES,,1,YES,INSECTS,JUNE,JUNE,,,240,60000,1,2
99-47-56-63,0666-001-001,1,2,NO,1/2,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,2,20 LITER BUCKET,2,20 LITER BUCKET,TRADITIONAL,HAKUNA,,,,,YES,DROUGHT,YES,,0.5,YES,DROUGHT,JUNE,JUNE,,,360,120000,1,2
99-47-56-63,0666-001-001,1,17,NO,1/2,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,40,KG,HAKUNA,,,40,KG,40000,JIRANI,NDANI YA KIJIJI/MJI,YES,INSECTS,YES,,1,YES,INSECTS,MAY,MAY,,,240,360000,1,2
76-81-55-22,0669-001-001,3,2,NO,3/4,LACK OF TOOLS/EQUIPMENTS,NO,,KIENYEJI,TRADITIONAL,18,20 LITER BUCKET,18,20 LITER BUCKET,TRADITIONAL,HAKUNA,,,,,NO,,YES,,27,NO,,MAY,JUNE,,,19170,11715000,1,
31-38-25-42,0672-001-001,1,1,YES,,,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,1,KG,HAKUNA,,,1,KG,700,GULIO,NDANI YA KIJIJI/MJI,YES,BIRDS,YES,,0.1,YES,INSECTS,APRIL,APRIL,,,10,4000,1,2
31-38-25-42,0672-001-001,1,17,YES,,,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,1,KG,HAKUNA,,,1,KG,2000,GULIO,NDANI YA KIJIJI/MJI,YES,INSECTS,YES,,0.1,YES,INSECTS,APRIL,APRIL,,,10,4000,1,2
90-00-57-86,0681-001-002,1,14,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,RANGI RANGI,TRADITIONAL,45,OTHER (SPECIFY),HAKUNA,,,HAKUNA,,,,,NO,,YES,,0.2,NO,,SEPTEMBER,DECEMBER,,,80,60000,2,
81-82-35-91,0683-002-002,1,1,YES,,,YES,MORE FERTILE FOR THE SOIL,ASILI,TRADITIONAL,2,KG,HAKUNA,,,2,KG,1500,SOKO,KARIBU NA KIJIJI,NO,,YES,,0.2,NO,,JULY,JULY,,,50,56000,2,
81-82-35-91,0683-002-002,1,17,YES,,,YES,MORE FERTILE FOR THE SOIL,ASILI,TRADITIONAL,10,KG,10,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,0.2,NO,,SEPTEMBER,SEPTEMBER,,,80,72000,2,
10-61-49-52,0684-001-002,1,11,NO,1/4,WAS DIVIDED,NO,,KASINIA,TRADITIONAL,35,KG,HAKUNA,,,35,KG,0,RAFIKI,NDANI YA KIJIJI/MJI,NO,,YES,,0.2,NO,,JUNE,JULY,,,200,32000,1,2
61-41-06-82,0684-005-001,1,17,NO,1/2,WAS DIVIDED,NO,,NJANO,TRADITIONAL,7,KG,7,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,1,NO,,MARCH,MARCH,,,60,75000,1,
11-48-68-26,0685-001-001,1,1,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,MBEGU KIENYEJI,TRADITIONAL,3,KG,3,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,0.2,NO,,JUNE,JULY,,,54,24000,2,
11-48-68-26,0685-001-001,1,17,NO,1/2,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,MBEGU KIENYEJI,TRADITIONAL,8,KG,HAKUNA,,,8,KG,8000,SOKO,KARIBU NA KIJIJI,YES,DISEASES,YES,,0.3,NO,,MAY,MAY,,,80,120000,1,2
04-78-48-50,0687-006-002,2,1,NO,3/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,SEEDCO,IMPROVED,12,KG,HAKUNA,,,12,KG,72000,M/BIASHARA BINAFSI,WILAYA NYINGINE,NO,,YES,,2,NO,,MAY,JULY,,,1200,300000,1,2
04-78-48-50,0687-006-002,2,17,NO,3/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,MAHARAGE YA NJANO,TRADITIONAL,6,KG,6,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,2,NO,,MAY,JULY,,,240,300000,1,2
56-57-53-73,0688-001-001,1,11,NO,1/2,LACK SEEDS,NO,,KAEMPU,TRADITIONAL,20,KG,HAKUNA,,,20,KG,0,JIRANI,KARIBU NA KIJIJI,NO,,YES,,0.2,NO,,JUNE,AUGUST,,,110,30000,1,2
23-06-93-51,0689-001-001,1,1,NO,1/2,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,MBEGU KIENYEJI,TRADITIONAL,2,KG,2,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,0.2,NO,,JULY,AUGUST,,,54,36000,1,2
23-06-93-51,0689-001-001,1,17,NO,1/2,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,MAHARAGE MEKUNDU,TRADITIONAL,4,KG,4,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,0.3,NO,,MAY,JUNE,,,60,60000,1,2
23-06-93-51,0689-001-001,2,11,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,MBEGU KAYEMPU,TRADITIONAL,3,OTHER (SPECIFY),HAKUNA,,,HAKUNA,,,,,NO,,YES,,0.3,NO,,JULY,SEPTEMBER,,,240,48000,1,2
23-06-93-51,0689-001-001,2,14,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,RANGI  RANGI,TRADITIONAL,120,OTHER (SPECIFY),HAKUNA,,,HAKUNA,,,,,NO,,NO,STILL IN PLOT,,,,,,,,,,,
75-21-34-64,0689-001-008,1,11,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,MBEGU KIENYEJI,TRADITIONAL,2,OTHER (SPECIFY),HAKUNA,,,HAKUNA,,,,,NO,,YES,,0.2,NO,,JULY,SEPTEMBER,,,80,40000,1,
75-21-34-64,0689-001-008,1,13,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,MBEGU KIENYEJI,TRADITIONAL,5,KG,HAKUNA,,,HAKUNA,,,,,NO,,YES,,0.1,NO,,JULY,SEPTEMBER,,,20,15000,1,
75-21-34-64,0689-001-008,1,14,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,MBEGU KIENYEJI,TRADITIONAL,50,OTHER (SPECIFY),HAKUNA,,,HAKUNA,,,,,NO,,YES,,0.2,NO,,AUGUST,DECEMBER,,,40,10000,1,
27-84-62-21,0694-001-001,1,14,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,RANGI RANGI,TRADITIONAL,35,OTHER (SPECIFY),HAKUNA,,,HAKUNA,,,,,NO,,YES,,0.2,NO,,SEPTEMBER,DECEMBER,,,80,40000,1,2
91-33-85-80,0695-001-001,1,1,YES,,,YES,MORE FERTILE FOR THE SOIL,SEEDCO,"IMPROVED, RECYCLED",5,KG,5,KG,IMPROVED RECYCLED,HAKUNA,,,,,YES,DROUGHT,NO,DRY,,,,,,,,,,,
91-33-85-80,0695-001-001,1,14,YES,,,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,13,KG,HAKUNA,,,HAKUNA,,,,,NO,,YES,,0.5,YES,DROUGHT,APRIL,DECEMBER,,,45,15000,1,
91-33-85-80,0695-001-001,1,17,YES,,,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,20,KG,20,KG,TRADITIONAL,HAKUNA,,,,,YES,DROUGHT,NO,DRY,,,,,,,,,,,
91-33-85-80,0695-001-001,1,28,YES,,,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,12,KG,12,KG,TRADITIONAL,HAKUNA,,,,,YES,DROUGHT,YES,,0.5,YES,DROUGHT,JUNE,JUNE,,,20,1500,1,
53-85-16-71,0695-004-001,1,1,NO,3/4,WAS DIVIDED,YES,OTHER (SPECIFY),KITTO,TRADITIONAL,3,KG,3,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,1,YES,INSECTS,JULY,JULY,,,216,108000,1,
53-85-16-71,0695-004-001,1,14,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,MAGIMBI RANGI RANGI,TRADITIONAL,100,OTHER (SPECIFY),HAKUNA,,,HAKUNA,,,,,NO,,YES,,0.2,NO,,JANUARY,MARCH,,,50,25000,1,
53-85-16-71,0695-004-001,1,17,NO,3/4,WAS DIVIDED,YES,OTHER (SPECIFY),NJANO,TRADITIONAL,10,KG,10,KG,TRADITIONAL,HAKUNA,,,,,YES,INSECTS,YES,,1,YES,INSECTS,JUNE,JUNE,,,80,160000,1,
64-88-46-60,0695-004-003,1,1,YES,,,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,1,KG,1,KG,TRADITIONAL,HAKUNA,,,,,YES,INSECTS,YES,,0.2,YES,INSECTS,JUNE,JULY,,,80,20000,1,2
64-88-46-60,0695-004-003,1,17,YES,,,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,2,KG,HAKUNA,,,2,KG,4000,SOKO,KARIBU NA KIJIJI,NO,,YES,,0.5,NO,,JUNE,JULY,,,30,30000,1,2
64-88-46-60,0695-004-003,2,1,YES,,,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,1,KG,1,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,0.2,NO,,JUNE,JULY,,,100,25000,1,2
64-88-46-60,0695-004-003,2,17,YES,,,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,1,KG,HAKUNA,,,1,KG,2500,GULIO,NDANI YA KIJIJI/MJI,YES,OTHER (SPECIFY),YES,,0.1,YES,RAINS,JUNE,JULY,,,10,10000,1,2
78-20-87-66,0696-001-001,1,14,YES,,,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,5,KG,HAKUNA,,,HAKUNA,,,,,NO,,YES,,12,NO,,APRIL,MARCH,,,20,5000,1,
60-53-18-73,0696-002-001,1,11,NO,1/2,LACK OF TOOLS/EQUIPMENTS,YES,MORE FERTILE FOR THE SOIL,VIAZI VYEKUNDU,TRADITIONAL,2,OTHER (SPECIFY),HAKUNA,,,HAKUNA,,,,,NO,,YES,,0.5,NO,,AUGUST,NOVEMBER,,,240,30000,2,
96-88-18-26,0696-004-001,1,17,NO,1/2,WAS DIVIDED,NO,,MEKUNDU,TRADITIONAL,1,LARGE CUP,HAKUNA,,,1,LARGE CUP,1000,M/BIASHARA BINAFSI,KARIBU NA MJI,YES,INSECTS,YES,,0.1,YES,INSECTS,MAY,MAY,,,3,2100,2,
54-36-89-43,0697-001-001,1,1,YES,,,YES,MORE FERTILE FOR THE SOIL,SEEDCO,IMPROVED,6,KG,HAKUNA,,,6,KG,42000,SOKO,KARIBU NA KIJIJI,NO,,YES,,0.5,NO,,JULY,JULY,,,120,54000,1,2
71-47-26-16,0698-001-001,1,1,YES,,,YES,MORE FERTILE FOR THE SOIL,NDEFU,TRADITIONAL,1,KG,HAKUNA,,,1,KG,600,SOKO,NDANI YA KIJIJI/MJI,NO,,YES,,0.5,NO,,JULY,AUGUST,,,25,20000,1,2
71-47-26-16,0698-001-001,1,17,YES,,,YES,MORE FERTILE FOR THE SOIL,NYEKUNDU..SHONA,TRADITIONAL,2,KG,HAKUNA,,,2,KG,2000,SOKO,NDANI YA KIJIJI/MJI,NO,,YES,,0.4,NO,,AUGUST,SEPTEMBER,,,30,25000,1,2
71-47-26-16,0698-001-001,2,1,YES,,,YES,MORE FERTILE FOR THE SOIL,NDEFU,TRADITIONAL,2,KG,HAKUNA,,,2,KG,1200,SOKO,NDANI YA KIJIJI/MJI,NO,,YES,,0.2,NO,,AUGUST,SEPTEMBER,,,72,56000,1,2
71-47-26-16,0698-001-001,2,17,YES,,,YES,MORE FERTILE FOR THE SOIL,NYEKUNDU (SHONA),TRADITIONAL,3,KG,HAKUNA,,,3,KG,3000,SOKO,NDANI YA KIJIJI/MJI,NO,,YES,,0.2,NO,,AUGUST,AUGUST,,,40,36000,1,2
84-43-61-13,0698-003-002,2,11,NO,1/4,LACK OF TOOLS/EQUIPMENTS,YES,MORE FERTILE FOR THE SOIL,ASILI,TRADITIONAL,30,KG,30,KG,TRADITIONAL,HAKUNA,,,,,YES,THEFT,YES,,0.75,NO,,JUNE,JULY,,,180,175000,6,
84-43-61-13,0698-003-002,2,17,YES,,,YES,MORE FERTILE FOR THE SOIL,ASILI,TRADITIONAL,5,KG,5,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,2,NO,,MAY,JUNE,,,300,300000,6,
04-80-76-28,0698-009-001,1,11,NO,1/4,LACK OF TOOLS/EQUIPMENTS,NO,,SPOTI,TRADITIONAL,32,KG,HAKUNA,,,32,KG,0,NDUGU,NDANI YA KIJIJI/MJI,NO,,YES,,0.3,NO,,JULY,OCTOBER,,,180,50000,1,3
10-70-45-48,0700-001-001,1,14,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,RANGI RANGI,TRADITIONAL,60,OTHER (SPECIFY),HAKUNA,,,HAKUNA,,,,,NO,,YES,,0.2,NO,,NOVEMBER,OCTOBER,,,60,15000,2,
10-70-45-48,0700-001-001,1,17,NO,1/4,LACK SEEDS,YES,MORE FERTILE FOR THE SOIL,MAHARAGE KAHAWIA,TRADITIONAL,4,KG,4,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,0.2,YES,INSECTS,MAY,JUNE,,,40,40000,2,
91-91-85-71,0706-002-001,1,2,NO,1/2,WAS DIVIDED,NO,,SUKARI SUKARI,TRADITIONAL,9,KG,9,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,1,NO,,JUNE,JUNE,,,560,300000,1,
91-91-85-71,0706-002-001,1,11,NO,1/4,WAS DIVIDED,NO,,MWANAMISALABA,TRADITIONAL,48,KG,HAKUNA,,,48,KG,12000,JIRANI,NDANI YA KIJIJI/MJI,NO,,YES,,0.75,NO,,APRIL,MAY,,,230,130000,1,
08-56-40-01,0707-001-001,1,1,NO,1/2,WAS DIVIDED,NO,,STUKA,"IMPROVED, RECYCLED",2,LARGE CUP,2,LARGE CUP,IMPROVED RECYCLED,HAKUNA,,,,,NO,,YES,,0.1,NO,,JUNE,JUNE,,,36,12000,1,
08-56-40-01,0707-001-001,2,1,NO,3/4,LACK OF TOOLS/EQUIPMENTS,NO,,KILIMO,"IMPROVED, RECYCLED",18,KG,HAKUNA,,,18,KG,10000,SOKO,KARIBU NA MJI,YES,DROUGHT,YES,,1.5,YES,DROUGHT,JUNE,JULY,,,432,168000,1,
97-10-65-58,0710-001-001,2,1,YES,,,YES,MORE FERTILE FOR THE SOIL,DK 40,"IMPROVED, RECYCLED",1,KG,HAKUNA,,,1,KG,7000,DUKANI/MCHUUZI,KARIBU NA MJI,YES,DROUGHT,YES,,0.2,YES,DROUGHT,JUNE,JUNE,,,18,8000,1,
97-10-65-58,0710-001-001,2,11,NO,1/2,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,1,OTHER (SPECIFY),HAKUNA,,,HAKUNA,,,,,YES,INSECTS,YES,,0.1,NO,,JULY,AUGUST,,,45,10000,1,
97-10-65-58,0710-001-001,3,1,YES,,,YES,MORE FERTILE FOR THE SOIL,KATUMBILI,IMPROVED,2,KG,HAKUNA,,,2,KG,12000,DUKANI/MCHUUZI,WILAYA NYINGINE,YES,DROUGHT,YES,,0.5,YES,DROUGHT,MAY,MAY,,,108,54000,1,
97-10-65-58,0710-001-001,3,19,YES,,,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,4,LARGE CUP,4,LARGE CUP,TRADITIONAL,HAKUNA,,,,,YES,INSECTS,YES,,1,YES,INSECTS,APRIL,MAY,,,80,100000,1,
86-12-47-47,0710-003-001,1,1,YES,,,NO,,JANANA,TRADITIONAL,4,KG,4,KG,TRADITIONAL,HAKUNA,,,,,YES,INSECTS,YES,,0.5,YES,INSECTS,MAY,MAY,,,68,32000,1,
86-12-47-47,0710-003-001,2,2,YES,,,NO,,SUKARI,TRADITIONAL,8,KG,HAKUNA,,,8,KG,6000,GULIO,NDANI YA KIJIJI/MJI,NO,,YES,,0.5,YES,DROUGHT,MAY,JUNE,,,120,60000,1,
10-28-30-33,0710-003-003,1,1,YES,,,NO,,MBEGU KIENYEJI,TRADITIONAL,4,KG,4,KG,TRADITIONAL,HAKUNA,,,,,YES,DROUGHT,NO,DRY,,,,,,,,,,,
