interview__key,sdd_hhid,sourceid,ag12a_01_1,ag12a_01_2,ag12a_01_3,ag12a_01_4,ag12a_01_5,ag12a_01_6,ag12a_01_7,ag12a_01_8,ag12a_02,ag12a_03_1,ag12a_03_2,ag12a_03_3,ag12a_03_4,ag12a_04,ag12a_05,ag12a_06,ag12a_07
52-19-00-24,0726-004-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
71-44-85-61,0727-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
71-44-85-61,0727-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
71-44-85-61,0727-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
71-44-85-61,0727-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
71-44-85-61,0727-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
87-68-89-36,0729-001-002,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
87-68-89-36,0729-001-002,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
87-68-89-36,0729-001-002,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
87-68-89-36,0729-001-002,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
87-68-89-36,0729-001-002,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
53-00-35-57,0729-003-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
53-00-35-57,0729-003-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
53-00-35-57,0729-003-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
53-00-35-57,0729-003-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
53-00-35-57,0729-003-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
41-67-65-60,0731-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
41-67-65-60,0731-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
41-67-65-60,0731-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
41-67-65-60,0731-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
41-67-65-60,0731-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
93-89-30-03,0731-001-003,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
93-89-30-03,0731-001-003,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
93-89-30-03,0731-001-003,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
93-89-30-03,0731-001-003,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
93-89-30-03,0731-001-003,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
59-42-39-17,0732-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
59-42-39-17,0732-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
59-42-39-17,0732-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
59-42-39-17,0732-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
59-42-39-17,0732-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
63-80-38-30,0733-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
63-80-38-30,0733-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
63-80-38-30,0733-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
63-80-38-30,0733-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
63-80-38-30,0733-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
16-05-60-08,0734-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
16-05-60-08,0734-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
16-05-60-08,0734-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
16-05-60-08,0734-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
16-05-60-08,0734-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
05-65-41-70,0736-003-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
05-65-41-70,0736-003-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
05-65-41-70,0736-003-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
05-65-41-70,0736-003-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
05-65-41-70,0736-003-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
84-20-01-44,0736-003-003,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
84-20-01-44,0736-003-003,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
84-20-01-44,0736-003-003,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
84-20-01-44,0736-003-003,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
84-20-01-44,0736-003-003,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
61-19-90-97,0736-003-004,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
61-19-90-97,0736-003-004,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
61-19-90-97,0736-003-004,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
61-19-90-97,0736-003-004,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
61-19-90-97,0736-003-004,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
31-03-28-85,0736-003-005,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
31-03-28-85,0736-003-005,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
31-03-28-85,0736-003-005,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
31-03-28-85,0736-003-005,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
31-03-28-85,0736-003-005,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
99-14-00-70,0736-003-006,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
99-14-00-70,0736-003-006,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
99-14-00-70,0736-003-006,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
99-14-00-70,0736-003-006,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
99-14-00-70,0736-003-006,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
97-65-53-21,0737-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
97-65-53-21,0737-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
97-65-53-21,0737-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
97-65-53-21,0737-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
97-65-53-21,0737-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
08-34-94-62,0738-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
08-34-94-62,0738-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
08-34-94-62,0738-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
08-34-94-62,0738-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
08-34-94-62,0738-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
25-22-14-90,0739-001-001,GOVERNMENT EXTENSION,YES,NO,NO,NO,NO,NO,NO,NO,YES,1,,,,AVERAGE,NO,,BADO
25-22-14-90,0739-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
25-22-14-90,0739-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
25-22-14-90,0739-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
25-22-14-90,0739-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
71-49-87-81,0740-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
71-49-87-81,0740-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
71-49-87-81,0740-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
71-49-87-81,0740-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
71-49-87-81,0740-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
46-44-66-21,0740-003-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
46-44-66-21,0740-003-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
46-44-66-21,0740-003-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
46-44-66-21,0740-003-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
46-44-66-21,0740-003-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
09-76-22-49,0741-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
09-76-22-49,0741-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
09-76-22-49,0741-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
09-76-22-49,0741-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
09-76-22-49,0741-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
14-06-51-04,0741-001-004,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
14-06-51-04,0741-001-004,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
14-06-51-04,0741-001-004,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
14-06-51-04,0741-001-004,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
14-06-51-04,0741-001-004,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
50-01-48-22,0742-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
50-01-48-22,0742-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
50-01-48-22,0742-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
50-01-48-22,0742-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
50-01-48-22,0742-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
54-99-39-86,0743-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
54-99-39-86,0743-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
54-99-39-86,0743-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
54-99-39-86,0743-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
54-99-39-86,0743-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
82-79-20-90,0743-001-002,GOVERNMENT EXTENSION,YES,NO,NO,NO,NO,NO,NO,NO,YES,1,,,,GOOD,NO,,1
82-79-20-90,0743-001-002,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
82-79-20-90,0743-001-002,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
82-79-20-90,0743-001-002,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
82-79-20-90,0743-001-002,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
11-42-87-71,0744-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
11-42-87-71,0744-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
11-42-87-71,0744-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
11-42-87-71,0744-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
11-42-87-71,0744-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
43-11-94-86,0744-005-002,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
43-11-94-86,0744-005-002,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
43-11-94-86,0744-005-002,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
43-11-94-86,0744-005-002,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
43-11-94-86,0744-005-002,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
83-40-04-19,0745-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
83-40-04-19,0745-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
83-40-04-19,0745-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
83-40-04-19,0745-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
83-40-04-19,0745-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
30-77-22-01,0746-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
30-77-22-01,0746-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
30-77-22-01,0746-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
30-77-22-01,0746-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
30-77-22-01,0746-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
31-95-03-62,0747-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
31-95-03-62,0747-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
31-95-03-62,0747-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
31-95-03-62,0747-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
31-95-03-62,0747-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
90-66-22-54,0748-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
90-66-22-54,0748-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
90-66-22-54,0748-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
90-66-22-54,0748-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
90-66-22-54,0748-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
40-92-93-80,0748-006-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
40-92-93-80,0748-006-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
40-92-93-80,0748-006-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
40-92-93-80,0748-006-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
40-92-93-80,0748-006-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
20-93-75-06,0749-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
20-93-75-06,0749-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
20-93-75-06,0749-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
20-93-75-06,0749-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
20-93-75-06,0749-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
39-72-67-30,0749-002-001,GOVERNMENT EXTENSION,NO,,NO,NO,NO,NO,NO,NO,,,,,,,,,
39-72-67-30,0749-002-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
39-72-67-30,0749-002-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
39-72-67-30,0749-002-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
39-72-67-30,0749-002-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
40-49-15-42,0751-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
40-49-15-42,0751-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
40-49-15-42,0751-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
40-49-15-42,0751-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
40-49-15-42,0751-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
17-99-56-15,0751-001-009,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
17-99-56-15,0751-001-009,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
17-99-56-15,0751-001-009,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
17-99-56-15,0751-001-009,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
17-99-56-15,0751-001-009,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
25-72-15-56,0752-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
25-72-15-56,0752-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
25-72-15-56,0752-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
25-72-15-56,0752-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
25-72-15-56,0752-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
89-85-01-84,0752-004-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
89-85-01-84,0752-004-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
89-85-01-84,0752-004-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,,,,,,,,,,,,,,,,
89-85-01-84,0752-004-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
89-85-01-84,0752-004-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
78-50-22-98,0752-004-005,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,
78-50-22-98,0752-004-005,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
78-50-22-98,0752-004-005,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
78-50-22-98,0752-004-005,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
78-50-22-98,0752-004-005,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
91-74-73-51,0752-021-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
91-74-73-51,0752-021-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
91-74-73-51,0752-021-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
91-74-73-51,0752-021-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
91-74-73-51,0752-021-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
79-31-15-72,0754-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
79-31-15-72,0754-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
79-31-15-72,0754-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
79-31-15-72,0754-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
79-31-15-72,0754-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
33-76-14-08,0755-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
33-76-14-08,0755-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
33-76-14-08,0755-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
33-76-14-08,0755-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
33-76-14-08,0755-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
68-57-50-23,0756-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
68-57-50-23,0756-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
68-57-50-23,0756-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
68-57-50-23,0756-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
68-57-50-23,0756-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
77-60-75-93,0757-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
77-60-75-93,0757-001-001,NGO,NO,NO,NO,,,NO,NO,NO,,,,,,,,,
77-60-75-93,0757-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
77-60-75-93,0757-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
77-60-75-93,0757-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
29-14-45-66,0758-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
29-14-45-66,0758-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
29-14-45-66,0758-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
29-14-45-66,0758-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
29-14-45-66,0758-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
42-51-30-36,0759-001-001,GOVERNMENT EXTENSION,YES,NO,YES,NO,NO,NO,NO,NO,YES,1,,,,GOOD,NO,,BADO
42-51-30-36,0759-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
42-51-30-36,0759-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
42-51-30-36,0759-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
42-51-30-36,0759-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
95-00-47-94,0761-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
