interview__key,sdd_hhid,sdd_indid,hh_e01_1,hh_e01,hh_e02,hh_e03,hh_e04,hh_e05,hh_e06,hh_e07,hh_e08,hh_e09,hh_e10,hh_e11,hh_e12,hh_e13,hh_e14,hh_e15,hh_e16,hh_e17,hh_e18,hh_e19,hh_e20,hh_e21,hh_e22,hh_e23,hh_e24,hh_e25,hh_e26,hh_e27,hh_e28,hh_e29,hh_e30a,hh_e30b_1a,hh_e30b_2a,hh_e30b_3a,hh_e30b_4a,hh_e30b_1,hh_e30b_2,hh_e30b_3,hh_e31a,hh_e31b,hh_e31b_1,hh_e31b_2,hh_e31b_3,hh_e31b_4,hh_e32,hh_e33,hh_e34,hh_e35,hh_e35_2,hh_e36,hh_e37a,hh_e37b,hh_e38,hh_e39,hh_e40,hh_e41,hh_e42,hh_e43,hh_e44a,hh_e44b,hh_e44c,hh_e45,hh_e46,hh_e47a,hh_e47b,hh_e48a,hh_e48b,hh_e49,hh_e50,hh_e51a,hh_e51b,hh_e52,hh_e53a,hh_e53b,hh_e54,hh_e55,hh_e56,hh_e57,hh_e58,hh_e59
83-21-43-04,0768-001-002,8,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83-21-43-04,0768-001-002,9,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83-21-43-04,0768-001-002,10,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83-21-43-04,0768-001-002,11,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,YES,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
50-44-37-01,0768-001-004,1,YES,YES,,YES,60,NO,,NO,,,NO,NO,YES,,,,,,YES,,,,,,,,,,YES,PRIVATE SECTOR,FUNDI MBAO ANACHONGA,CRAFT AND RELATED TRADES WORKERS,HANDICRAFT AND PRINTING WORKERS,HANDICRAFT WORKERS,"HANDICRAFT WORKERS IN WOOD, BASKETRY AND RELATED MATERIALS",,,,UCHONGAJI WA MBAO,,Manufacturing,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Sawmilling and planing of wood,Sawmilling and planing of wood,1,YES,,25000,WEEK,NO,,,12,4,70,70,NO,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,NO,
50-44-37-01,0768-001-004,2,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,ENGAGED IN HOUSEHOLD OR FAMILY RESPONSIBILITIES,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
50-44-37-01,0768-001-004,3,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50-44-37-01,0768-001-004,4,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-07-97-71,0768-001-011,1,YES,YES,,NO,,YES,12,YES,6,MAINLY FOR SALE,YES,NO,YES,,,,,,YES,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,YES
04-07-97-71,0768-001-011,2,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,YES,,CONFLICT (MILITANCY/INSURGENCY),YES,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
04-07-97-71,0768-001-011,3,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84-08-67-79,0769-001-001,1,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,YES,OTHER (SPECIFY),YES,YES,MAINLY FOR FAMILY USE,NO,YES,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
84-08-67-79,0769-001-001,2,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,ENGAGED IN HOUSEHOLD OR FAMILY RESPONSIBILITIES,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
84-08-67-79,0769-001-001,3,YES,NO,1,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
84-08-67-79,0769-001-001,4,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84-08-67-79,0769-001-001,5,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84-08-67-79,0769-001-001,6,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-56-02-68,0770-001-001,1,YES,YES,,YES,85,NO,,NO,,,NO,NO,YES,,,,,,YES,,,,,,,,,,YES,PRIVATE SECTOR,DEREVA WA GARI LA MIZIGO,PLANT AND MACHINE OPERATORS AND ASSEMBLERS,DRIVERS AND MOBILE PLANT OPERATORS,"CAR, VAN AND MOTOCYCLE DRIVER","CAR, TAXI AND VAN DRIVERS",,,,USAFIRISHAJI WA MIZIGO,,Transportation and storage,Land transport and transport via pipelines,Other land transport,Freight transport by road,8,YES,,400000,MONTH,NO,,,12,4,85,85,YES,TEMP CONTRACT: SPECIFIC TASK,NO,NO,NO,NO,,,,,,,,,,,,,,,,,NO,
08-56-02-68,0770-001-001,2,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,YES,,HOUSEWIFE/CHILDCARE,YES,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
08-56-02-68,0770-001-001,3,YES,NO,2,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
08-56-02-68,0770-001-001,4,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46-36-03-77,0771-001-001,1,YES,YES,,NO,,YES,84,YES,8,MAINLY FOR FAMILY USE,NO,NO,YES,,,,,,YES,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,YES
46-36-03-77,0771-001-001,2,YES,YES,,NO,,YES,21,NO,,,NO,NO,YES,,,,,,YES,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,YES
46-36-03-77,0771-001-001,3,YES,NO,2,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
46-36-03-77,0771-001-001,4,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
46-36-03-77,0771-001-001,5,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,YES,BUSINESS CLOSED TEMPORARILY,NO,NO,,NO,NO,NO,,NO,ENGAGED IN HOUSEHOLD OR FAMILY RESPONSIBILITIES,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
46-36-03-77,0771-001-001,6,YES,NO,2,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
46-36-03-77,0771-001-001,7,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
46-36-03-77,0771-001-001,8,YES,NO,2,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,ENGAGED IN HOUSEHOLD OR FAMILY RESPONSIBILITIES,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
46-36-03-77,0771-001-001,9,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
46-36-03-77,0771-001-001,10,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46-36-03-77,0771-001-001,11,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58-54-51-82,0772-001-002,1,YES,YES,,YES,48,NO,,NO,,,NO,NO,YES,,,,,,YES,,,,,,,,,,YES,PRIVATE SECTOR,KONDAKTA,SERVICE AND SALES WORKERS,PERSONAL SERVICE WORKERS,"TRAVEL ATTENDANTS, CONDUCTORS AND GUIDES",TRANSPORT CONDUCTORS,,,,USAFIRISHAJI WA ABIRIA,,Transportation and storage,Land transport and transport via pipelines,Other land transport,Urban and suburban passenger land transport,2,YES,,20000,DAY,NO,,,12,4,48,48,NO,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,NO,
58-54-51-82,0772-001-002,2,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,YES,,HOUSEWIFE/CHILDCARE,YES,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
58-54-51-82,0772-001-002,3,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-60-85-20,0772-002-001,1,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,"WITH A LONG TERM ILLNESS, INJURY, OR DISABILITY",,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
27-60-85-20,0772-002-001,7,YES,NO,1,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
27-60-85-20,0772-002-001,8,YES,NO,1,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
95-42-77-09,0772-002-003,1,YES,YES,,NO,,NO,,YES,21,MAINLY FOR FAMILY USE,NO,NO,YES,,,,,,NO,YES,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
95-42-77-09,0772-002-003,2,YES,YES,,YES,28,NO,,NO,,,NO,NO,YES,,,,,,YES,,,,,,,,,,YES,PRIVATE SECTOR,MPISHI,ELEMENTARY OCCUPATIONS,FOOD PREPARATION ASSISTANTS,FOOD PREPARATION ASSISTANTS,KITCHEN HELPERS,,,,UPISHI,,Accommodation and food service activities,Food and beverage service activities,Restaurants and mobile food service activities,Restaurants and mobile food service activities,4,YES,,60000,MONTH,NO,,,12,4,28,28,YES,TEMP CONTRACT: SPECIFIC TASK,NO,NO,NO,NO,,,,,,,,,,,,,,,,,NO,
95-42-77-09,0772-002-003,3,YES,NO,2,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
95-42-77-09,0772-002-003,4,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-55-87-80,0772-002-004,1,YES,NO,2,NO,,NO,,YES,38,MAINLY FOR SALE,YES,NO,YES,,,,,,YES,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
13-55-87-80,0772-002-004,2,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,ENGAGED IN HOUSEHOLD OR FAMILY RESPONSIBILITIES,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
13-55-87-80,0772-002-004,3,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-55-87-80,0772-002-004,4,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-55-87-80,0772-002-004,5,YES,NO,2,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
63-77-64-08,0773-001-001,1,YES,YES,,NO,,YES,70,NO,,,NO,NO,YES,,,,,,YES,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,NO
63-77-64-08,0773-001-001,2,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,YES,SEASONAL WORK,YES,YES,MAINLY FOR FAMILY USE,NO,NO,NO,,YES,,CONFLICT (MILITANCY/INSURGENCY),YES,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
63-77-64-08,0773-001-001,4,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,YES,SICKNESS,YES,NO,,NO,NO,NO,,YES,,SICKNESS/ILLNESS,YES,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
63-77-64-08,0773-001-001,5,YES,YES,,NO,,NO,,NO,,,NO,YES,NO,NO,,,,,NO,NO,NO,,YES,,STUDENT,YES,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
63-77-64-08,0773-001-001,6,YES,NO,1,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-44-54-61,0773-001-003,1,YES,YES,,YES,60,NO,,YES,4,ONLY FOR FAMILY USE,NO,NO,YES,,,,,,YES,,,,,,,,,,YES,PRIVATE SECTOR,KUTUNZA BUSTANI YA HOTEL,ELEMENTARY OCCUPATIONS,"AGRICULTURAL, FORESTRY AND FISHERY LABOURERS","AGRICULTURAL, FORESTRY AND FISHERY LABOURERS",GARDEN AND HORTICULTURAL LABOURERS,,,,HUDUMA ZA MALAZI NA CHAKULA,,Accommodation and food service activities,Accommodation,Short term accommodation activities,Short term accommodation activities,15,YES,,300000,MONTH,NO,,,12,4,60,60,YES,TEMP CONTRACT: FIXED TIME,NO,NO,NO,NO,,,,,,,,,,,,,,,,,NO,
16-44-54-61,0773-001-003,2,YES,YES,,NO,,YES,35,NO,,,NO,NO,YES,,,,,,YES,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,YES
36-12-98-96,0775-001-001,1,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,YES,SICKNESS,NO,YES,MAINLY FOR FAMILY USE,NO,NO,NO,,NO,RETIRED OR PENSIONER,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
36-12-98-96,0775-001-001,2,YES,YES,,NO,,YES,2,NO,,,NO,NO,YES,,,,,,YES,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,YES
36-12-98-96,0775-001-001,3,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
36-12-98-96,0775-001-001,4,YES,NO,1,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
36-12-98-96,0775-001-001,5,YES,NO,2,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
36-12-98-96,0775-001-001,6,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39-76-12-55,0776-001-001,1,YES,YES,,NO,,NO,,YES,6,MAINLY FOR FAMILY USE,NO,NO,YES,,,,,,NO,NO,NO,,NO,"FAMILY FARMING, LIVESTOCK OR FISHING FOR FAMILY USE",,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
39-76-12-55,0776-001-001,2,YES,YES,,NO,,YES,12,NO,,,NO,NO,YES,,,,,,YES,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,NO
39-76-12-55,0776-001-001,3,YES,NO,2,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
39-76-12-55,0776-001-001,4,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39-76-12-55,0776-001-001,6,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,YES,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
39-76-12-55,0776-001-001,7,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
39-76-12-55,0776-001-001,8,YES,NO,2,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
39-76-12-55,0776-001-001,9,YES,NO,2,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
39-76-12-55,0776-001-001,10,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39-76-12-55,0776-001-001,11,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76-21-45-43,0776-001-005,1,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,YES,,HOUSEWIFE/CHILDCARE,YES,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
76-21-45-43,0776-001-005,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76-21-45-43,0776-001-005,3,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-60-96-11,0777-001-001,1,YES,YES,,YES,50,NO,,YES,10,MAINLY FOR FAMILY USE,NO,NO,YES,,,,,,YES,,,,,,,,,,YES,PRIVATE SECTOR,"KUPIGA PLASTA KATIKA NYUMBA, KUTIA RANGI NYUMBA.",,,,,,,,UJENZI,ISIC CODE 2,,,,,2,YES,,150000,MONTH,NO,,,3,2,150,50,NO,,,,,NO,,,,,,,,,,,,,,,,,NO,
05-60-96-11,0777-001-001,2,YES,YES,,NO,,NO,,YES,14,MAINLY FOR FAMILY USE,NO,NO,YES,,,,,,NO,YES,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
05-60-96-11,0777-001-001,4,YES,NO,1,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
05-60-96-11,0777-001-001,5,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-60-96-11,0777-001-001,6,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-60-96-11,0777-001-001,7,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70-77-85-90,0778-001-001,1,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,YES,SICKNESS,YES,YES,MAINLY FOR FAMILY USE,NO,NO,NO,,YES,,TOO OLD/RETIRED,NO,NO,IN AGRICULTURE/FISHING FOR FAMILY USE,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
70-77-85-90,0778-001-001,2,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,ENGAGED IN HOUSEHOLD OR FAMILY RESPONSIBILITIES,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
70-77-85-90,0778-001-001,3,YES,YES,,YES,60,NO,,NO,,,NO,NO,YES,,,,,,YES,,,,,,,,,,YES,PRIVATE SECTOR,RESTAURANT  MPISHI,ELEMENTARY OCCUPATIONS,FOOD PREPARATION ASSISTANTS,FOOD PREPARATION ASSISTANTS,FAST FOOD PREPARERS,,,,RESTAURANT,,Accommodation and food service activities,Food and beverage service activities,Restaurants and mobile food service activities,Restaurants and mobile food service activities,10,YES,,7000,DAY,NO,,,12,4,60,60,NO,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,NO,
70-77-85-90,0778-001-001,4,YES,NO,2,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
70-77-85-90,0778-001-001,5,YES,NO,2,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
70-77-85-90,0778-001-001,6,YES,NO,2,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
70-77-85-90,0778-001-001,7,YES,NO,2,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
73-75-54-66,0780-001-001,1,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,YES,SICKNESS,NO,YES,MAINLY FOR FAMILY USE,NO,NO,NO,,NO,"WITH A LONG TERM ILLNESS, INJURY, OR DISABILITY",,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
73-75-54-66,0780-001-001,2,YES,YES,,YES,63,NO,,NO,,,NO,NO,YES,,,,,,YES,,,,,,,,,,YES,PRIVATE SECTOR,FUNDI GARAGE,CRAFT AND RELATED TRADES WORKERS,"METAL, MACHINERY AND RELATED TRADES WORKERS",MACHINERY MECHANICS AND REPAIRERS,MOTOR VEHICLE MECHANICS AND REPAIRERS,,,,KUTENGENEZA VYOMBO VYA MOTO,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale and retail trade and repair of motor vehicles and motorcycles,Maintenance and repair of motor vehicles,Maintenance and repair of motor vehicles,3,YES,,15000,DAY,NO,,,12,4,63,63,NO,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,NO,
73-75-54-66,0780-001-001,3,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,YES,,OTHER (SPECIFY),YES,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
73-75-54-66,0780-001-001,4,YES,NO,1,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
73-75-54-66,0780-001-001,5,YES,NO,1,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
