interview__key,sdd_hhid,lvstckid,lf07_01,lf07_02_1,lf07_02_2,lf07_03,lf07_04_1,lf07_04_2,lf07_05,lf07_06
76-36-87-78,0680-001-001,PIGS,,,,,,,,
76-36-87-78,0680-001-001,POULTRY,,,,,,,,
76-36-87-78,0680-001-001,DONKEYS,,,,,,,,
76-36-87-78,0680-001-001,OTHER ANIMALS,,,,,,,,
90-00-57-86,0681-001-002,LARGE RUMINANTS,,,,,,,,
90-00-57-86,0681-001-002,SMALL RUMINANTS,,,,,,,,
90-00-57-86,0681-001-002,PIGS,,,,,,,,
90-00-57-86,0681-001-002,POULTRY,,,,,,,,
90-00-57-86,0681-001-002,DONKEYS,,,,,,,,
90-00-57-86,0681-001-002,OTHER ANIMALS,,,,,,,,
53-66-73-80,0682-001-002,LARGE RUMINANTS,,,,,,,,
53-66-73-80,0682-001-002,SMALL RUMINANTS,,,,,,,,
53-66-73-80,0682-001-002,PIGS,,,,,,,,
53-66-73-80,0682-001-002,POULTRY,,,,,,,,
53-66-73-80,0682-001-002,DONKEYS,,,,,,,,
53-66-73-80,0682-001-002,OTHER ANIMALS,,,,,,,,
57-93-70-27,0683-001-001,LARGE RUMINANTS,,,,,,,,
57-93-70-27,0683-001-001,SMALL RUMINANTS,,,,,,,,
57-93-70-27,0683-001-001,PIGS,,,,,,,,
57-93-70-27,0683-001-001,POULTRY,,,,,,,,
57-93-70-27,0683-001-001,DONKEYS,,,,,,,,
57-93-70-27,0683-001-001,OTHER ANIMALS,,,,,,,,
68-79-28-80,0683-001-009,LARGE RUMINANTS,,,,,,,,
68-79-28-80,0683-001-009,SMALL RUMINANTS,,,,,,,,
68-79-28-80,0683-001-009,PIGS,,,,,,,,
68-79-28-80,0683-001-009,POULTRY,,,,,,,,
68-79-28-80,0683-001-009,DONKEYS,,,,,,,,
68-79-28-80,0683-001-009,OTHER ANIMALS,,,,,,,,
81-82-35-91,0683-002-002,LARGE RUMINANTS,,,,,,,,
81-82-35-91,0683-002-002,SMALL RUMINANTS,,,,,,,,
81-82-35-91,0683-002-002,PIGS,,,,,,,,
81-82-35-91,0683-002-002,POULTRY,,,,,,,,
81-82-35-91,0683-002-002,DONKEYS,,,,,,,,
81-82-35-91,0683-002-002,OTHER ANIMALS,,,,,,,,
10-61-49-52,0684-001-002,LARGE RUMINANTS,,,,,,,,
10-61-49-52,0684-001-002,SMALL RUMINANTS,,,,,,,,
10-61-49-52,0684-001-002,PIGS,,,,,,,,
10-61-49-52,0684-001-002,POULTRY,,,,,,,,
10-61-49-52,0684-001-002,DONKEYS,,,,,,,,
10-61-49-52,0684-001-002,OTHER ANIMALS,,,,,,,,
34-20-14-19,0684-001-004,LARGE RUMINANTS,,,,,,,,
34-20-14-19,0684-001-004,SMALL RUMINANTS,,,,,,,,
34-20-14-19,0684-001-004,PIGS,,,,,,,,
34-20-14-19,0684-001-004,POULTRY,,,,,,,,
34-20-14-19,0684-001-004,DONKEYS,,,,,,,,
34-20-14-19,0684-001-004,OTHER ANIMALS,,,,,,,,
61-41-06-82,0684-005-001,LARGE RUMINANTS,,,,,,,,
61-41-06-82,0684-005-001,SMALL RUMINANTS,NO,,,,,,,
61-41-06-82,0684-005-001,PIGS,,,,,,,,
61-41-06-82,0684-005-001,POULTRY,NO,,,,,,,
61-41-06-82,0684-005-001,DONKEYS,,,,,,,,
61-41-06-82,0684-005-001,OTHER ANIMALS,,,,,,,,
62-07-47-27,0684-005-002,LARGE RUMINANTS,,,,,,,,
62-07-47-27,0684-005-002,SMALL RUMINANTS,,,,,,,,
62-07-47-27,0684-005-002,PIGS,,,,,,,,
62-07-47-27,0684-005-002,POULTRY,,,,,,,,
62-07-47-27,0684-005-002,DONKEYS,,,,,,,,
62-07-47-27,0684-005-002,OTHER ANIMALS,,,,,,,,
11-48-68-26,0685-001-001,LARGE RUMINANTS,,,,,,,,
11-48-68-26,0685-001-001,SMALL RUMINANTS,,,,,,,,
11-48-68-26,0685-001-001,PIGS,,,,,,,,
11-48-68-26,0685-001-001,POULTRY,,,,,,,,
11-48-68-26,0685-001-001,DONKEYS,,,,,,,,
11-48-68-26,0685-001-001,OTHER ANIMALS,,,,,,,,
70-12-37-49,0686-001-001,LARGE RUMINANTS,,,,,,,,
70-12-37-49,0686-001-001,SMALL RUMINANTS,,,,,,,,
70-12-37-49,0686-001-001,PIGS,,,,,,,,
70-12-37-49,0686-001-001,POULTRY,,,,,,,,
70-12-37-49,0686-001-001,DONKEYS,,,,,,,,
70-12-37-49,0686-001-001,OTHER ANIMALS,,,,,,,,
92-90-26-11,0687-001-001,LARGE RUMINANTS,,,,,,,,
92-90-26-11,0687-001-001,SMALL RUMINANTS,,,,,,,,
92-90-26-11,0687-001-001,PIGS,,,,,,,,
92-90-26-11,0687-001-001,POULTRY,,,,,,,,
92-90-26-11,0687-001-001,DONKEYS,,,,,,,,
92-90-26-11,0687-001-001,OTHER ANIMALS,,,,,,,,
60-98-45-79,0687-001-004,LARGE RUMINANTS,,,,,,,,
60-98-45-79,0687-001-004,SMALL RUMINANTS,,,,,,,,
60-98-45-79,0687-001-004,PIGS,,,,,,,,
60-98-45-79,0687-001-004,POULTRY,,,,,,,,
60-98-45-79,0687-001-004,DONKEYS,,,,,,,,
60-98-45-79,0687-001-004,OTHER ANIMALS,,,,,,,,
98-48-13-81,0687-006-001,LARGE RUMINANTS,,,,,,,,
98-48-13-81,0687-006-001,SMALL RUMINANTS,,,,,,,,
98-48-13-81,0687-006-001,PIGS,,,,,,,,
98-48-13-81,0687-006-001,POULTRY,,,,,,,,
98-48-13-81,0687-006-001,DONKEYS,,,,,,,,
98-48-13-81,0687-006-001,OTHER ANIMALS,,,,,,,,
04-78-48-50,0687-006-002,LARGE RUMINANTS,,,,,,,,
04-78-48-50,0687-006-002,SMALL RUMINANTS,,,,,,,,
04-78-48-50,0687-006-002,PIGS,,,,,,,,
04-78-48-50,0687-006-002,POULTRY,,,,,,,,
04-78-48-50,0687-006-002,DONKEYS,,,,,,,,
04-78-48-50,0687-006-002,OTHER ANIMALS,,,,,,,,
56-57-53-73,0688-001-001,LARGE RUMINANTS,,,,,,,,
56-57-53-73,0688-001-001,SMALL RUMINANTS,YES,MANURE,,,15,KG,,
56-57-53-73,0688-001-001,PIGS,,,,,,,,
56-57-53-73,0688-001-001,POULTRY,,,,,,,,
56-57-53-73,0688-001-001,DONKEYS,,,,,,,,
56-57-53-73,0688-001-001,OTHER ANIMALS,,,,,,,,
23-06-93-51,0689-001-001,LARGE RUMINANTS,,,,,,,,
23-06-93-51,0689-001-001,SMALL RUMINANTS,,,,,,,,
23-06-93-51,0689-001-001,PIGS,YES,MANURE,,,120,KG,,
23-06-93-51,0689-001-001,POULTRY,,,,,,,,
23-06-93-51,0689-001-001,DONKEYS,,,,,,,,
23-06-93-51,0689-001-001,OTHER ANIMALS,,,,,,,,
75-21-34-64,0689-001-008,LARGE RUMINANTS,,,,,,,,
75-21-34-64,0689-001-008,SMALL RUMINANTS,YES,MANURE,,,200,KG,,
75-21-34-64,0689-001-008,PIGS,,,,,,,,
75-21-34-64,0689-001-008,POULTRY,NO,,,,,,,
75-21-34-64,0689-001-008,DONKEYS,,,,,,,,
75-21-34-64,0689-001-008,OTHER ANIMALS,,,,,,,,
95-06-93-41,0690-001-001,LARGE RUMINANTS,,,,,,,,
95-06-93-41,0690-001-001,SMALL RUMINANTS,,,,,,,,
95-06-93-41,0690-001-001,PIGS,,,,,,,,
95-06-93-41,0690-001-001,POULTRY,,,,,,,,
95-06-93-41,0690-001-001,DONKEYS,,,,,,,,
95-06-93-41,0690-001-001,OTHER ANIMALS,,,,,,,,
72-15-33-17,0692-002-001,LARGE RUMINANTS,,,,,,,,
72-15-33-17,0692-002-001,SMALL RUMINANTS,,,,,,,,
72-15-33-17,0692-002-001,PIGS,,,,,,,,
72-15-33-17,0692-002-001,POULTRY,,,,,,,,
72-15-33-17,0692-002-001,DONKEYS,,,,,,,,
72-15-33-17,0692-002-001,OTHER ANIMALS,,,,,,,,
27-84-62-21,0694-001-001,LARGE RUMINANTS,,,,,,,,
27-84-62-21,0694-001-001,SMALL RUMINANTS,,,,,,,,
27-84-62-21,0694-001-001,PIGS,,,,,,,,
27-84-62-21,0694-001-001,POULTRY,NO,,,,,,,
27-84-62-21,0694-001-001,DONKEYS,,,,,,,,
27-84-62-21,0694-001-001,OTHER ANIMALS,,,,,,,,
91-33-85-80,0695-001-001,LARGE RUMINANTS,,,,,,,,
91-33-85-80,0695-001-001,SMALL RUMINANTS,,,,,,,,
91-33-85-80,0695-001-001,PIGS,,,,,,,,
91-33-85-80,0695-001-001,POULTRY,,,,,,,,
91-33-85-80,0695-001-001,DONKEYS,,,,,,,,
91-33-85-80,0695-001-001,OTHER ANIMALS,,,,,,,,
53-85-16-71,0695-004-001,LARGE RUMINANTS,,,,,,,,
53-85-16-71,0695-004-001,SMALL RUMINANTS,,,,,,,,
53-85-16-71,0695-004-001,PIGS,,,,,,,,
53-85-16-71,0695-004-001,POULTRY,,,,,,,,
53-85-16-71,0695-004-001,DONKEYS,,,,,,,,
53-85-16-71,0695-004-001,OTHER ANIMALS,,,,,,,,
64-88-46-60,0695-004-003,LARGE RUMINANTS,,,,,,,,
64-88-46-60,0695-004-003,SMALL RUMINANTS,NO,,,,,,,
64-88-46-60,0695-004-003,PIGS,,,,,,,,
64-88-46-60,0695-004-003,POULTRY,NO,,,,,,,
64-88-46-60,0695-004-003,DONKEYS,,,,,,,,
64-88-46-60,0695-004-003,OTHER ANIMALS,,,,,,,,
78-20-87-66,0696-001-001,LARGE RUMINANTS,,,,,,,,
78-20-87-66,0696-001-001,SMALL RUMINANTS,,,,,,,,
78-20-87-66,0696-001-001,PIGS,,,,,,,,
78-20-87-66,0696-001-001,POULTRY,,,,,,,,
78-20-87-66,0696-001-001,DONKEYS,,,,,,,,
78-20-87-66,0696-001-001,OTHER ANIMALS,,,,,,,,
60-53-18-73,0696-002-001,LARGE RUMINANTS,,,,,,,,
60-53-18-73,0696-002-001,SMALL RUMINANTS,,,,,,,,
60-53-18-73,0696-002-001,PIGS,,,,,,,,
60-53-18-73,0696-002-001,POULTRY,,,,,,,,
60-53-18-73,0696-002-001,DONKEYS,,,,,,,,
60-53-18-73,0696-002-001,OTHER ANIMALS,,,,,,,,
96-88-18-26,0696-004-001,LARGE RUMINANTS,,,,,,,,
96-88-18-26,0696-004-001,SMALL RUMINANTS,,,,,,,,
96-88-18-26,0696-004-001,PIGS,,,,,,,,
96-88-18-26,0696-004-001,POULTRY,,,,,,,,
96-88-18-26,0696-004-001,DONKEYS,,,,,,,,
96-88-18-26,0696-004-001,OTHER ANIMALS,,,,,,,,
54-36-89-43,0697-001-001,LARGE RUMINANTS,,,,,,,,
54-36-89-43,0697-001-001,SMALL RUMINANTS,,,,,,,,
54-36-89-43,0697-001-001,PIGS,,,,,,,,
54-36-89-43,0697-001-001,POULTRY,,,,,,,,
54-36-89-43,0697-001-001,DONKEYS,,,,,,,,
54-36-89-43,0697-001-001,OTHER ANIMALS,,,,,,,,
71-47-26-16,0698-001-001,LARGE RUMINANTS,,,,,,,,
71-47-26-16,0698-001-001,SMALL RUMINANTS,,,,,,,,
71-47-26-16,0698-001-001,PIGS,,,,,,,,
71-47-26-16,0698-001-001,POULTRY,,,,,,,,
71-47-26-16,0698-001-001,DONKEYS,,,,,,,,
71-47-26-16,0698-001-001,OTHER ANIMALS,,,,,,,,
84-43-61-13,0698-003-002,LARGE RUMINANTS,,,,,,,,
84-43-61-13,0698-003-002,SMALL RUMINANTS,,,,,,,,
84-43-61-13,0698-003-002,PIGS,,,,,,,,
84-43-61-13,0698-003-002,POULTRY,,,,,,,,
84-43-61-13,0698-003-002,DONKEYS,,,,,,,,
84-43-61-13,0698-003-002,OTHER ANIMALS,,,,,,,,
04-80-76-28,0698-009-001,LARGE RUMINANTS,,,,,,,,
04-80-76-28,0698-009-001,SMALL RUMINANTS,YES,MANURE,,,36,KG,,
04-80-76-28,0698-009-001,PIGS,,,,,,,,
04-80-76-28,0698-009-001,POULTRY,,,,,,,,
04-80-76-28,0698-009-001,DONKEYS,,,,,,,,
04-80-76-28,0698-009-001,OTHER ANIMALS,,,,,,,,
17-83-92-95,0699-001-001,LARGE RUMINANTS,,,,,,,,
17-83-92-95,0699-001-001,SMALL RUMINANTS,,,,,,,,
17-83-92-95,0699-001-001,PIGS,,,,,,,,
17-83-92-95,0699-001-001,POULTRY,,,,,,,,
17-83-92-95,0699-001-001,DONKEYS,,,,,,,,
17-83-92-95,0699-001-001,OTHER ANIMALS,,,,,,,,
10-70-45-48,0700-001-001,LARGE RUMINANTS,,,,,,,,
10-70-45-48,0700-001-001,SMALL RUMINANTS,,,,,,,,
10-70-45-48,0700-001-001,PIGS,,,,,,,,
10-70-45-48,0700-001-001,POULTRY,,,,,,,,
10-70-45-48,0700-001-001,DONKEYS,,,,,,,,
10-70-45-48,0700-001-001,OTHER ANIMALS,,,,,,,,
42-34-18-97,0701-003-001,LARGE RUMINANTS,,,,,,,,
42-34-18-97,0701-003-001,SMALL RUMINANTS,,,,,,,,
42-34-18-97,0701-003-001,PIGS,,,,,,,,
42-34-18-97,0701-003-001,POULTRY,NO,,,,,,,
42-34-18-97,0701-003-001,DONKEYS,,,,,,,,
42-34-18-97,0701-003-001,OTHER ANIMALS,,,,,,,,
72-19-56-08,0702-001-001,LARGE RUMINANTS,,,,,,,,
72-19-56-08,0702-001-001,SMALL RUMINANTS,,,,,,,,
72-19-56-08,0702-001-001,PIGS,,,,,,,,
72-19-56-08,0702-001-001,POULTRY,,,,,,,,
72-19-56-08,0702-001-001,DONKEYS,,,,,,,,
72-19-56-08,0702-001-001,OTHER ANIMALS,,,,,,,,
08-00-32-44,0703-001-001,LARGE RUMINANTS,,,,,,,,
08-00-32-44,0703-001-001,SMALL RUMINANTS,,,,,,,,
08-00-32-44,0703-001-001,PIGS,,,,,,,,
08-00-32-44,0703-001-001,POULTRY,NO,,,,,,,
08-00-32-44,0703-001-001,DONKEYS,,,,,,,,
08-00-32-44,0703-001-001,OTHER ANIMALS,,,,,,,,
44-09-39-44,0705-002-001,LARGE RUMINANTS,,,,,,,,
44-09-39-44,0705-002-001,SMALL RUMINANTS,,,,,,,,
44-09-39-44,0705-002-001,PIGS,,,,,,,,
44-09-39-44,0705-002-001,POULTRY,,,,,,,,
44-09-39-44,0705-002-001,DONKEYS,,,,,,,,
44-09-39-44,0705-002-001,OTHER ANIMALS,,,,,,,,
91-91-85-71,0706-002-001,LARGE RUMINANTS,,,,,,,,
91-91-85-71,0706-002-001,SMALL RUMINANTS,,,,,,,,
91-91-85-71,0706-002-001,PIGS,,,,,,,,
91-91-85-71,0706-002-001,POULTRY,,,,,,,,
91-91-85-71,0706-002-001,DONKEYS,,,,,,,,
91-91-85-71,0706-002-001,OTHER ANIMALS,,,,,,,,
08-56-40-01,0707-001-001,LARGE RUMINANTS,,,,,,,,
08-56-40-01,0707-001-001,SMALL RUMINANTS,,,,,,,,
08-56-40-01,0707-001-001,PIGS,,,,,,,,
08-56-40-01,0707-001-001,POULTRY,NO,,,,,,,
08-56-40-01,0707-001-001,DONKEYS,,,,,,,,
08-56-40-01,0707-001-001,OTHER ANIMALS,,,,,,,,
01-47-09-22,0707-001-003,LARGE RUMINANTS,,,,,,,,
01-47-09-22,0707-001-003,SMALL RUMINANTS,,,,,,,,
01-47-09-22,0707-001-003,PIGS,,,,,,,,
01-47-09-22,0707-001-003,POULTRY,,,,,,,,
01-47-09-22,0707-001-003,DONKEYS,,,,,,,,
01-47-09-22,0707-001-003,OTHER ANIMALS,,,,,,,,
62-92-31-44,0707-002-001,LARGE RUMINANTS,,,,,,,,
62-92-31-44,0707-002-001,SMALL RUMINANTS,,,,,,,,
62-92-31-44,0707-002-001,PIGS,,,,,,,,
62-92-31-44,0707-002-001,POULTRY,,,,,,,,
62-92-31-44,0707-002-001,DONKEYS,,,,,,,,
62-92-31-44,0707-002-001,OTHER ANIMALS,,,,,,,,
08-63-44-83,0708-002-001,LARGE RUMINANTS,,,,,,,,
08-63-44-83,0708-002-001,SMALL RUMINANTS,,,,,,,,
08-63-44-83,0708-002-001,PIGS,,,,,,,,
08-63-44-83,0708-002-001,POULTRY,NO,,,,,,,
08-63-44-83,0708-002-001,DONKEYS,,,,,,,,
08-63-44-83,0708-002-001,OTHER ANIMALS,,,,,,,,
93-58-10-12,0709-001-001,LARGE RUMINANTS,,,,,,,,
93-58-10-12,0709-001-001,SMALL RUMINANTS,,,,,,,,
93-58-10-12,0709-001-001,PIGS,,,,,,,,
93-58-10-12,0709-001-001,POULTRY,,,,,,,,
93-58-10-12,0709-001-001,DONKEYS,,,,,,,,
93-58-10-12,0709-001-001,OTHER ANIMALS,,,,,,,,
97-33-73-50,0709-001-002,LARGE RUMINANTS,,,,,,,,
97-33-73-50,0709-001-002,SMALL RUMINANTS,,,,,,,,
97-33-73-50,0709-001-002,PIGS,,,,,,,,
97-33-73-50,0709-001-002,POULTRY,,,,,,,,
97-33-73-50,0709-001-002,DONKEYS,,,,,,,,
97-33-73-50,0709-001-002,OTHER ANIMALS,,,,,,,,
97-10-65-58,0710-001-001,LARGE RUMINANTS,,,,,,,,
97-10-65-58,0710-001-001,SMALL RUMINANTS,YES,MANURE,,,120,KG,,
97-10-65-58,0710-001-001,PIGS,,,,,,,,
97-10-65-58,0710-001-001,POULTRY,NO,,,,,,,
97-10-65-58,0710-001-001,DONKEYS,,,,,,,,
97-10-65-58,0710-001-001,OTHER ANIMALS,,,,,,,,
86-12-47-47,0710-003-001,LARGE RUMINANTS,,,,,,,,
86-12-47-47,0710-003-001,SMALL RUMINANTS,,,,,,,,
86-12-47-47,0710-003-001,PIGS,,,,,,,,
86-12-47-47,0710-003-001,POULTRY,,,,,,,,
86-12-47-47,0710-003-001,DONKEYS,,,,,,,,
86-12-47-47,0710-003-001,OTHER ANIMALS,,,,,,,,
10-28-30-33,0710-003-003,LARGE RUMINANTS,,,,,,,,
10-28-30-33,0710-003-003,SMALL RUMINANTS,NO,,,,,,,
10-28-30-33,0710-003-003,PIGS,,,,,,,,
10-28-30-33,0710-003-003,POULTRY,NO,,,,,,,
10-28-30-33,0710-003-003,DONKEYS,,,,,,,,
10-28-30-33,0710-003-003,OTHER ANIMALS,,,,,,,,
27-62-11-86,0710-004-001,LARGE RUMINANTS,,,,,,,,
27-62-11-86,0710-004-001,SMALL RUMINANTS,NO,,,,,,,
27-62-11-86,0710-004-001,PIGS,,,,,,,,
27-62-11-86,0710-004-001,POULTRY,NO,,,,,,,
27-62-11-86,0710-004-001,DONKEYS,,,,,,,,
27-62-11-86,0710-004-001,OTHER ANIMALS,,,,,,,,
95-04-11-03,0711-001-003,LARGE RUMINANTS,,,,,,,,
95-04-11-03,0711-001-003,SMALL RUMINANTS,,,,,,,,
95-04-11-03,0711-001-003,PIGS,,,,,,,,
95-04-11-03,0711-001-003,POULTRY,,,,,,,,
95-04-11-03,0711-001-003,DONKEYS,,,,,,,,
95-04-11-03,0711-001-003,OTHER ANIMALS,,,,,,,,
23-44-89-46,0714-001-002,LARGE RUMINANTS,,,,,,,,
23-44-89-46,0714-001-002,SMALL RUMINANTS,,,,,,,,
23-44-89-46,0714-001-002,PIGS,,,,,,,,
23-44-89-46,0714-001-002,POULTRY,,,,,,,,
23-44-89-46,0714-001-002,DONKEYS,,,,,,,,
23-44-89-46,0714-001-002,OTHER ANIMALS,,,,,,,,
23-15-28-86,0715-001-001,LARGE RUMINANTS,,,,,,,,
23-15-28-86,0715-001-001,SMALL RUMINANTS,,,,,,,,
23-15-28-86,0715-001-001,PIGS,,,,,,,,
23-15-28-86,0715-001-001,POULTRY,,,,,,,,
23-15-28-86,0715-001-001,DONKEYS,,,,,,,,
23-15-28-86,0715-001-001,OTHER ANIMALS,,,,,,,,
55-95-90-52,0715-004-001,LARGE RUMINANTS,,,,,,,,
55-95-90-52,0715-004-001,SMALL RUMINANTS,,,,,,,,
55-95-90-52,0715-004-001,PIGS,,,,,,,,
55-95-90-52,0715-004-001,POULTRY,NO,,,,,,,
55-95-90-52,0715-004-001,DONKEYS,,,,,,,,
55-95-90-52,0715-004-001,OTHER ANIMALS,,,,,,,,
42-21-63-58,0717-001-001,LARGE RUMINANTS,,,,,,,,
42-21-63-58,0717-001-001,SMALL RUMINANTS,NO,,,,,,,
42-21-63-58,0717-001-001,PIGS,,,,,,,,
42-21-63-58,0717-001-001,POULTRY,NO,,,,,,,
42-21-63-58,0717-001-001,DONKEYS,,,,,,,,
42-21-63-58,0717-001-001,OTHER ANIMALS,,,,,,,,
83-10-26-19,0718-001-001,LARGE RUMINANTS,,,,,,,,
83-10-26-19,0718-001-001,SMALL RUMINANTS,NO,,,,,,,
83-10-26-19,0718-001-001,PIGS,,,,,,,,
83-10-26-19,0718-001-001,POULTRY,NO,,,,,,,
83-10-26-19,0718-001-001,DONKEYS,,,,,,,,
83-10-26-19,0718-001-001,OTHER ANIMALS,,,,,,,,
96-65-59-07,0718-003-001,LARGE RUMINANTS,,,,,,,,
96-65-59-07,0718-003-001,SMALL RUMINANTS,,,,,,,,
96-65-59-07,0718-003-001,PIGS,,,,,,,,
96-65-59-07,0718-003-001,POULTRY,,,,,,,,
96-65-59-07,0718-003-001,DONKEYS,,,,,,,,
96-65-59-07,0718-003-001,OTHER ANIMALS,,,,,,,,
93-92-62-88,0718-010-001,LARGE RUMINANTS,YES,MANURE,,,200,KG,NO,NO
93-92-62-88,0718-010-001,SMALL RUMINANTS,,,,,,,,
93-92-62-88,0718-010-001,PIGS,,,,,,,,
93-92-62-88,0718-010-001,POULTRY,NO,,,,,,,
93-92-62-88,0718-010-001,DONKEYS,,,,,,,,
93-92-62-88,0718-010-001,OTHER ANIMALS,,,,,,,,
88-78-07-94,0719-001-001,LARGE RUMINANTS,NO,,,,,,NO,NO
88-78-07-94,0719-001-001,SMALL RUMINANTS,,,,,,,,
88-78-07-94,0719-001-001,PIGS,,,,,,,,
88-78-07-94,0719-001-001,POULTRY,,,,,,,,
88-78-07-94,0719-001-001,DONKEYS,,,,,,,,
88-78-07-94,0719-001-001,OTHER ANIMALS,,,,,,,,
02-98-67-18,0720-001-001,LARGE RUMINANTS,,,,,,,,
02-98-67-18,0720-001-001,SMALL RUMINANTS,,,,,,,,
02-98-67-18,0720-001-001,PIGS,,,,,,,,
02-98-67-18,0720-001-001,POULTRY,YES,MANURE,,,30,KG,,
02-98-67-18,0720-001-001,DONKEYS,,,,,,,,
02-98-67-18,0720-001-001,OTHER ANIMALS,,,,,,,,
01-38-32-24,0720-001-011,LARGE RUMINANTS,,,,,,,,
01-38-32-24,0720-001-011,SMALL RUMINANTS,,,,,,,,
01-38-32-24,0720-001-011,PIGS,,,,,,,,
01-38-32-24,0720-001-011,POULTRY,NO,,,,,,,
01-38-32-24,0720-001-011,DONKEYS,,,,,,,,
01-38-32-24,0720-001-011,OTHER ANIMALS,,,,,,,,
35-71-36-18,0720-010-001,LARGE RUMINANTS,,,,,,,,
35-71-36-18,0720-010-001,SMALL RUMINANTS,NO,,,,,,,
35-71-36-18,0720-010-001,PIGS,,,,,,,,
35-71-36-18,0720-010-001,POULTRY,NO,,,,,,,
35-71-36-18,0720-010-001,DONKEYS,,,,,,,,
35-71-36-18,0720-010-001,OTHER ANIMALS,,,,,,,,
89-74-22-66,0720-010-006,LARGE RUMINANTS,,,,,,,,
89-74-22-66,0720-010-006,SMALL RUMINANTS,,,,,,,,
89-74-22-66,0720-010-006,PIGS,,,,,,,,
89-74-22-66,0720-010-006,POULTRY,NO,,,,,,,
89-74-22-66,0720-010-006,DONKEYS,,,,,,,,
89-74-22-66,0720-010-006,OTHER ANIMALS,,,,,,,,
64-88-68-03,0720-015-001,LARGE RUMINANTS,,,,,,,,
64-88-68-03,0720-015-001,SMALL RUMINANTS,,,,,,,,
64-88-68-03,0720-015-001,PIGS,,,,,,,,
64-88-68-03,0720-015-001,POULTRY,,,,,,,,
64-88-68-03,0720-015-001,DONKEYS,,,,,,,,
64-88-68-03,0720-015-001,OTHER ANIMALS,,,,,,,,
78-89-11-25,0720-015-003,LARGE RUMINANTS,NO,,,,,,NO,NO
78-89-11-25,0720-015-003,SMALL RUMINANTS,,,,,,,,
78-89-11-25,0720-015-003,PIGS,,,,,,,,
78-89-11-25,0720-015-003,POULTRY,NO,,,,,,,
78-89-11-25,0720-015-003,DONKEYS,,,,,,,,
78-89-11-25,0720-015-003,OTHER ANIMALS,,,,,,,,
36-91-51-52,0720-015-004,LARGE RUMINANTS,,,,,,,,
36-91-51-52,0720-015-004,SMALL RUMINANTS,,,,,,,,
36-91-51-52,0720-015-004,PIGS,,,,,,,,
36-91-51-52,0720-015-004,POULTRY,,,,,,,,
36-91-51-52,0720-015-004,DONKEYS,,,,,,,,
36-91-51-52,0720-015-004,OTHER ANIMALS,,,,,,,,
29-58-22-46,0721-002-001,LARGE RUMINANTS,,,,,,,,
29-58-22-46,0721-002-001,SMALL RUMINANTS,,,,,,,,
29-58-22-46,0721-002-001,PIGS,,,,,,,,
29-58-22-46,0721-002-001,POULTRY,,,,,,,,
29-58-22-46,0721-002-001,DONKEYS,,,,,,,,
29-58-22-46,0721-002-001,OTHER ANIMALS,,,,,,,,
19-95-64-63,0722-001-001,LARGE RUMINANTS,,,,,,,,
19-95-64-63,0722-001-001,SMALL RUMINANTS,,,,,,,,
19-95-64-63,0722-001-001,PIGS,,,,,,,,
19-95-64-63,0722-001-001,POULTRY,NO,,,,,,,
19-95-64-63,0722-001-001,DONKEYS,,,,,,,,
19-95-64-63,0722-001-001,OTHER ANIMALS,,,,,,,,
00-12-69-11,0723-001-001,LARGE RUMINANTS,,,,,,,,
00-12-69-11,0723-001-001,SMALL RUMINANTS,YES,MANURE,,,25,KG,,
00-12-69-11,0723-001-001,PIGS,,,,,,,,
00-12-69-11,0723-001-001,POULTRY,NO,,,,,,,
00-12-69-11,0723-001-001,DONKEYS,,,,,,,,
00-12-69-11,0723-001-001,OTHER ANIMALS,,,,,,,,
73-62-20-14,0724-001-001,LARGE RUMINANTS,NO,,,,,,NO,NO
73-62-20-14,0724-001-001,SMALL RUMINANTS,,,,,,,,
73-62-20-14,0724-001-001,PIGS,,,,,,,,
73-62-20-14,0724-001-001,POULTRY,NO,,,,,,,
73-62-20-14,0724-001-001,DONKEYS,,,,,,,,
73-62-20-14,0724-001-001,OTHER ANIMALS,,,,,,,,
47-46-81-24,0724-002-001,LARGE RUMINANTS,,,,,,,,
47-46-81-24,0724-002-001,SMALL RUMINANTS,,,,,,,,
47-46-81-24,0724-002-001,PIGS,,,,,,,,
47-46-81-24,0724-002-001,POULTRY,,,,,,,,
47-46-81-24,0724-002-001,DONKEYS,,,,,,,,
47-46-81-24,0724-002-001,OTHER ANIMALS,,,,,,,,
23-09-64-22,0725-001-001,LARGE RUMINANTS,,,,,,,,
23-09-64-22,0725-001-001,SMALL RUMINANTS,,,,,,,,
23-09-64-22,0725-001-001,PIGS,,,,,,,,
23-09-64-22,0725-001-001,POULTRY,,,,,,,,
23-09-64-22,0725-001-001,DONKEYS,,,,,,,,
23-09-64-22,0725-001-001,OTHER ANIMALS,,,,,,,,
47-68-48-21,0725-004-001,LARGE RUMINANTS,,,,,,,,
47-68-48-21,0725-004-001,SMALL RUMINANTS,,,,,,,,
47-68-48-21,0725-004-001,PIGS,,,,,,,,
47-68-48-21,0725-004-001,POULTRY,,,,,,,,
47-68-48-21,0725-004-001,DONKEYS,,,,,,,,
47-68-48-21,0725-004-001,OTHER ANIMALS,,,,,,,,
83-43-91-36,0726-001-001,LARGE RUMINANTS,,,,,,,,
83-43-91-36,0726-001-001,SMALL RUMINANTS,,,,,,,,
