interview__key,sdd_hhid,plotnum,plotname,ag2a_03,ag2a_04,ag2a_05,ag2a_05a,ag2a_06,ag2a_07__Accuracy,ag2a_07__Altitude,ag2a_07__Latitude,ag2a_07__Longitude,ag2a_07__Timestamp,ag2a_07a,ag2a_07b,ag2a_07c_1,ag2a_07c_2,ag2a_07c_3,ag2a_08,ag2a_09,ag2a_10
42-21-63-58,0717-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.5,M1,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,3,YES,3,,,,0.58,MOSTLY CLEAR / MOSTLY SUNNY
42-21-63-58,0717-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,,M2,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
83-10-26-19,0718-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,M1,YES,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,TOO FAR,,
83-10-26-19,0718-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,0.1,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.13,MOSTLY CLOUDY / CONSIDERABLE CLOUDINESS
83-10-26-19,0718-001-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,2,,YES,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,TOO FAR,,
96-65-59-07,0718-003-001,1,**CONFIDENTIAL**,,0.2,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
93-92-62-88,0718-010-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,,M1,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
93-92-62-88,0718-010-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,0.3,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.3,PARTLY CLOUDY / PARTLY SUNNY
93-92-62-88,0718-010-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,6,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,REFUSED,,
88-78-07-94,0719-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,,M1,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
88-78-07-94,0719-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,1,,YES,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
02-98-67-18,0720-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,9,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,10,PARTLY CLOUDY / PARTLY SUNNY
02-98-67-18,0720-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,1,M2,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.5,PARTLY CLOUDY / PARTLY SUNNY
02-98-67-18,0720-001-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,1,M3,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.9,PARTLY CLOUDY / PARTLY SUNNY
01-38-32-24,0720-001-011,1,**CONFIDENTIAL**,,1,,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5,YES,5,,,,0.98,MOSTLY CLEAR / MOSTLY SUNNY
01-38-32-24,0720-001-011,2,**CONFIDENTIAL**,,0.2,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5,NO,,,,,0.16,MOSTLY CLEAR / MOSTLY SUNNY
01-38-32-24,0720-001-011,3,**CONFIDENTIAL**,,8,,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5,YES,1,,,,13.36,MOSTLY CLEAR / MOSTLY SUNNY
01-38-32-24,0720-001-011,4,**CONFIDENTIAL**,,0.1,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5,YES,5,,,,0.03,PARTLY CLOUDY / PARTLY SUNNY
01-38-32-24,0720-001-011,5,**CONFIDENTIAL**,,1.5,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,REFUSED,,
35-71-36-18,0720-010-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,M1,YES,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
35-71-36-18,0720-010-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,1,M2,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
35-71-36-18,0720-010-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,0.1,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,4,YES,1,,,,0.21,PARTLY CLOUDY / PARTLY SUNNY
89-74-22-66,0720-010-006,1,**CONFIDENTIAL**,,8,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,12.85,PARTLY CLOUDY / PARTLY SUNNY
64-88-68-03,0720-015-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.1,,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.06,PARTLY CLOUDY / PARTLY SUNNY
64-88-68-03,0720-015-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,1,,YES,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,REFUSED,,
78-89-11-25,0720-015-003,1,**CONFIDENTIAL**,,0.1,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
36-91-51-52,0720-015-004,1,**CONFIDENTIAL**,,1,,YES,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,TOO FAR,,
36-91-51-52,0720-015-004,2,**CONFIDENTIAL**,,0.5,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,REFUSED,,
29-58-22-46,0721-002-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,,M1,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
29-58-22-46,0721-002-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,4,M2,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,TOO FAR,,
19-95-64-63,0722-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,NO,,,,,0.9,COMPLETELY CLOUDY
00-12-69-11,0723-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,6,M1,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,5.59,CLEAR / SUNNY
00-12-69-11,0723-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,,M2,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
73-62-20-14,0724-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,M1,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,YES,1,,,,0.81,PARTLY CLOUDY / PARTLY SUNNY
73-62-20-14,0724-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,2.5,M2,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,2.61,PARTLY CLOUDY / PARTLY SUNNY
47-46-81-24,0724-002-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,,M1,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
47-46-81-24,0724-002-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,0.5,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,3,NO,,,,,0.05,COMPLETELY CLOUDY
23-09-64-22,0725-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,,M1,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
23-09-64-22,0725-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,1.5,M2,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,1.1,COMPLETELY CLOUDY
47-68-48-21,0725-004-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.1,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.05,PARTLY CLOUDY / PARTLY SUNNY
83-43-91-36,0726-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.3,M1,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.06,CLEAR / SUNNY
83-43-91-36,0726-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,1,M2,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,1.27,CLEAR / SUNNY
83-43-91-36,0726-001-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,1,M3,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,1.21,CLEAR / SUNNY
52-19-00-24,0726-004-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.3,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.31,PARTLY CLOUDY / PARTLY SUNNY
52-19-00-24,0726-004-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,,M2,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
52-19-00-24,0726-004-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,,M3,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
52-19-00-24,0726-004-001,4,**CONFIDENTIAL**,**CONFIDENTIAL**,1.5,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
72-19-77-76,0726-004-006,1,**CONFIDENTIAL**,,,,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
71-44-85-61,0727-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.5,M1,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,YES,2,,,,0.13,MOSTLY CLEAR / MOSTLY SUNNY
71-44-85-61,0727-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,1,M2,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5,YES,5,,,,0.7,MOSTLY CLEAR / MOSTLY SUNNY
71-44-85-61,0727-001-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,,M3,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
71-44-85-61,0727-001-001,4,**CONFIDENTIAL**,**CONFIDENTIAL**,0.5,M4,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5,YES,2,5,,,0.8,MOSTLY CLEAR / MOSTLY SUNNY
87-68-89-36,0729-001-002,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,M1,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,4,YES,4,,,,2,MOSTLY CLEAR / MOSTLY SUNNY
87-68-89-36,0729-001-002,2,**CONFIDENTIAL**,**CONFIDENTIAL**,1.5,M2,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,4,YES,4,,,,2.2,CLEAR / SUNNY
53-00-35-57,0729-003-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,,M1,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
53-00-35-57,0729-003-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,1,M2,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,2,,,,1,MOSTLY CLEAR / MOSTLY SUNNY
70-01-13-20,0729-004-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,,M1,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
70-01-13-20,0729-004-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,,M2,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
70-01-13-20,0729-004-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,,M3,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
70-01-13-20,0729-004-001,4,**CONFIDENTIAL**,**CONFIDENTIAL**,0.1,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.01,PARTLY CLOUDY / PARTLY SUNNY
70-01-13-20,0729-004-001,5,**CONFIDENTIAL**,**CONFIDENTIAL**,0.2,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.1,CLEAR / SUNNY
41-67-65-60,0731-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.3,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,YES,2,,,,0.23,RAINY
41-67-65-60,0731-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,0.2,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,YES,2,,,,0.07,COMPLETELY CLOUDY
93-89-30-03,0731-001-003,1,**CONFIDENTIAL**,,0.2,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
93-89-30-03,0731-001-003,2,**CONFIDENTIAL**,,1,,YES,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
59-42-39-17,0732-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,1.49,PARTLY CLOUDY / PARTLY SUNNY
59-42-39-17,0732-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,2,M2,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,REFUSED,,
59-42-39-17,0732-001-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,2,M3,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,1.22,PARTLY CLOUDY / PARTLY SUNNY
59-42-39-17,0732-001-001,4,**CONFIDENTIAL**,**CONFIDENTIAL**,0.5,M4,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.32,PARTLY CLOUDY / PARTLY SUNNY
63-80-38-30,0733-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.1,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,YES,1,,,,0.05,CLEAR / SUNNY
63-80-38-30,0733-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,1.3,M2,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,1,YES,1,,,,1.01,CLEAR / SUNNY
63-80-38-30,0733-001-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,1,M3,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,1,YES,1,,,,0.68,MOSTLY CLEAR / MOSTLY SUNNY
16-05-60-08,0734-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,M1,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,1,MOSTLY CLEAR / MOSTLY SUNNY
16-05-60-08,0734-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,1,M2,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,1,MOSTLY CLEAR / MOSTLY SUNNY
42-11-43-73,0736-001-001,1,**CONFIDENTIAL**,,0.2,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
05-65-41-70,0736-003-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,M1,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,13,YES,1,13,,,1.61,CLEAR / SUNNY
05-65-41-70,0736-003-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,,M2,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
05-65-41-70,0736-003-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,2,M3,YES,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,REFUSED,,
84-20-01-44,0736-003-003,1,**CONFIDENTIAL**,,0.5,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
61-19-90-97,0736-003-004,1,**CONFIDENTIAL**,,1,,YES,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
31-03-28-85,0736-003-005,1,**CONFIDENTIAL**,,1,,YES,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,REFUSED,,
99-14-00-70,0736-003-006,1,**CONFIDENTIAL**,,0.5,,YES,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
97-65-53-21,0737-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1.2,M1,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.83,CLEAR / SUNNY
97-65-53-21,0737-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,1,M2,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.57,CLEAR / SUNNY
97-65-53-21,0737-001-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,0.5,M3,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.52,PARTLY CLOUDY / PARTLY SUNNY
08-34-94-62,0738-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,,YES,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
25-22-14-90,0739-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.5,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.66,PARTLY CLOUDY / PARTLY SUNNY
25-22-14-90,0739-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,0.5,M2,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,NO,,,,,0.32,MOSTLY CLOUDY / CONSIDERABLE CLOUDINESS
25-22-14-90,0739-001-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,2,M3,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
25-22-14-90,0739-001-001,4,**CONFIDENTIAL**,**CONFIDENTIAL**,0.3,M4,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,NO,,,,,0.19,PARTLY CLOUDY / PARTLY SUNNY
71-49-87-81,0740-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.5,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.34,CLEAR / SUNNY
71-49-87-81,0740-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,0.3,M2,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.62,COMPLETELY CLOUDY
71-49-87-81,0740-001-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,0.8,M3,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.4,COMPLETELY CLOUDY
71-49-87-81,0740-001-001,4,**CONFIDENTIAL**,**CONFIDENTIAL**,,M4,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
71-49-87-81,0740-001-001,5,**CONFIDENTIAL**,**CONFIDENTIAL**,,M5,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
71-49-87-81,0740-001-001,6,**CONFIDENTIAL**,**CONFIDENTIAL**,0.5,M6,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.39,COMPLETELY CLOUDY
46-44-66-21,0740-003-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.5,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,NO,,,,,0.23,COMPLETELY CLOUDY
46-44-66-21,0740-003-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,0.3,M2,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,NO,,,,,0.49,COMPLETELY CLOUDY
46-44-66-21,0740-003-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,1.5,M3,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,NO,,,,,1.22,MOSTLY CLOUDY / CONSIDERABLE CLOUDINESS
46-44-66-21,0740-003-001,4,**CONFIDENTIAL**,**CONFIDENTIAL**,,M4,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
09-76-22-49,0741-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.68,CLEAR / SUNNY
09-76-22-49,0741-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,1,M2,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,TOO FAR,,
