interview__key,sdd_hhid,cropid,ag5a_01,ag5a_02,ag5a_03,ag5a_04_1,ag5a_04_2,ag5a_05,ag5a_06,ag5a_07_1,ag5a_07_2,ag5a_08,ag5a_09_1,ag5a_09_2,ag5a_10_1,ag5a_10_2,ag5a_11a,ag5a_11_1,ag5a_11_2,ag5a_12,ag5a_13,ag5a_14_1,ag5a_14_2,ag5a_15,ag5a_16_1,ag5a_16_2,ag5a_17_1,ag5a_17_2,ag5a_18,ag5a_19,ag5a_20,ag5a_21,ag5a_22,ag5a_23,ag5a_24,ag5a_25,ag5a_26,ag5a_27,ag5a_28,ag5a_29,ag5a_30,ag5a_31,ag5a_32,ag5a_32a,ag5a_32b,ag5a_32c,ag5a_32d,ag5a_32e,ag5a_33,ag5a_34,ag5a_35,ag5a_36_1a,ag5a_36_1b,ag5a_36_2a,ag5a_36_2b
82-94-25-62,0608-003-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,40,SACKS / OPEN DRUM,NO,,FOOD FOR HOUSEHOLD,NO,,,,388,20,0,200,0,RESIDUE WAS LEFT IN FIELD,,,,,,
82-94-25-62,0608-003-001,11,YES,100,17000,JIRANI,NDANI YA KIJIJI/MJI,100,17000,APRIL,2018,5,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,0,0,200,60,0,RESIDUE WAS LEFT IN FIELD,,,,,,
82-94-25-62,0608-003-001,34,YES,1280,1536000,USHIRIKA,NDANI YA KIJIJI/MJI,1280,1536000,AUGUST,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,YES,4,1,ANIMAL,5000,NO,,,,,,NO,,,,0,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
34-57-76-92,0609-001-002,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,36,SACKS / OPEN DRUM,NO,,FOOD FOR HOUSEHOLD,NO,,,,130,10,0,40,0,FOR GRAZING OWN ANIMALS,,,,,,
34-57-76-92,0609-001-002,34,YES,100,120000,USHIRIKA,NDANI YA KIJIJI/MJI,100,120000,AUGUST,2018,1,2,,2,,HAPANA,,,,,,,,,,,,YES,1,1,ANIMAL,0,NO,,,,,,NO,,,,0,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
22-33-98-93,0610-001-001,1,YES,820,450000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,820,450000,SEPTEMBER,2018,5,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,YES,80,SACKS / OPEN DRUM,NO,,FOOD FOR HOUSEHOLD,NO,,,,400,100,100,100,0,FOR GRAZING OWN ANIMALS,,,,,,
22-33-98-93,0610-001-001,2,YES,260,168000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,260,168000,JUNE,2018,2,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,YES,60,SACKS / OPEN DRUM,NO,,FOOD FOR HOUSEHOLD,NO,,,,200,70,150,100,0,RESIDUE WAS LEFT IN FIELD,,,,,,
22-33-98-93,0610-001-001,26,YES,280,110000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,280,110000,MAY,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,0,40,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
22-33-98-93,0610-001-001,34,YES,930,1116000,USHIRIKA,NDANI YA KIJIJI/MJI,930,1116000,AUGUST,2018,2,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,0,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
95-21-39-33,0610-003-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,108,LOCALLY MADE TRADITIONAL STRUCTURE,NO,,FOOD FOR HOUSEHOLD,NO,,,,612,36,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
95-21-39-33,0610-003-001,11,YES,200,24000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,200,24000,SEPTEMBER,2018,1,2,3,2,3,HAPANA,,,,,,,,,,,,NO,,,,,YES,100,LOCALLY MADE TRADITIONAL STRUCTURE,NO,,FOOD FOR HOUSEHOLD,NO,,,,600,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
95-21-39-33,0610-003-001,34,YES,225,270000,USHIRIKA,NDANI YA KIJIJI/MJI,225,270000,JULY,2018,1,2,3,2,3,HAPANA,,,,,,,,,,,,YES,2,1,ANIMAL,0,NO,,,,,,NO,,,,0,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
86-61-31-93,0610-103-002,1,YES,1000,180000,DUKANI/MCHUUZI,WILAYA NYINGINE,1000,180000,JULY,2018,1,1,,1,,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,1900,100,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
86-61-31-93,0610-103-002,2,YES,800,300000,DUKANI/MCHUUZI,MKOA MWINGINE,800,300000,AUGUST,2018,2,1,,1,,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,1500,200,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
86-61-31-93,0610-103-002,34,YES,900,1100000,SERIKALI YA KIJIJI,NDANI YA KIJIJI/MJI,900,1100000,AUGUST,2018,1,1,,1,,HAPANA,,,,,,,,,,,,YES,5,1,CAR,15000,NO,,,,,,NO,,,,0,0,0,0,0,CROP PRODUCES NO  RESIDUE,,,,,,
61-90-91-70,0610-103-007,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,2400,120,360,1080,0,FOR GRAZING OWN ANIMALS,,,,,,
61-90-91-70,0610-103-007,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,180,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
61-90-91-70,0610-103-007,3,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,270,180,0,90,0,RESIDUE WAS LEFT IN FIELD,,,,,,
61-90-91-70,0610-103-007,11,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,450,0,0,180,0,RESIDUE WAS LEFT IN FIELD,,,,,,
61-90-91-70,0610-103-007,19,YES,80,76000,SOKO,KARIBU NA KIJIJI,80,76000,AUGUST,2018,1,16,,16,,HAPANA,,,,,,,,,,,,YES,6,1,BICYCLE,0,NO,,,,,,NO,,,,120,0,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
32-15-87-86,0611-001-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,600,0,0,0,0,OTHER (SPECIFY),,,,,,
32-15-87-86,0611-001-001,21,YES,120,120000,M/BIASHARA BINAFSI,KARIBU NA KIJIJI,120,120000,AUGUST,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,100,20,0,0,0,OTHER (SPECIFY),,,,,,
32-15-87-86,0611-001-001,34,YES,200,240000,USHIRIKA,NDANI YA KIJIJI/MJI,200,240000,AUGUST,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,0,0,0,0,0,OTHER (SPECIFY),,,,,,
90-55-11-26,0612-001-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,360,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
90-55-11-26,0612-001-001,11,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,80,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
90-55-11-26,0612-001-001,34,YES,210,252000,USHIRIKA,NDANI YA KIJIJI/MJI,210,252000,AUGUST,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,YES,3,1,OTHER (SPECIFY),0,NO,,,,,,NO,,,,0,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
87-62-36-12,0613-001-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,300,24,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
87-62-36-12,0613-001-001,34,YES,150,150000,USHIRIKA,NDANI YA KIJIJI/MJI,150,150000,AUGUST,2018,1,1,2,1,,HAPANA,,,,,,,,,,,,YES,1,2,BICYCLE,0,NO,,,,,,NO,,,,0,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
72-23-86-21,0614-001-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,360,0,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
09-71-68-21,0614-005-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,600,0,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
09-71-68-21,0614-005-001,3,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,1170,UNPROTECTED PILE,NO,,FOOD FOR HOUSEHOLD,NO,,,,1350,180,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
09-71-68-21,0614-005-001,11,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,450,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
09-71-68-21,0614-005-001,34,YES,1150,1400000,USHIRIKA,NDANI YA KIJIJI/MJI,1150,1400000,JULY,2018,1,1,,1,,HAPANA,,,,,,,,,,,,YES,2,1,ANIMAL,0,NO,,,,,,NO,,,,0,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
81-97-59-95,0614-005-007,1,YES,240,100000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,240,100000,JULY,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,340,20,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
81-97-59-95,0614-005-007,2,YES,90,50000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,90,50000,JULY,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,150,30,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
81-97-59-95,0614-005-007,34,YES,290,348000,USHIRIKA,NDANI YA KIJIJI/MJI,290,348000,JULY,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,0,0,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
59-27-17-97,0615-001-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,540,0,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
36-59-40-79,0615-001-005,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,140,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
36-59-40-79,0615-001-005,19,YES,20,25000,DUKANI/MCHUUZI,NDANI YA KIJIJI/MJI,20,25000,MAY,2018,1,1,,1,,HAPANA,,,,,,,,,,,,YES,2,1,BICYCLE,0,NO,,,,,,NO,,,,5,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
36-59-40-79,0615-001-005,34,YES,41,50000,USHIRIKA,NDANI YA KIJIJI/MJI,41,50000,AUGUST,2018,1,1,,1,,HAPANA,,,,,,,,,,,,YES,2,1,BICYCLE,0,NO,,,,,,NO,,,,0,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
72-37-27-09,0615-005-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,864,0,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
72-37-27-09,0615-005-001,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,2100,0,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
72-37-27-09,0615-005-001,3,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,900,0,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
72-37-27-09,0615-005-001,11,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,1560,0,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
72-37-27-09,0615-005-001,34,YES,400,480000,USHIRIKA,NDANI YA KIJIJI/MJI,400,480000,JUNE,2018,1,2,,2,,HAPANA,,,,,,,,,,,,YES,2,1,ANIMAL,0,NO,,,,,,NO,,,,0,0,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
95-72-82-97,0616-001-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,YES,PESTS,1,30000,900,60,0,60,0,FOR GRAZING OWN ANIMALS,,,,,,
95-72-82-97,0616-001-001,2,YES,108,42000,DUKANI/MCHUUZI,NDANI YA KIJIJI/MJI,108,42000,SEPTEMBER,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,612,36,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
95-72-82-97,0616-001-001,11,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,500,0,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
95-72-82-97,0616-001-001,26,YES,135,45000,DUKANI/MCHUUZI,KARIBU NA KIJIJI,135,45000,AUGUST,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,YES,2,1,ON FOOT,0,NO,,,,,,NO,,,,45,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
95-72-82-97,0616-001-001,34,YES,500,600000,USHIRIKA,NDANI YA KIJIJI/MJI,500,600000,AUGUST,2018,2,1,2,1,2,HAPANA,,,,,,,,,,,,YES,2,2,ANIMAL,0,NO,,,,,,NO,,,,0,0,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
34-22-09-73,0617-001-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,3134,LOCALLY MADE TRADITIONAL STRUCTURE,NO,,FOOD FOR HOUSEHOLD,NO,,,,1728,216,2160,2160,0,FOR GRAZING OWN ANIMALS,,,,,,
34-22-09-73,0617-001-001,2,YES,700,480000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,700,480000,JUNE,2018,1,1,2,1,,HAPANA,,,,,,,,,,,,NO,,,,,YES,210,SACKS / OPEN DRUM,NO,,FOOD FOR HOUSEHOLD,NO,,,,490,140,210,140,0,FOR GRAZING OWN ANIMALS,,,,,,
34-22-09-73,0617-001-001,3,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,2500,LOCALLY MADE TRADITIONAL STRUCTURE,NO,,FOOD FOR HOUSEHOLD,NO,,,,500,200,600,500,0,FOR GRAZING OWN ANIMALS,,,,,,
34-22-09-73,0617-001-001,11,YES,1000,120000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,1000,120000,MAY,2018,2,1,2,1,,HAPANA,,,,,,,,,,,,NO,,,,,YES,1000,LOCALLY MADE TRADITIONAL STRUCTURE,NO,,FOOD FOR HOUSEHOLD,NO,,,,2000,0,1000,700,0,FOR GRAZING OWN ANIMALS,,,,,,
34-22-09-73,0617-001-001,34,YES,1190,1190000,USHIRIKA,NDANI YA KIJIJI/MJI,1190,1190000,AUGUST,2018,1,1,2,1,,HAPANA,,,,,,,,,,,,YES,4,1,ANIMAL,0,NO,,,,,,NO,,,,0,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
28-99-90-15,0618-001-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,324,LOCALLY MADE TRADITIONAL STRUCTURE,NO,,FOOD FOR HOUSEHOLD,NO,,,,706,50,0,216,0,RESIDUE WAS LEFT IN FIELD,,,,,,
28-99-90-15,0618-001-001,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,260,20,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
28-99-90-15,0618-001-001,3,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,800,LOCALLY MADE TRADITIONAL STRUCTURE,NO,,FOOD FOR HOUSEHOLD,NO,,,,1212,100,0,300,0,RESIDUE WAS LEFT IN FIELD,,,,,,
28-99-90-15,0618-001-001,11,YES,500,60000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,500,60000,AUGUST,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,YES,600,LOCALLY MADE TRADITIONAL STRUCTURE,NO,,FOOD FOR HOUSEHOLD,NO,,,,1000,0,0,300,0,RESIDUE WAS LEFT IN FIELD,,,,,,
28-99-90-15,0618-001-001,34,YES,2600,3120000,USHIRIKA,NDANI YA KIJIJI/MJI,2600,3120000,JULY,2018,3,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,0,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
63-53-63-51,0618-006-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,324,LOCALLY MADE TRADITIONAL STRUCTURE,YES,SPRAYING,FOOD FOR HOUSEHOLD,NO,,,,1512,0,0,108,0,RESIDUE WAS LEFT IN FIELD,,,,,,
63-53-63-51,0618-006-001,11,YES,1200,360000,M/BIASHARA BINAFSI,KARIBU NA MJI,1200,360000,AUGUST,2018,1,1,,1,,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,800,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
63-53-63-51,0618-006-001,15,YES,360,308000,M/BIASHARA BINAFSI,KARIBU NA KIJIJI,360,308000,SEPTEMBER,2018,1,1,,1,,HAPANA,,,,,,,,,,,,YES,22,1,ANIMAL,15000,NO,,,,,,NO,,,,40,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
63-53-63-51,0618-006-001,34,YES,440,484000,USHIRIKA,NDANI YA KIJIJI/MJI,440,484000,AUGUST,2018,1,1,,1,,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,0,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
63-53-63-51,0618-006-001,69,YES,1100,220000,M/BIASHARA BINAFSI,KARIBU NA MJI,1100,220000,JUNE,2018,1,1,,1,,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,50,0,0,50,0,RESIDUE WAS LEFT IN FIELD,,,,,,
63-53-63-51,0618-006-001,70,YES,144,64000,M/BIASHARA BINAFSI,KARIBU NA MJI,144,64000,JUNE,2018,1,1,,1,,HAPANA,,,,,,,,,,,,YES,22,1,ANIMAL,10000,NO,,,,,,NO,,,,72,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
12-53-83-49,0619-001-001,3,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,210,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
12-53-83-49,0619-001-001,34,YES,300,330000,SERIKALI YA KIJIJI,NDANI YA KIJIJI/MJI,300,330000,AUGUST,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,YES,4,1,ANIMAL,5000,NO,,,,,,NO,,,,0,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
37-98-90-37,0619-106-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,180,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
85-92-67-52,0620-001-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,360,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
85-92-67-52,0620-001-001,17,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,10,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
07-29-77-96,0620-001-002,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,40,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
07-29-77-96,0620-001-002,18,YES,20,10000,M/BIASHARA BINAFSI,KARIBU NA KIJIJI,0,10000,MAY,2018,1,1,,1,,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,0,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
07-29-77-96,0620-001-002,28,YES,60,20000,M/BIASHARA BINAFSI,KARIBU NA KIJIJI,60,20000,MAY,2018,1,1,,1,,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,15,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
52-77-78-43,0621-001-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,360,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
52-77-78-43,0621-001-001,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,260,20,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
07-54-46-36,0622-001-001,1,YES,400,192000,DUKANI/MCHUUZI,WILAYA NYINGINE,400,192000,JUNE,2018,2,1,,1,,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,180,20,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
07-54-46-36,0622-001-001,28,YES,300,450000,DUKANI/MCHUUZI,WILAYA NYINGINE,300,450000,JUNE,2018,3,1,,1,,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,50,20,0,30,0,RESIDUE WAS LEFT IN FIELD,,,,,,
73-37-55-41,0623-001-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,2760,40,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
73-37-55-41,0623-001-001,2,YES,945,700000,M/BIASHARA BINAFSI,KARIBU NA KIJIJI,945,700000,DECEMBER,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,YES,315,SACKS / OPEN DRUM,NO,,FOOD FOR HOUSEHOLD,NO,,,,1515,15,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
73-37-55-41,0623-001-001,11,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,200,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
73-42-88-19,0623-001-004,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,340,20,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
73-42-88-19,0623-001-004,11,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,400,0,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
73-42-88-19,0623-001-004,19,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,20,0,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
73-42-88-19,0623-001-004,28,YES,200,60000,DUKANI/MCHUUZI,WILAYA NYINGINE,200,60000,JULY,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,10,40,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
73-42-88-19,0623-001-004,34,YES,180,198000,USHIRIKA,NDANI YA KIJIJI/MJI,180,198000,JULY,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,YES,1,3,BICYCLE,0,NO,,,,,,NO,,,,0,0,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
30-47-51-83,0624-001-001,1,YES,200,90000,GULIO,KARIBU NA KIJIJI,200,90000,AUGUST,2018,4,1,,1,,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,380,20,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
30-47-51-83,0624-001-001,28,YES,200,300000,GULIO,NDANI YA KIJIJI/MJI,200,300000,AUGUST,2018,2,1,,1,,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,85,15,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
03-63-30-10,0626-001-001,2,YES,400,360000,DUKANI/MCHUUZI,NDANI YA KIJIJI/MJI,400,360000,DECEMBER,2018,2,1,,1,,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,80,40,0,80,0,FOR GRAZING OTHERS' ANIMALS,,,,,,
93-07-34-90,0626-001-003,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,100,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
93-07-34-90,0626-001-003,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,120,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
79-79-04-32,0626-001-004,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,40,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
79-79-04-32,0626-001-004,2,YES,480,350000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,480,350000,JULY,2018,1,1,,1,2,HAPANA,,,,,,,,,,,,NO,,,,,YES,288,SACKS / OPEN DRUM,NO,,FOOD FOR HOUSEHOLD,NO,,,,334,50,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
92-54-51-07,0628-001-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,120,SACKS / OPEN DRUM,NO,,FOOD FOR HOUSEHOLD,NO,,,,460,20,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
92-54-51-07,0628-001-001,2,YES,375,300000,SOKO,NDANI YA KIJIJI/MJI,375,300000,SEPTEMBER,2018,1,1,2,1,,HAPANA,,,,,,,,,,,,YES,1,1,ANIMAL,0,YES,375,SACKS / OPEN DRUM,NO,,FOOD FOR HOUSEHOLD,NO,,,,750,0,0,0,0,CROP PRODUCES NO  RESIDUE,,,,,,
92-54-51-07,0628-001-001,17,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,40,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
34-90-65-56,0628-003-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,470,10,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
34-90-65-56,0628-003-001,2,YES,90,60000,SOKO,KARIBU NA KIJIJI,90,60000,AUGUST,2018,1,1,,1,,HAPANA,,,,,,,,,,,,YES,4,1,BICYCLE,0,NO,,,,,,NO,,,,75,15,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
34-90-65-56,0628-003-001,28,YES,270,90000,M/BIASHARA BINAFSI,KARIBU NA KIJIJI,270,90000,AUGUST,2018,1,1,,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,90,90,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
84-70-52-23,0628-003-003,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,236,4,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
84-70-52-23,0628-003-003,28,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,180,SACKS / OPEN DRUM,NO,,FOOD FOR HOUSEHOLD,NO,,,,180,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
