interview__key,sdd_hhid,shock_id,hh_r01,hh_r02,hh_r03,hh_r04_1,hh_r04_2
71-44-85-61,0727-001-001,LARGE FALL IN SALE PRICES FOR CROPS,NO,,,,
71-44-85-61,0727-001-001,LARGE RISE IN PRICE OF FOOD,YES,SECOND MOST SEVERE,INCOME LOSS,RELIED ON OWN-SAVINGS,
71-44-85-61,0727-001-001,LARGE RISE IN AGRICULTURAL INPUT PRICES,NO,,,,
71-44-85-61,0727-001-001,SEVERE WATER SHORTAGE,NO,,,,
71-44-85-61,0727-001-001,LOSS OF LAND,NO,,,,
71-44-85-61,0727-001-001,CHRONIC/SEVERE ILLNESS OR ACCIDENT OF HOUSEHOLD MEMBER,NO,,,,
71-44-85-61,0727-001-001,DEATH OF A MEMBER OF HOUSEHOLD,NO,,,,
71-44-85-61,0727-001-001,DEATH OF OTHER FAMILY MEMBER,NO,,,,
71-44-85-61,0727-001-001,BREAK-UP OF THE HOUSEHOLD,NO,,,,
71-44-85-61,0727-001-001,HIJACKING/ROBBERY/BURGLARY/ASSAULT,NO,,,,
71-44-85-61,0727-001-001,"DWELLING DAMAGED, DESTROYED",NO,,,,
71-44-85-61,0727-001-001,OTHER (SPECIFY),NO,,,,
53-00-35-57,0729-003-001,DROUGHT OR FLOODS,YES,MOST SEVERE,LOSS OF BOTH,DID NOT DO ANYTHING,
53-00-35-57,0729-003-001,CROP DISEASE OR CROP PESTS,NO,,,,
53-00-35-57,0729-003-001,LIVESTOCK DIED OR WERE STOLEN,NO,,,,
53-00-35-57,0729-003-001,HOUSEHOLD BUSINESS FAILURE,NO,,,,
53-00-35-57,0729-003-001,LOSS OF SALARIED EMPLOYMENT OR NON-PAYMENT OF SALARY,NO,,,,
53-00-35-57,0729-003-001,LARGE FALL IN SALE PRICES FOR CROPS,NO,,,,
53-00-35-57,0729-003-001,LARGE RISE IN PRICE OF FOOD,NO,,,,
53-00-35-57,0729-003-001,LARGE RISE IN AGRICULTURAL INPUT PRICES,NO,,,,
53-00-35-57,0729-003-001,SEVERE WATER SHORTAGE,YES,SECOND MOST SEVERE,INCOME LOSS,RELIED ON OWN-SAVINGS,
53-00-35-57,0729-003-001,LOSS OF LAND,NO,,,,
53-00-35-57,0729-003-001,CHRONIC/SEVERE ILLNESS OR ACCIDENT OF HOUSEHOLD MEMBER,NO,,,,
53-00-35-57,0729-003-001,DEATH OF A MEMBER OF HOUSEHOLD,NO,,,,
53-00-35-57,0729-003-001,DEATH OF OTHER FAMILY MEMBER,NO,,,,
53-00-35-57,0729-003-001,BREAK-UP OF THE HOUSEHOLD,NO,,,,
53-00-35-57,0729-003-001,HIJACKING/ROBBERY/BURGLARY/ASSAULT,NO,,,,
53-00-35-57,0729-003-001,"DWELLING DAMAGED, DESTROYED",NO,,,,
53-00-35-57,0729-003-001,OTHER (SPECIFY),NO,,,,
93-89-30-03,0731-001-003,DROUGHT OR FLOODS,NO,,,,
93-89-30-03,0731-001-003,CROP DISEASE OR CROP PESTS,NO,,,,
93-89-30-03,0731-001-003,LIVESTOCK DIED OR WERE STOLEN,NO,,,,
93-89-30-03,0731-001-003,HOUSEHOLD BUSINESS FAILURE,NO,,,,
93-89-30-03,0731-001-003,LOSS OF SALARIED EMPLOYMENT OR NON-PAYMENT OF SALARY,NO,,,,
93-89-30-03,0731-001-003,LARGE FALL IN SALE PRICES FOR CROPS,NO,,,,
93-89-30-03,0731-001-003,LARGE RISE IN PRICE OF FOOD,YES,MOST SEVERE,INCOME LOSS,RECEIVED UNCONDITIONAL HELP FROM RELATIVES/FRIENDS,
93-89-30-03,0731-001-003,LARGE RISE IN AGRICULTURAL INPUT PRICES,YES,SECOND MOST SEVERE,INCOME LOSS,RECEIVED UNCONDITIONAL HELP FROM RELATIVES/FRIENDS,
93-89-30-03,0731-001-003,SEVERE WATER SHORTAGE,NO,,,,
93-89-30-03,0731-001-003,LOSS OF LAND,NO,,,,
93-89-30-03,0731-001-003,CHRONIC/SEVERE ILLNESS OR ACCIDENT OF HOUSEHOLD MEMBER,NO,,,,
93-89-30-03,0731-001-003,DEATH OF A MEMBER OF HOUSEHOLD,NO,,,,
93-89-30-03,0731-001-003,DEATH OF OTHER FAMILY MEMBER,NO,,,,
93-89-30-03,0731-001-003,BREAK-UP OF THE HOUSEHOLD,NO,,,,
93-89-30-03,0731-001-003,HIJACKING/ROBBERY/BURGLARY/ASSAULT,NO,,,,
93-89-30-03,0731-001-003,"DWELLING DAMAGED, DESTROYED",NO,,,,
93-89-30-03,0731-001-003,OTHER (SPECIFY),NO,,,,
59-42-39-17,0732-001-001,DROUGHT OR FLOODS,NO,,,,
59-42-39-17,0732-001-001,CROP DISEASE OR CROP PESTS,YES,MOST SEVERE,INCOME LOSS,DID NOT DO ANYTHING,
59-42-39-17,0732-001-001,LIVESTOCK DIED OR WERE STOLEN,YES,SECOND MOST SEVERE,LOSS OF BOTH,DID NOT DO ANYTHING,
59-42-39-17,0732-001-001,HOUSEHOLD BUSINESS FAILURE,NO,,,,
59-42-39-17,0732-001-001,LOSS OF SALARIED EMPLOYMENT OR NON-PAYMENT OF SALARY,NO,,,,
59-42-39-17,0732-001-001,LARGE FALL IN SALE PRICES FOR CROPS,NO,,,,
59-42-39-17,0732-001-001,LARGE RISE IN PRICE OF FOOD,NO,,,,
59-42-39-17,0732-001-001,LARGE RISE IN AGRICULTURAL INPUT PRICES,NO,,,,
59-42-39-17,0732-001-001,SEVERE WATER SHORTAGE,NO,,,,
59-42-39-17,0732-001-001,LOSS OF LAND,NO,,,,
59-42-39-17,0732-001-001,CHRONIC/SEVERE ILLNESS OR ACCIDENT OF HOUSEHOLD MEMBER,NO,,,,
59-42-39-17,0732-001-001,DEATH OF A MEMBER OF HOUSEHOLD,NO,,,,
59-42-39-17,0732-001-001,DEATH OF OTHER FAMILY MEMBER,NO,,,,
59-42-39-17,0732-001-001,BREAK-UP OF THE HOUSEHOLD,NO,,,,
59-42-39-17,0732-001-001,HIJACKING/ROBBERY/BURGLARY/ASSAULT,NO,,,,
59-42-39-17,0732-001-001,"DWELLING DAMAGED, DESTROYED",NO,,,,
59-42-39-17,0732-001-001,OTHER (SPECIFY),NO,,,,
63-80-38-30,0733-001-001,DROUGHT OR FLOODS,NO,,,,
63-80-38-30,0733-001-001,CROP DISEASE OR CROP PESTS,NO,,,,
63-80-38-30,0733-001-001,LIVESTOCK DIED OR WERE STOLEN,NO,,,,
63-80-38-30,0733-001-001,HOUSEHOLD BUSINESS FAILURE,NO,,,,
63-80-38-30,0733-001-001,LOSS OF SALARIED EMPLOYMENT OR NON-PAYMENT OF SALARY,NO,,,,
63-80-38-30,0733-001-001,LARGE FALL IN SALE PRICES FOR CROPS,NO,,,,
63-80-38-30,0733-001-001,LARGE RISE IN PRICE OF FOOD,YES,MOST SEVERE,NEITHER,CHANGED EATING PATTERNS,
63-80-38-30,0733-001-001,LARGE RISE IN AGRICULTURAL INPUT PRICES,NO,,,,
63-80-38-30,0733-001-001,SEVERE WATER SHORTAGE,YES,SECOND MOST SEVERE,NEITHER,DID NOT DO ANYTHING,
63-80-38-30,0733-001-001,LOSS OF LAND,NO,,,,
63-80-38-30,0733-001-001,CHRONIC/SEVERE ILLNESS OR ACCIDENT OF HOUSEHOLD MEMBER,NO,,,,
63-80-38-30,0733-001-001,DEATH OF A MEMBER OF HOUSEHOLD,NO,,,,
63-80-38-30,0733-001-001,DEATH OF OTHER FAMILY MEMBER,NO,,,,
63-80-38-30,0733-001-001,BREAK-UP OF THE HOUSEHOLD,NO,,,,
63-80-38-30,0733-001-001,HIJACKING/ROBBERY/BURGLARY/ASSAULT,NO,,,,
63-80-38-30,0733-001-001,"DWELLING DAMAGED, DESTROYED",NO,,,,
63-80-38-30,0733-001-001,OTHER (SPECIFY),NO,,,,
16-05-60-08,0734-001-001,DROUGHT OR FLOODS,NO,,,,
16-05-60-08,0734-001-001,CROP DISEASE OR CROP PESTS,YES,MOST SEVERE,LOSS OF BOTH,DID NOT DO ANYTHING,
16-05-60-08,0734-001-001,LIVESTOCK DIED OR WERE STOLEN,NO,,,,
16-05-60-08,0734-001-001,HOUSEHOLD BUSINESS FAILURE,NO,,,,
16-05-60-08,0734-001-001,LOSS OF SALARIED EMPLOYMENT OR NON-PAYMENT OF SALARY,NO,,,,
16-05-60-08,0734-001-001,LARGE FALL IN SALE PRICES FOR CROPS,NO,,,,
16-05-60-08,0734-001-001,LARGE RISE IN PRICE OF FOOD,NO,,,,
16-05-60-08,0734-001-001,LARGE RISE IN AGRICULTURAL INPUT PRICES,NO,,,,
16-05-60-08,0734-001-001,SEVERE WATER SHORTAGE,NO,,,,
16-05-60-08,0734-001-001,LOSS OF LAND,NO,,,,
16-05-60-08,0734-001-001,CHRONIC/SEVERE ILLNESS OR ACCIDENT OF HOUSEHOLD MEMBER,NO,,,,
16-05-60-08,0734-001-001,DEATH OF A MEMBER OF HOUSEHOLD,NO,,,,
16-05-60-08,0734-001-001,DEATH OF OTHER FAMILY MEMBER,NO,,,,
16-05-60-08,0734-001-001,BREAK-UP OF THE HOUSEHOLD,NO,,,,
16-05-60-08,0734-001-001,HIJACKING/ROBBERY/BURGLARY/ASSAULT,NO,,,,
16-05-60-08,0734-001-001,"DWELLING DAMAGED, DESTROYED",NO,,,,
16-05-60-08,0734-001-001,OTHER (SPECIFY),NO,,,,
05-65-41-70,0736-003-001,DROUGHT OR FLOODS,YES,MOST SEVERE,INCOME LOSS,DID NOT DO ANYTHING,
05-65-41-70,0736-003-001,CROP DISEASE OR CROP PESTS,NO,,,,
05-65-41-70,0736-003-001,LIVESTOCK DIED OR WERE STOLEN,NO,,,,
05-65-41-70,0736-003-001,HOUSEHOLD BUSINESS FAILURE,NO,,,,
05-65-41-70,0736-003-001,LOSS OF SALARIED EMPLOYMENT OR NON-PAYMENT OF SALARY,NO,,,,
05-65-41-70,0736-003-001,LARGE FALL IN SALE PRICES FOR CROPS,NO,,,,
05-65-41-70,0736-003-001,LARGE RISE IN PRICE OF FOOD,YES,SECOND MOST SEVERE,INCOME LOSS,ADULT HOUSEHOLD MEMBERS WHO WERE PREVIOUSLY NOT WORKING HAD TO FIND WORK,SOLD LIVESTOCK
05-65-41-70,0736-003-001,LARGE RISE IN AGRICULTURAL INPUT PRICES,NO,,,,
05-65-41-70,0736-003-001,SEVERE WATER SHORTAGE,NO,,,,
05-65-41-70,0736-003-001,LOSS OF LAND,NO,,,,
05-65-41-70,0736-003-001,CHRONIC/SEVERE ILLNESS OR ACCIDENT OF HOUSEHOLD MEMBER,NO,,,,
05-65-41-70,0736-003-001,DEATH OF A MEMBER OF HOUSEHOLD,YES,THIRD MOST SEVERE,LOSS OF BOTH,RECEIVED UNCONDITIONAL HELP FROM RELATIVES/FRIENDS,
05-65-41-70,0736-003-001,DEATH OF OTHER FAMILY MEMBER,NO,,,,
05-65-41-70,0736-003-001,BREAK-UP OF THE HOUSEHOLD,NO,,,,
05-65-41-70,0736-003-001,HIJACKING/ROBBERY/BURGLARY/ASSAULT,NO,,,,
05-65-41-70,0736-003-001,"DWELLING DAMAGED, DESTROYED",NO,,,,
05-65-41-70,0736-003-001,OTHER (SPECIFY),NO,,,,
61-19-90-97,0736-003-004,DROUGHT OR FLOODS,YES,MOST SEVERE,LOSS OF BOTH,RELIED ON OWN-SAVINGS,
61-19-90-97,0736-003-004,CROP DISEASE OR CROP PESTS,NO,,,,
61-19-90-97,0736-003-004,LIVESTOCK DIED OR WERE STOLEN,NO,,,,
61-19-90-97,0736-003-004,HOUSEHOLD BUSINESS FAILURE,NO,,,,
61-19-90-97,0736-003-004,LOSS OF SALARIED EMPLOYMENT OR NON-PAYMENT OF SALARY,NO,,,,
61-19-90-97,0736-003-004,LARGE FALL IN SALE PRICES FOR CROPS,NO,,,,
61-19-90-97,0736-003-004,LARGE RISE IN PRICE OF FOOD,NO,,,,
61-19-90-97,0736-003-004,LARGE RISE IN AGRICULTURAL INPUT PRICES,NO,,,,
61-19-90-97,0736-003-004,SEVERE WATER SHORTAGE,NO,,,,
61-19-90-97,0736-003-004,LOSS OF LAND,NO,,,,
61-19-90-97,0736-003-004,CHRONIC/SEVERE ILLNESS OR ACCIDENT OF HOUSEHOLD MEMBER,NO,,,,
61-19-90-97,0736-003-004,DEATH OF A MEMBER OF HOUSEHOLD,NO,,,,
61-19-90-97,0736-003-004,DEATH OF OTHER FAMILY MEMBER,NO,,,,
61-19-90-97,0736-003-004,BREAK-UP OF THE HOUSEHOLD,NO,,,,
61-19-90-97,0736-003-004,HIJACKING/ROBBERY/BURGLARY/ASSAULT,NO,,,,
61-19-90-97,0736-003-004,"DWELLING DAMAGED, DESTROYED",NO,,,,
61-19-90-97,0736-003-004,OTHER (SPECIFY),NO,,,,
31-03-28-85,0736-003-005,DROUGHT OR FLOODS,YES,MOST SEVERE,INCOME LOSS,RECEIVED UNCONDITIONAL HELP FROM RELATIVES/FRIENDS,
31-03-28-85,0736-003-005,CROP DISEASE OR CROP PESTS,NO,,,,
31-03-28-85,0736-003-005,LIVESTOCK DIED OR WERE STOLEN,NO,,,,
31-03-28-85,0736-003-005,HOUSEHOLD BUSINESS FAILURE,NO,,,,
31-03-28-85,0736-003-005,LOSS OF SALARIED EMPLOYMENT OR NON-PAYMENT OF SALARY,NO,,,,
31-03-28-85,0736-003-005,LARGE FALL IN SALE PRICES FOR CROPS,NO,,,,
31-03-28-85,0736-003-005,LARGE RISE IN PRICE OF FOOD,NO,,,,
31-03-28-85,0736-003-005,LARGE RISE IN AGRICULTURAL INPUT PRICES,NO,,,,
31-03-28-85,0736-003-005,SEVERE WATER SHORTAGE,NO,,,,
31-03-28-85,0736-003-005,LOSS OF LAND,NO,,,,
31-03-28-85,0736-003-005,CHRONIC/SEVERE ILLNESS OR ACCIDENT OF HOUSEHOLD MEMBER,NO,,,,
31-03-28-85,0736-003-005,DEATH OF A MEMBER OF HOUSEHOLD,NO,,,,
31-03-28-85,0736-003-005,DEATH OF OTHER FAMILY MEMBER,YES,SECOND MOST SEVERE,INCOME LOSS,RELIED ON OWN-SAVINGS,
31-03-28-85,0736-003-005,BREAK-UP OF THE HOUSEHOLD,NO,,,,
31-03-28-85,0736-003-005,HIJACKING/ROBBERY/BURGLARY/ASSAULT,NO,,,,
31-03-28-85,0736-003-005,"DWELLING DAMAGED, DESTROYED",NO,,,,
31-03-28-85,0736-003-005,OTHER (SPECIFY),NO,,,,
97-65-53-21,0737-001-001,DROUGHT OR FLOODS,YES,MOST SEVERE,ASSET LOSS,SOLD LIVESTOCK,
97-65-53-21,0737-001-001,CROP DISEASE OR CROP PESTS,NO,,,,
97-65-53-21,0737-001-001,LIVESTOCK DIED OR WERE STOLEN,NO,,,,
97-65-53-21,0737-001-001,HOUSEHOLD BUSINESS FAILURE,NO,,,,
97-65-53-21,0737-001-001,LOSS OF SALARIED EMPLOYMENT OR NON-PAYMENT OF SALARY,NO,,,,
97-65-53-21,0737-001-001,LARGE FALL IN SALE PRICES FOR CROPS,NO,,,,
97-65-53-21,0737-001-001,LARGE RISE IN PRICE OF FOOD,YES,SECOND MOST SEVERE,INCOME LOSS,RELIED ON OWN-SAVINGS,
97-65-53-21,0737-001-001,LARGE RISE IN AGRICULTURAL INPUT PRICES,NO,,,,
97-65-53-21,0737-001-001,SEVERE WATER SHORTAGE,NO,,,,
97-65-53-21,0737-001-001,LOSS OF LAND,NO,,,,
97-65-53-21,0737-001-001,CHRONIC/SEVERE ILLNESS OR ACCIDENT OF HOUSEHOLD MEMBER,NO,,,,
97-65-53-21,0737-001-001,DEATH OF A MEMBER OF HOUSEHOLD,NO,,,,
97-65-53-21,0737-001-001,DEATH OF OTHER FAMILY MEMBER,NO,,,,
97-65-53-21,0737-001-001,BREAK-UP OF THE HOUSEHOLD,NO,,,,
97-65-53-21,0737-001-001,HIJACKING/ROBBERY/BURGLARY/ASSAULT,NO,,,,
97-65-53-21,0737-001-001,"DWELLING DAMAGED, DESTROYED",NO,,,,
97-65-53-21,0737-001-001,OTHER (SPECIFY),NO,,,,
25-22-14-90,0739-001-001,DROUGHT OR FLOODS,YES,MOST SEVERE,ASSET LOSS,RECEIVED UNCONDITIONAL HELP FROM RELATIVES/FRIENDS,
25-22-14-90,0739-001-001,CROP DISEASE OR CROP PESTS,NO,,,,
25-22-14-90,0739-001-001,LIVESTOCK DIED OR WERE STOLEN,NO,,,,
25-22-14-90,0739-001-001,HOUSEHOLD BUSINESS FAILURE,NO,,,,
25-22-14-90,0739-001-001,LOSS OF SALARIED EMPLOYMENT OR NON-PAYMENT OF SALARY,NO,,,,
25-22-14-90,0739-001-001,LARGE FALL IN SALE PRICES FOR CROPS,NO,,,,
25-22-14-90,0739-001-001,LARGE RISE IN PRICE OF FOOD,YES,SECOND MOST SEVERE,INCOME LOSS,RECEIVED UNCONDITIONAL HELP FROM RELATIVES/FRIENDS,
25-22-14-90,0739-001-001,LARGE RISE IN AGRICULTURAL INPUT PRICES,NO,,,,
25-22-14-90,0739-001-001,SEVERE WATER SHORTAGE,NO,,,,
25-22-14-90,0739-001-001,LOSS OF LAND,NO,,,,
25-22-14-90,0739-001-001,CHRONIC/SEVERE ILLNESS OR ACCIDENT OF HOUSEHOLD MEMBER,NO,,,,
25-22-14-90,0739-001-001,DEATH OF A MEMBER OF HOUSEHOLD,NO,,,,
25-22-14-90,0739-001-001,DEATH OF OTHER FAMILY MEMBER,NO,,,,
25-22-14-90,0739-001-001,BREAK-UP OF THE HOUSEHOLD,NO,,,,
25-22-14-90,0739-001-001,HIJACKING/ROBBERY/BURGLARY/ASSAULT,NO,,,,
25-22-14-90,0739-001-001,"DWELLING DAMAGED, DESTROYED",NO,,,,
25-22-14-90,0739-001-001,OTHER (SPECIFY),NO,,,,
46-44-66-21,0740-003-001,DROUGHT OR FLOODS,YES,MOST SEVERE,INCOME LOSS,RECEIVED UNCONDITIONAL HELP FROM RELATIVES/FRIENDS,SOLD LIVESTOCK
46-44-66-21,0740-003-001,CROP DISEASE OR CROP PESTS,NO,,,,
46-44-66-21,0740-003-001,LIVESTOCK DIED OR WERE STOLEN,NO,,,,
46-44-66-21,0740-003-001,HOUSEHOLD BUSINESS FAILURE,NO,,,,
46-44-66-21,0740-003-001,LOSS OF SALARIED EMPLOYMENT OR NON-PAYMENT OF SALARY,NO,,,,
46-44-66-21,0740-003-001,LARGE FALL IN SALE PRICES FOR CROPS,NO,,,,
46-44-66-21,0740-003-001,LARGE RISE IN PRICE OF FOOD,YES,SECOND MOST SEVERE,INCOME LOSS,SOLD LIVESTOCK,
46-44-66-21,0740-003-001,LARGE RISE IN AGRICULTURAL INPUT PRICES,NO,,,,
46-44-66-21,0740-003-001,SEVERE WATER SHORTAGE,NO,,,,
46-44-66-21,0740-003-001,LOSS OF LAND,NO,,,,
46-44-66-21,0740-003-001,CHRONIC/SEVERE ILLNESS OR ACCIDENT OF HOUSEHOLD MEMBER,YES,THIRD MOST SEVERE,ASSET LOSS,SOLD LIVESTOCK,
46-44-66-21,0740-003-001,DEATH OF A MEMBER OF HOUSEHOLD,NO,,,,
46-44-66-21,0740-003-001,DEATH OF OTHER FAMILY MEMBER,NO,,,,
46-44-66-21,0740-003-001,BREAK-UP OF THE HOUSEHOLD,NO,,,,
46-44-66-21,0740-003-001,HIJACKING/ROBBERY/BURGLARY/ASSAULT,NO,,,,
46-44-66-21,0740-003-001,"DWELLING DAMAGED, DESTROYED",NO,,,,
46-44-66-21,0740-003-001,OTHER (SPECIFY),NO,,,,
50-01-48-22,0742-001-001,DROUGHT OR FLOODS,YES,MOST SEVERE,INCOME LOSS,DID NOT DO ANYTHING,
50-01-48-22,0742-001-001,CROP DISEASE OR CROP PESTS,NO,,,,
50-01-48-22,0742-001-001,LIVESTOCK DIED OR WERE STOLEN,YES,SECOND MOST SEVERE,LOSS OF BOTH,DID NOT DO ANYTHING,
50-01-48-22,0742-001-001,HOUSEHOLD BUSINESS FAILURE,NO,,,,
50-01-48-22,0742-001-001,LOSS OF SALARIED EMPLOYMENT OR NON-PAYMENT OF SALARY,NO,,,,
50-01-48-22,0742-001-001,LARGE FALL IN SALE PRICES FOR CROPS,NO,,,,
50-01-48-22,0742-001-001,LARGE RISE IN PRICE OF FOOD,YES,THIRD MOST SEVERE,INCOME LOSS,DID NOT DO ANYTHING,
50-01-48-22,0742-001-001,LARGE RISE IN AGRICULTURAL INPUT PRICES,NO,,,,
50-01-48-22,0742-001-001,SEVERE WATER SHORTAGE,NO,,,,
50-01-48-22,0742-001-001,LOSS OF LAND,NO,,,,
50-01-48-22,0742-001-001,CHRONIC/SEVERE ILLNESS OR ACCIDENT OF HOUSEHOLD MEMBER,NO,,,,
50-01-48-22,0742-001-001,DEATH OF A MEMBER OF HOUSEHOLD,NO,,,,
50-01-48-22,0742-001-001,DEATH OF OTHER FAMILY MEMBER,NO,,,,
50-01-48-22,0742-001-001,BREAK-UP OF THE HOUSEHOLD,NO,,,,
50-01-48-22,0742-001-001,HIJACKING/ROBBERY/BURGLARY/ASSAULT,NO,,,,
50-01-48-22,0742-001-001,"DWELLING DAMAGED, DESTROYED",NO,,,,
50-01-48-22,0742-001-001,OTHER (SPECIFY),NO,,,,
33-09-53-23,0742-006-003,DROUGHT OR FLOODS,NO,,,,
33-09-53-23,0742-006-003,CROP DISEASE OR CROP PESTS,NO,,,,
33-09-53-23,0742-006-003,LIVESTOCK DIED OR WERE STOLEN,NO,,,,
33-09-53-23,0742-006-003,HOUSEHOLD BUSINESS FAILURE,NO,,,,
33-09-53-23,0742-006-003,LOSS OF SALARIED EMPLOYMENT OR NON-PAYMENT OF SALARY,NO,,,,
33-09-53-23,0742-006-003,LARGE FALL IN SALE PRICES FOR CROPS,NO,,,,
33-09-53-23,0742-006-003,LARGE RISE IN PRICE OF FOOD,NO,,,,
33-09-53-23,0742-006-003,LARGE RISE IN AGRICULTURAL INPUT PRICES,NO,,,,
33-09-53-23,0742-006-003,SEVERE WATER SHORTAGE,YES,MOST SEVERE,INCOME LOSS,RELIED ON OWN-SAVINGS,
33-09-53-23,0742-006-003,LOSS OF LAND,NO,,,,
33-09-53-23,0742-006-003,CHRONIC/SEVERE ILLNESS OR ACCIDENT OF HOUSEHOLD MEMBER,NO,,,,
33-09-53-23,0742-006-003,DEATH OF A MEMBER OF HOUSEHOLD,NO,,,,
33-09-53-23,0742-006-003,DEATH OF OTHER FAMILY MEMBER,NO,,,,
33-09-53-23,0742-006-003,BREAK-UP OF THE HOUSEHOLD,NO,,,,
33-09-53-23,0742-006-003,HIJACKING/ROBBERY/BURGLARY/ASSAULT,NO,,,,
33-09-53-23,0742-006-003,"DWELLING DAMAGED, DESTROYED",NO,,,,
33-09-53-23,0742-006-003,OTHER (SPECIFY),NO,,,,
82-79-20-90,0743-001-002,DROUGHT OR FLOODS,NO,,,,
82-79-20-90,0743-001-002,CROP DISEASE OR CROP PESTS,NO,,,,
82-79-20-90,0743-001-002,LIVESTOCK DIED OR WERE STOLEN,NO,,,,
82-79-20-90,0743-001-002,HOUSEHOLD BUSINESS FAILURE,YES,MOST SEVERE,INCOME LOSS,OTHER (SPECIFY),
82-79-20-90,0743-001-002,LOSS OF SALARIED EMPLOYMENT OR NON-PAYMENT OF SALARY,NO,,,,
82-79-20-90,0743-001-002,LARGE FALL IN SALE PRICES FOR CROPS,NO,,,,
82-79-20-90,0743-001-002,LARGE RISE IN PRICE OF FOOD,NO,,,,
82-79-20-90,0743-001-002,LARGE RISE IN AGRICULTURAL INPUT PRICES,NO,,,,
82-79-20-90,0743-001-002,SEVERE WATER SHORTAGE,NO,,,,
82-79-20-90,0743-001-002,LOSS OF LAND,NO,,,,
82-79-20-90,0743-001-002,CHRONIC/SEVERE ILLNESS OR ACCIDENT OF HOUSEHOLD MEMBER,NO,,,,
82-79-20-90,0743-001-002,DEATH OF A MEMBER OF HOUSEHOLD,NO,,,,
82-79-20-90,0743-001-002,DEATH OF OTHER FAMILY MEMBER,NO,,,,
82-79-20-90,0743-001-002,BREAK-UP OF THE HOUSEHOLD,NO,,,,
82-79-20-90,0743-001-002,HIJACKING/ROBBERY/BURGLARY/ASSAULT,NO,,,,
82-79-20-90,0743-001-002,"DWELLING DAMAGED, DESTROYED",NO,,,,
82-79-20-90,0743-001-002,OTHER (SPECIFY),NO,,,,
11-42-87-71,0744-001-001,DROUGHT OR FLOODS,YES,MOST SEVERE,INCOME LOSS,RELIED ON OWN-SAVINGS,
11-42-87-71,0744-001-001,CROP DISEASE OR CROP PESTS,NO,,,,
11-42-87-71,0744-001-001,LIVESTOCK DIED OR WERE STOLEN,NO,,,,
11-42-87-71,0744-001-001,HOUSEHOLD BUSINESS FAILURE,NO,,,,
11-42-87-71,0744-001-001,LOSS OF SALARIED EMPLOYMENT OR NON-PAYMENT OF SALARY,NO,,,,
11-42-87-71,0744-001-001,LARGE FALL IN SALE PRICES FOR CROPS,NO,,,,
11-42-87-71,0744-001-001,LARGE RISE IN PRICE OF FOOD,YES,SECOND MOST SEVERE,ASSET LOSS,SOLD LIVESTOCK,
11-42-87-71,0744-001-001,LARGE RISE IN AGRICULTURAL INPUT PRICES,NO,,,,
11-42-87-71,0744-001-001,SEVERE WATER SHORTAGE,NO,,,,
11-42-87-71,0744-001-001,LOSS OF LAND,NO,,,,
11-42-87-71,0744-001-001,CHRONIC/SEVERE ILLNESS OR ACCIDENT OF HOUSEHOLD MEMBER,NO,,,,
11-42-87-71,0744-001-001,DEATH OF A MEMBER OF HOUSEHOLD,NO,,,,
11-42-87-71,0744-001-001,DEATH OF OTHER FAMILY MEMBER,NO,,,,
11-42-87-71,0744-001-001,BREAK-UP OF THE HOUSEHOLD,NO,,,,
11-42-87-71,0744-001-001,HIJACKING/ROBBERY/BURGLARY/ASSAULT,NO,,,,
11-42-87-71,0744-001-001,"DWELLING DAMAGED, DESTROYED",NO,,,,
11-42-87-71,0744-001-001,OTHER (SPECIFY),NO,,,,
43-11-94-86,0744-005-002,DROUGHT OR FLOODS,NO,,,,
43-11-94-86,0744-005-002,CROP DISEASE OR CROP PESTS,NO,,,,
43-11-94-86,0744-005-002,LIVESTOCK DIED OR WERE STOLEN,NO,,,,
43-11-94-86,0744-005-002,HOUSEHOLD BUSINESS FAILURE,NO,,,,
43-11-94-86,0744-005-002,LOSS OF SALARIED EMPLOYMENT OR NON-PAYMENT OF SALARY,NO,,,,
43-11-94-86,0744-005-002,LARGE FALL IN SALE PRICES FOR CROPS,NO,,,,
43-11-94-86,0744-005-002,LARGE RISE IN PRICE OF FOOD,NO,,,,
43-11-94-86,0744-005-002,LARGE RISE IN AGRICULTURAL INPUT PRICES,NO,,,,
43-11-94-86,0744-005-002,SEVERE WATER SHORTAGE,NO,,,,
43-11-94-86,0744-005-002,LOSS OF LAND,NO,,,,
43-11-94-86,0744-005-002,CHRONIC/SEVERE ILLNESS OR ACCIDENT OF HOUSEHOLD MEMBER,NO,,,,
43-11-94-86,0744-005-002,DEATH OF A MEMBER OF HOUSEHOLD,NO,,,,
43-11-94-86,0744-005-002,DEATH OF OTHER FAMILY MEMBER,NO,,,,
43-11-94-86,0744-005-002,BREAK-UP OF THE HOUSEHOLD,YES,MOST SEVERE,LOSS OF BOTH,ADULT HOUSEHOLD MEMBERS WHO WERE PREVIOUSLY NOT WORKING HAD TO FIND WORK,RELIED ON OWN-SAVINGS
43-11-94-86,0744-005-002,HIJACKING/ROBBERY/BURGLARY/ASSAULT,NO,,,,
43-11-94-86,0744-005-002,"DWELLING DAMAGED, DESTROYED",NO,,,,
43-11-94-86,0744-005-002,OTHER (SPECIFY),NO,,,,
83-40-04-19,0745-001-001,DROUGHT OR FLOODS,YES,MOST SEVERE,ASSET LOSS,RELIED ON OWN-SAVINGS,
