interview__key,sdd_hhid,itemcode,hh_j08
27-84-62-21,0694-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",5
27-84-62-21,0694-001-001,C. NUTS AND PULSES,5
27-84-62-21,0694-001-001,D. VEGETABLES,7
27-84-62-21,0694-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",4
27-84-62-21,0694-001-001,F. FRUITS,4
27-84-62-21,0694-001-001,G. MILK/MILK PRODUCTS,0
27-84-62-21,0694-001-001,H. FATS/OIL,7
27-84-62-21,0694-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
27-84-62-21,0694-001-001,J. SPICES/CONDIMENTS,7
91-33-85-80,0695-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
91-33-85-80,0695-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",4
91-33-85-80,0695-001-001,C. NUTS AND PULSES,3
91-33-85-80,0695-001-001,D. VEGETABLES,7
91-33-85-80,0695-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",0
91-33-85-80,0695-001-001,F. FRUITS,0
91-33-85-80,0695-001-001,G. MILK/MILK PRODUCTS,0
91-33-85-80,0695-001-001,H. FATS/OIL,7
91-33-85-80,0695-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
91-33-85-80,0695-001-001,J. SPICES/CONDIMENTS,7
53-85-16-71,0695-004-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",3
53-85-16-71,0695-004-001,"B. ROOTS, TUBERS, AND PLANTAINS",7
53-85-16-71,0695-004-001,C. NUTS AND PULSES,4
53-85-16-71,0695-004-001,D. VEGETABLES,7
53-85-16-71,0695-004-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",4
53-85-16-71,0695-004-001,F. FRUITS,3
53-85-16-71,0695-004-001,G. MILK/MILK PRODUCTS,0
53-85-16-71,0695-004-001,H. FATS/OIL,6
53-85-16-71,0695-004-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
53-85-16-71,0695-004-001,J. SPICES/CONDIMENTS,7
64-88-46-60,0695-004-003,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",2
64-88-46-60,0695-004-003,"B. ROOTS, TUBERS, AND PLANTAINS",7
64-88-46-60,0695-004-003,C. NUTS AND PULSES,7
64-88-46-60,0695-004-003,D. VEGETABLES,7
64-88-46-60,0695-004-003,"E. MEAT, FISH AND ANIMAL PRODUCTS",5
64-88-46-60,0695-004-003,F. FRUITS,0
64-88-46-60,0695-004-003,G. MILK/MILK PRODUCTS,0
64-88-46-60,0695-004-003,H. FATS/OIL,7
64-88-46-60,0695-004-003,I. SUGAR/SUGAR PRODUCTS/HONEY,7
64-88-46-60,0695-004-003,J. SPICES/CONDIMENTS,7
78-20-87-66,0696-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",2
78-20-87-66,0696-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",6
78-20-87-66,0696-001-001,C. NUTS AND PULSES,5
78-20-87-66,0696-001-001,D. VEGETABLES,6
78-20-87-66,0696-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",6
78-20-87-66,0696-001-001,F. FRUITS,0
78-20-87-66,0696-001-001,G. MILK/MILK PRODUCTS,0
78-20-87-66,0696-001-001,H. FATS/OIL,0
78-20-87-66,0696-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,0
78-20-87-66,0696-001-001,J. SPICES/CONDIMENTS,7
60-53-18-73,0696-002-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",1
60-53-18-73,0696-002-001,"B. ROOTS, TUBERS, AND PLANTAINS",7
60-53-18-73,0696-002-001,C. NUTS AND PULSES,4
60-53-18-73,0696-002-001,D. VEGETABLES,5
60-53-18-73,0696-002-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",0
60-53-18-73,0696-002-001,F. FRUITS,0
60-53-18-73,0696-002-001,G. MILK/MILK PRODUCTS,0
60-53-18-73,0696-002-001,H. FATS/OIL,2
60-53-18-73,0696-002-001,I. SUGAR/SUGAR PRODUCTS/HONEY,4
60-53-18-73,0696-002-001,J. SPICES/CONDIMENTS,7
96-88-18-26,0696-004-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",2
96-88-18-26,0696-004-001,"B. ROOTS, TUBERS, AND PLANTAINS",4
96-88-18-26,0696-004-001,C. NUTS AND PULSES,0
96-88-18-26,0696-004-001,D. VEGETABLES,7
96-88-18-26,0696-004-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",3
96-88-18-26,0696-004-001,F. FRUITS,3
96-88-18-26,0696-004-001,G. MILK/MILK PRODUCTS,0
96-88-18-26,0696-004-001,H. FATS/OIL,3
96-88-18-26,0696-004-001,I. SUGAR/SUGAR PRODUCTS/HONEY,2
96-88-18-26,0696-004-001,J. SPICES/CONDIMENTS,7
54-36-89-43,0697-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
54-36-89-43,0697-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",7
54-36-89-43,0697-001-001,C. NUTS AND PULSES,5
54-36-89-43,0697-001-001,D. VEGETABLES,7
54-36-89-43,0697-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",4
54-36-89-43,0697-001-001,F. FRUITS,5
54-36-89-43,0697-001-001,G. MILK/MILK PRODUCTS,2
54-36-89-43,0697-001-001,H. FATS/OIL,7
54-36-89-43,0697-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
54-36-89-43,0697-001-001,J. SPICES/CONDIMENTS,7
71-47-26-16,0698-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
71-47-26-16,0698-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",0
71-47-26-16,0698-001-001,C. NUTS AND PULSES,5
71-47-26-16,0698-001-001,D. VEGETABLES,7
71-47-26-16,0698-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",3
71-47-26-16,0698-001-001,F. FRUITS,4
71-47-26-16,0698-001-001,G. MILK/MILK PRODUCTS,0
71-47-26-16,0698-001-001,H. FATS/OIL,7
71-47-26-16,0698-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
71-47-26-16,0698-001-001,J. SPICES/CONDIMENTS,7
84-43-61-13,0698-003-002,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
84-43-61-13,0698-003-002,"B. ROOTS, TUBERS, AND PLANTAINS",2
84-43-61-13,0698-003-002,C. NUTS AND PULSES,2
84-43-61-13,0698-003-002,D. VEGETABLES,5
84-43-61-13,0698-003-002,"E. MEAT, FISH AND ANIMAL PRODUCTS",3
84-43-61-13,0698-003-002,F. FRUITS,0
84-43-61-13,0698-003-002,G. MILK/MILK PRODUCTS,0
84-43-61-13,0698-003-002,H. FATS/OIL,4
84-43-61-13,0698-003-002,I. SUGAR/SUGAR PRODUCTS/HONEY,5
84-43-61-13,0698-003-002,J. SPICES/CONDIMENTS,6
04-80-76-28,0698-009-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",1
04-80-76-28,0698-009-001,"B. ROOTS, TUBERS, AND PLANTAINS",4
04-80-76-28,0698-009-001,C. NUTS AND PULSES,6
04-80-76-28,0698-009-001,D. VEGETABLES,5
04-80-76-28,0698-009-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",3
04-80-76-28,0698-009-001,F. FRUITS,1
04-80-76-28,0698-009-001,G. MILK/MILK PRODUCTS,0
04-80-76-28,0698-009-001,H. FATS/OIL,5
04-80-76-28,0698-009-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
04-80-76-28,0698-009-001,J. SPICES/CONDIMENTS,7
17-83-92-95,0699-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",4
17-83-92-95,0699-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",2
17-83-92-95,0699-001-001,C. NUTS AND PULSES,2
17-83-92-95,0699-001-001,D. VEGETABLES,5
17-83-92-95,0699-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",3
17-83-92-95,0699-001-001,F. FRUITS,3
17-83-92-95,0699-001-001,G. MILK/MILK PRODUCTS,3
17-83-92-95,0699-001-001,H. FATS/OIL,5
17-83-92-95,0699-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,6
17-83-92-95,0699-001-001,J. SPICES/CONDIMENTS,5
10-70-45-48,0700-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
10-70-45-48,0700-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",7
10-70-45-48,0700-001-001,C. NUTS AND PULSES,6
10-70-45-48,0700-001-001,D. VEGETABLES,7
10-70-45-48,0700-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",6
10-70-45-48,0700-001-001,F. FRUITS,4
10-70-45-48,0700-001-001,G. MILK/MILK PRODUCTS,0
10-70-45-48,0700-001-001,H. FATS/OIL,7
10-70-45-48,0700-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
10-70-45-48,0700-001-001,J. SPICES/CONDIMENTS,7
42-34-18-97,0701-003-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
42-34-18-97,0701-003-001,"B. ROOTS, TUBERS, AND PLANTAINS",2
42-34-18-97,0701-003-001,C. NUTS AND PULSES,1
42-34-18-97,0701-003-001,D. VEGETABLES,7
42-34-18-97,0701-003-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",3
42-34-18-97,0701-003-001,F. FRUITS,2
42-34-18-97,0701-003-001,G. MILK/MILK PRODUCTS,0
42-34-18-97,0701-003-001,H. FATS/OIL,7
42-34-18-97,0701-003-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
42-34-18-97,0701-003-001,J. SPICES/CONDIMENTS,7
72-19-56-08,0702-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
72-19-56-08,0702-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",2
72-19-56-08,0702-001-001,C. NUTS AND PULSES,4
72-19-56-08,0702-001-001,D. VEGETABLES,7
72-19-56-08,0702-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",3
72-19-56-08,0702-001-001,F. FRUITS,1
72-19-56-08,0702-001-001,G. MILK/MILK PRODUCTS,0
72-19-56-08,0702-001-001,H. FATS/OIL,7
72-19-56-08,0702-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
72-19-56-08,0702-001-001,J. SPICES/CONDIMENTS,7
08-00-32-44,0703-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
08-00-32-44,0703-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",5
08-00-32-44,0703-001-001,C. NUTS AND PULSES,0
08-00-32-44,0703-001-001,D. VEGETABLES,7
08-00-32-44,0703-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",7
08-00-32-44,0703-001-001,F. FRUITS,2
08-00-32-44,0703-001-001,G. MILK/MILK PRODUCTS,0
08-00-32-44,0703-001-001,H. FATS/OIL,7
08-00-32-44,0703-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
08-00-32-44,0703-001-001,J. SPICES/CONDIMENTS,7
44-09-39-44,0705-002-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",
44-09-39-44,0705-002-001,"B. ROOTS, TUBERS, AND PLANTAINS",
44-09-39-44,0705-002-001,C. NUTS AND PULSES,
44-09-39-44,0705-002-001,D. VEGETABLES,
44-09-39-44,0705-002-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",
44-09-39-44,0705-002-001,F. FRUITS,
44-09-39-44,0705-002-001,G. MILK/MILK PRODUCTS,
44-09-39-44,0705-002-001,H. FATS/OIL,
44-09-39-44,0705-002-001,I. SUGAR/SUGAR PRODUCTS/HONEY,
44-09-39-44,0705-002-001,J. SPICES/CONDIMENTS,
91-91-85-71,0706-002-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
91-91-85-71,0706-002-001,"B. ROOTS, TUBERS, AND PLANTAINS",4
91-91-85-71,0706-002-001,C. NUTS AND PULSES,4
91-91-85-71,0706-002-001,D. VEGETABLES,7
91-91-85-71,0706-002-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",5
91-91-85-71,0706-002-001,F. FRUITS,4
91-91-85-71,0706-002-001,G. MILK/MILK PRODUCTS,0
91-91-85-71,0706-002-001,H. FATS/OIL,7
91-91-85-71,0706-002-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
91-91-85-71,0706-002-001,J. SPICES/CONDIMENTS,7
08-56-40-01,0707-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",6
08-56-40-01,0707-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",2
08-56-40-01,0707-001-001,C. NUTS AND PULSES,3
08-56-40-01,0707-001-001,D. VEGETABLES,7
08-56-40-01,0707-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",6
08-56-40-01,0707-001-001,F. FRUITS,2
08-56-40-01,0707-001-001,G. MILK/MILK PRODUCTS,2
08-56-40-01,0707-001-001,H. FATS/OIL,7
08-56-40-01,0707-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,6
08-56-40-01,0707-001-001,J. SPICES/CONDIMENTS,7
01-47-09-22,0707-001-003,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",0
01-47-09-22,0707-001-003,"B. ROOTS, TUBERS, AND PLANTAINS",0
01-47-09-22,0707-001-003,C. NUTS AND PULSES,0
01-47-09-22,0707-001-003,D. VEGETABLES,0
01-47-09-22,0707-001-003,"E. MEAT, FISH AND ANIMAL PRODUCTS",0
01-47-09-22,0707-001-003,F. FRUITS,0
01-47-09-22,0707-001-003,G. MILK/MILK PRODUCTS,0
01-47-09-22,0707-001-003,H. FATS/OIL,0
01-47-09-22,0707-001-003,I. SUGAR/SUGAR PRODUCTS/HONEY,0
01-47-09-22,0707-001-003,J. SPICES/CONDIMENTS,0
62-92-31-44,0707-002-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",0
62-92-31-44,0707-002-001,"B. ROOTS, TUBERS, AND PLANTAINS",0
62-92-31-44,0707-002-001,C. NUTS AND PULSES,0
62-92-31-44,0707-002-001,D. VEGETABLES,0
62-92-31-44,0707-002-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",0
62-92-31-44,0707-002-001,F. FRUITS,0
62-92-31-44,0707-002-001,G. MILK/MILK PRODUCTS,0
62-92-31-44,0707-002-001,H. FATS/OIL,0
62-92-31-44,0707-002-001,I. SUGAR/SUGAR PRODUCTS/HONEY,0
62-92-31-44,0707-002-001,J. SPICES/CONDIMENTS,0
08-63-44-83,0708-002-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
08-63-44-83,0708-002-001,"B. ROOTS, TUBERS, AND PLANTAINS",1
08-63-44-83,0708-002-001,C. NUTS AND PULSES,0
08-63-44-83,0708-002-001,D. VEGETABLES,7
08-63-44-83,0708-002-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",7
08-63-44-83,0708-002-001,F. FRUITS,0
08-63-44-83,0708-002-001,G. MILK/MILK PRODUCTS,0
08-63-44-83,0708-002-001,H. FATS/OIL,7
08-63-44-83,0708-002-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
08-63-44-83,0708-002-001,J. SPICES/CONDIMENTS,7
93-58-10-12,0709-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
93-58-10-12,0709-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",7
93-58-10-12,0709-001-001,C. NUTS AND PULSES,5
93-58-10-12,0709-001-001,D. VEGETABLES,7
93-58-10-12,0709-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",4
93-58-10-12,0709-001-001,F. FRUITS,4
93-58-10-12,0709-001-001,G. MILK/MILK PRODUCTS,2
93-58-10-12,0709-001-001,H. FATS/OIL,7
93-58-10-12,0709-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
93-58-10-12,0709-001-001,J. SPICES/CONDIMENTS,7
97-33-73-50,0709-001-002,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
97-33-73-50,0709-001-002,"B. ROOTS, TUBERS, AND PLANTAINS",0
97-33-73-50,0709-001-002,C. NUTS AND PULSES,4
97-33-73-50,0709-001-002,D. VEGETABLES,7
97-33-73-50,0709-001-002,"E. MEAT, FISH AND ANIMAL PRODUCTS",5
97-33-73-50,0709-001-002,F. FRUITS,2
97-33-73-50,0709-001-002,G. MILK/MILK PRODUCTS,4
97-33-73-50,0709-001-002,H. FATS/OIL,7
97-33-73-50,0709-001-002,I. SUGAR/SUGAR PRODUCTS/HONEY,7
97-33-73-50,0709-001-002,J. SPICES/CONDIMENTS,7
97-10-65-58,0710-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
97-10-65-58,0710-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",7
97-10-65-58,0710-001-001,C. NUTS AND PULSES,2
97-10-65-58,0710-001-001,D. VEGETABLES,7
97-10-65-58,0710-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",6
97-10-65-58,0710-001-001,F. FRUITS,0
97-10-65-58,0710-001-001,G. MILK/MILK PRODUCTS,0
97-10-65-58,0710-001-001,H. FATS/OIL,7
97-10-65-58,0710-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,0
97-10-65-58,0710-001-001,J. SPICES/CONDIMENTS,7
86-12-47-47,0710-003-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
86-12-47-47,0710-003-001,"B. ROOTS, TUBERS, AND PLANTAINS",7
86-12-47-47,0710-003-001,C. NUTS AND PULSES,1
86-12-47-47,0710-003-001,D. VEGETABLES,7
86-12-47-47,0710-003-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",6
86-12-47-47,0710-003-001,F. FRUITS,0
86-12-47-47,0710-003-001,G. MILK/MILK PRODUCTS,0
86-12-47-47,0710-003-001,H. FATS/OIL,7
86-12-47-47,0710-003-001,I. SUGAR/SUGAR PRODUCTS/HONEY,0
86-12-47-47,0710-003-001,J. SPICES/CONDIMENTS,7
10-28-30-33,0710-003-003,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",4
10-28-30-33,0710-003-003,"B. ROOTS, TUBERS, AND PLANTAINS",7
10-28-30-33,0710-003-003,C. NUTS AND PULSES,4
10-28-30-33,0710-003-003,D. VEGETABLES,7
10-28-30-33,0710-003-003,"E. MEAT, FISH AND ANIMAL PRODUCTS",4
10-28-30-33,0710-003-003,F. FRUITS,3
10-28-30-33,0710-003-003,G. MILK/MILK PRODUCTS,0
10-28-30-33,0710-003-003,H. FATS/OIL,7
10-28-30-33,0710-003-003,I. SUGAR/SUGAR PRODUCTS/HONEY,6
10-28-30-33,0710-003-003,J. SPICES/CONDIMENTS,7
27-62-11-86,0710-004-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
27-62-11-86,0710-004-001,"B. ROOTS, TUBERS, AND PLANTAINS",7
27-62-11-86,0710-004-001,C. NUTS AND PULSES,0
27-62-11-86,0710-004-001,D. VEGETABLES,2
27-62-11-86,0710-004-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",2
27-62-11-86,0710-004-001,F. FRUITS,0
27-62-11-86,0710-004-001,G. MILK/MILK PRODUCTS,0
27-62-11-86,0710-004-001,H. FATS/OIL,7
27-62-11-86,0710-004-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
27-62-11-86,0710-004-001,J. SPICES/CONDIMENTS,7
95-04-11-03,0711-001-003,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
95-04-11-03,0711-001-003,"B. ROOTS, TUBERS, AND PLANTAINS",3
95-04-11-03,0711-001-003,C. NUTS AND PULSES,3
95-04-11-03,0711-001-003,D. VEGETABLES,6
95-04-11-03,0711-001-003,"E. MEAT, FISH AND ANIMAL PRODUCTS",4
95-04-11-03,0711-001-003,F. FRUITS,0
95-04-11-03,0711-001-003,G. MILK/MILK PRODUCTS,0
95-04-11-03,0711-001-003,H. FATS/OIL,7
95-04-11-03,0711-001-003,I. SUGAR/SUGAR PRODUCTS/HONEY,6
95-04-11-03,0711-001-003,J. SPICES/CONDIMENTS,7
23-44-89-46,0714-001-002,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
23-44-89-46,0714-001-002,"B. ROOTS, TUBERS, AND PLANTAINS",6
23-44-89-46,0714-001-002,C. NUTS AND PULSES,4
23-44-89-46,0714-001-002,D. VEGETABLES,7
23-44-89-46,0714-001-002,"E. MEAT, FISH AND ANIMAL PRODUCTS",5
23-44-89-46,0714-001-002,F. FRUITS,7
23-44-89-46,0714-001-002,G. MILK/MILK PRODUCTS,4
23-44-89-46,0714-001-002,H. FATS/OIL,7
23-44-89-46,0714-001-002,I. SUGAR/SUGAR PRODUCTS/HONEY,7
23-44-89-46,0714-001-002,J. SPICES/CONDIMENTS,7
23-15-28-86,0715-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
23-15-28-86,0715-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",6
23-15-28-86,0715-001-001,C. NUTS AND PULSES,6
23-15-28-86,0715-001-001,D. VEGETABLES,7
23-15-28-86,0715-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",6
23-15-28-86,0715-001-001,F. FRUITS,2
23-15-28-86,0715-001-001,G. MILK/MILK PRODUCTS,2
23-15-28-86,0715-001-001,H. FATS/OIL,7
23-15-28-86,0715-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
23-15-28-86,0715-001-001,J. SPICES/CONDIMENTS,7
55-95-90-52,0715-004-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
55-95-90-52,0715-004-001,"B. ROOTS, TUBERS, AND PLANTAINS",7
55-95-90-52,0715-004-001,C. NUTS AND PULSES,0
55-95-90-52,0715-004-001,D. VEGETABLES,7
55-95-90-52,0715-004-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",7
55-95-90-52,0715-004-001,F. FRUITS,0
55-95-90-52,0715-004-001,G. MILK/MILK PRODUCTS,0
55-95-90-52,0715-004-001,H. FATS/OIL,7
55-95-90-52,0715-004-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
55-95-90-52,0715-004-001,J. SPICES/CONDIMENTS,7
42-21-63-58,0717-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
42-21-63-58,0717-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",7
42-21-63-58,0717-001-001,C. NUTS AND PULSES,2
42-21-63-58,0717-001-001,D. VEGETABLES,7
42-21-63-58,0717-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",7
42-21-63-58,0717-001-001,F. FRUITS,4
42-21-63-58,0717-001-001,G. MILK/MILK PRODUCTS,0
42-21-63-58,0717-001-001,H. FATS/OIL,0
42-21-63-58,0717-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
42-21-63-58,0717-001-001,J. SPICES/CONDIMENTS,7
83-10-26-19,0718-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
83-10-26-19,0718-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",7
83-10-26-19,0718-001-001,C. NUTS AND PULSES,3
83-10-26-19,0718-001-001,D. VEGETABLES,7
83-10-26-19,0718-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",5
83-10-26-19,0718-001-001,F. FRUITS,0
83-10-26-19,0718-001-001,G. MILK/MILK PRODUCTS,0
83-10-26-19,0718-001-001,H. FATS/OIL,7
83-10-26-19,0718-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,0
83-10-26-19,0718-001-001,J. SPICES/CONDIMENTS,7
96-65-59-07,0718-003-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
96-65-59-07,0718-003-001,"B. ROOTS, TUBERS, AND PLANTAINS",0
96-65-59-07,0718-003-001,C. NUTS AND PULSES,4
96-65-59-07,0718-003-001,D. VEGETABLES,7
96-65-59-07,0718-003-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",3
96-65-59-07,0718-003-001,F. FRUITS,0
96-65-59-07,0718-003-001,G. MILK/MILK PRODUCTS,0
96-65-59-07,0718-003-001,H. FATS/OIL,7
96-65-59-07,0718-003-001,I. SUGAR/SUGAR PRODUCTS/HONEY,0
96-65-59-07,0718-003-001,J. SPICES/CONDIMENTS,7
93-92-62-88,0718-010-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",4
93-92-62-88,0718-010-001,"B. ROOTS, TUBERS, AND PLANTAINS",6
93-92-62-88,0718-010-001,C. NUTS AND PULSES,4
93-92-62-88,0718-010-001,D. VEGETABLES,7
93-92-62-88,0718-010-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",4
93-92-62-88,0718-010-001,F. FRUITS,4
93-92-62-88,0718-010-001,G. MILK/MILK PRODUCTS,7
93-92-62-88,0718-010-001,H. FATS/OIL,7
93-92-62-88,0718-010-001,I. SUGAR/SUGAR PRODUCTS/HONEY,6
93-92-62-88,0718-010-001,J. SPICES/CONDIMENTS,7
88-78-07-94,0719-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
88-78-07-94,0719-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",2
88-78-07-94,0719-001-001,C. NUTS AND PULSES,2
88-78-07-94,0719-001-001,D. VEGETABLES,5
88-78-07-94,0719-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",2
88-78-07-94,0719-001-001,F. FRUITS,0
88-78-07-94,0719-001-001,G. MILK/MILK PRODUCTS,0
88-78-07-94,0719-001-001,H. FATS/OIL,2
88-78-07-94,0719-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,0
88-78-07-94,0719-001-001,J. SPICES/CONDIMENTS,7
02-98-67-18,0720-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
02-98-67-18,0720-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",5
02-98-67-18,0720-001-001,C. NUTS AND PULSES,0
02-98-67-18,0720-001-001,D. VEGETABLES,7
02-98-67-18,0720-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",5
02-98-67-18,0720-001-001,F. FRUITS,7
02-98-67-18,0720-001-001,G. MILK/MILK PRODUCTS,0
02-98-67-18,0720-001-001,H. FATS/OIL,3
02-98-67-18,0720-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,0
02-98-67-18,0720-001-001,J. SPICES/CONDIMENTS,7
01-38-32-24,0720-001-011,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
01-38-32-24,0720-001-011,"B. ROOTS, TUBERS, AND PLANTAINS",7
01-38-32-24,0720-001-011,C. NUTS AND PULSES,7
01-38-32-24,0720-001-011,D. VEGETABLES,7
01-38-32-24,0720-001-011,"E. MEAT, FISH AND ANIMAL PRODUCTS",6
01-38-32-24,0720-001-011,F. FRUITS,7
01-38-32-24,0720-001-011,G. MILK/MILK PRODUCTS,2
01-38-32-24,0720-001-011,H. FATS/OIL,7
01-38-32-24,0720-001-011,I. SUGAR/SUGAR PRODUCTS/HONEY,1
01-38-32-24,0720-001-011,J. SPICES/CONDIMENTS,7
35-71-36-18,0720-010-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
35-71-36-18,0720-010-001,"B. ROOTS, TUBERS, AND PLANTAINS",7
35-71-36-18,0720-010-001,C. NUTS AND PULSES,6
35-71-36-18,0720-010-001,D. VEGETABLES,7
35-71-36-18,0720-010-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",2
35-71-36-18,0720-010-001,F. FRUITS,0
35-71-36-18,0720-010-001,G. MILK/MILK PRODUCTS,0
35-71-36-18,0720-010-001,H. FATS/OIL,7
35-71-36-18,0720-010-001,I. SUGAR/SUGAR PRODUCTS/HONEY,0
