interview__key,sdd_hhid,lvstckid,lf02_01,lf02_02,lf02_03,lf02_04_1,lf02_04_2,lf02_05,lf02_06,lf02_07,lf02_08,lf02_09,lf02_10,lf02_11,lf02_12,lf02_13,lf02_14,lf02_15,lf02_16,lf02_17,lf02_18,lf02_19,lf02_20,lf02_21,lf02_22,lf02_23,lf02_24,lf02_25,lf02_26,lf02_27_1,lf02_27_2,lf02_28a,lf02_28b,lf02_29,lf02_30,lf02_31,lf02_32,lf02_33,lf02_34a,lf02_34b,lf02_35_1,lf02_35_2
85-92-67-52,0620-001-001,STEERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85-92-67-52,0620-001-001,HEIFERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85-92-67-52,0620-001-001,MALE CALVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85-92-67-52,0620-001-001,FEMALE CALVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85-92-67-52,0620-001-001,GOATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85-92-67-52,0620-001-001,SHEEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85-92-67-52,0620-001-001,PIGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85-92-67-52,0620-001-001,CHICKENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85-92-67-52,0620-001-001,DUCKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85-92-67-52,0620-001-001,OTHER POULTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85-92-67-52,0620-001-001,HARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85-92-67-52,0620-001-001,DONKEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85-92-67-52,0620-001-001,DOGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85-92-67-52,0620-001-001,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-29-77-96,0620-001-002,BULLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-29-77-96,0620-001-002,COWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-29-77-96,0620-001-002,STEERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-29-77-96,0620-001-002,HEIFERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-29-77-96,0620-001-002,MALE CALVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-29-77-96,0620-001-002,FEMALE CALVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-29-77-96,0620-001-002,GOATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-29-77-96,0620-001-002,SHEEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-29-77-96,0620-001-002,PIGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-29-77-96,0620-001-002,CHICKENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-29-77-96,0620-001-002,DUCKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-29-77-96,0620-001-002,OTHER POULTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-29-77-96,0620-001-002,HARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-29-77-96,0620-001-002,DONKEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-29-77-96,0620-001-002,DOGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-29-77-96,0620-001-002,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52-77-78-43,0621-001-001,BULLS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52-77-78-43,0621-001-001,COWS,YES,4,2,2,0,,NO,,,NO,,,NO,,,YES,1,400000,NO,,,NO,,,NO,,,,,,,NO,,,,,,,,
52-77-78-43,0621-001-001,STEERS,YES,5,5,4,0,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,YES,1,250000,1,,GULIO,KARIBU NA MJI,NO,,,,,,,,
52-77-78-43,0621-001-001,HEIFERS,YES,0,1,1,0,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,NO,,,,,,,,
52-77-78-43,0621-001-001,MALE CALVES,YES,2,1,1,0,1,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,NO,,,,,,,,
52-77-78-43,0621-001-001,FEMALE CALVES,YES,0,2,2,0,2,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,NO,,,,,,,,
52-77-78-43,0621-001-001,GOATS,YES,0,8,6,0,2,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,YES,2,30,NONE,,,,,
52-77-78-43,0621-001-001,SHEEP,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52-77-78-43,0621-001-001,PIGS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52-77-78-43,0621-001-001,CHICKENS,YES,20,27,12,0,18,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,YES,15,1,NONE,,,,,
52-77-78-43,0621-001-001,DUCKS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52-77-78-43,0621-001-001,OTHER POULTRY,YES,12,27,20,0,5,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,YES,4,6000,3,,RAFIKI,NDANI YA KIJIJI/MJI,YES,1,1,NONE,,,,,
52-77-78-43,0621-001-001,HARE,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52-77-78-43,0621-001-001,DONKEYS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52-77-78-43,0621-001-001,DOGS,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52-77-78-43,0621-001-001,OTHER,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62-17-39-29,0621-003-001,BULLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62-17-39-29,0621-003-001,COWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62-17-39-29,0621-003-001,STEERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62-17-39-29,0621-003-001,HEIFERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62-17-39-29,0621-003-001,MALE CALVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62-17-39-29,0621-003-001,FEMALE CALVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62-17-39-29,0621-003-001,GOATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62-17-39-29,0621-003-001,SHEEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62-17-39-29,0621-003-001,PIGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62-17-39-29,0621-003-001,CHICKENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62-17-39-29,0621-003-001,DUCKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62-17-39-29,0621-003-001,OTHER POULTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62-17-39-29,0621-003-001,HARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62-17-39-29,0621-003-001,DONKEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62-17-39-29,0621-003-001,DOGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62-17-39-29,0621-003-001,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-54-46-36,0622-001-001,BULLS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-54-46-36,0622-001-001,COWS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-54-46-36,0622-001-001,STEERS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-54-46-36,0622-001-001,HEIFERS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-54-46-36,0622-001-001,MALE CALVES,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-54-46-36,0622-001-001,FEMALE CALVES,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-54-46-36,0622-001-001,GOATS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-54-46-36,0622-001-001,SHEEP,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-54-46-36,0622-001-001,PIGS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-54-46-36,0622-001-001,CHICKENS,YES,40,0,3,0,0,YES,3,15000,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,NO,,,,,,,,
07-54-46-36,0622-001-001,DUCKS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-54-46-36,0622-001-001,OTHER POULTRY,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-54-46-36,0622-001-001,HARE,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-54-46-36,0622-001-001,DONKEYS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-54-46-36,0622-001-001,DOGS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-54-46-36,0622-001-001,OTHER,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73-37-55-41,0623-001-001,BULLS,YES,3,3,3,0,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,YES,1,400000,1,2,RAFIKI,NDANI YA KIJIJI/MJI,NO,,,,,,,,
73-37-55-41,0623-001-001,COWS,YES,5,6,6,0,,NO,,,NO,,,YES,5,OTHER (SPECIFY),NO,,,NO,,,NO,,,NO,,,,,,,NO,,,,,,,,
73-37-55-41,0623-001-001,STEERS,YES,8,9,9,0,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,YES,1,200,NONE,,,,,
73-37-55-41,0623-001-001,HEIFERS,YES,6,7,7,0,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,NO,,,,,,,,
73-37-55-41,0623-001-001,MALE CALVES,YES,0,2,2,0,2,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,NO,,,,,,,,
73-37-55-41,0623-001-001,FEMALE CALVES,YES,3,4,4,0,1,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,NO,,,,,,,,
73-37-55-41,0623-001-001,GOATS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73-37-55-41,0623-001-001,SHEEP,YES,6,6,4,0,0,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,YES,2,35,NONE,,,,,
73-37-55-41,0623-001-001,PIGS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73-37-55-41,0623-001-001,CHICKENS,YES,12,18,9,0,0,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,NO,,,,,,,,
73-37-55-41,0623-001-001,DUCKS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73-37-55-41,0623-001-001,OTHER POULTRY,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73-37-55-41,0623-001-001,HARE,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73-37-55-41,0623-001-001,DONKEYS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73-37-55-41,0623-001-001,DOGS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73-37-55-41,0623-001-001,OTHER,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73-42-88-19,0623-001-004,BULLS,YES,2,1,1,0,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,NO,,,,,,,,
73-42-88-19,0623-001-004,COWS,YES,5,5,10,0,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,YES,1,250000,1,,GULIO,NDANI YA KIJIJI/MJI,NO,,,,,,,,
73-42-88-19,0623-001-004,STEERS,YES,4,4,4,0,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,NO,,,,,,,,
73-42-88-19,0623-001-004,HEIFERS,YES,1,2,3,0,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,NO,,,,,,,,
73-42-88-19,0623-001-004,MALE CALVES,YES,2,2,3,0,1,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,NO,,,,,,,,
73-42-88-19,0623-001-004,FEMALE CALVES,YES,1,1,2,0,1,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,NO,,,,,,,,
73-42-88-19,0623-001-004,GOATS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73-42-88-19,0623-001-004,SHEEP,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73-42-88-19,0623-001-004,PIGS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73-42-88-19,0623-001-004,CHICKENS,YES,30,40,20,0,20,NO,,,NO,,,NO,,,NO,,,NO,,,YES,5,10000,NO,,,,,,,YES,15,1,NONE,,,,,
73-42-88-19,0623-001-004,DUCKS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73-42-88-19,0623-001-004,OTHER POULTRY,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73-42-88-19,0623-001-004,HARE,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73-42-88-19,0623-001-004,DONKEYS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73-42-88-19,0623-001-004,DOGS,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73-42-88-19,0623-001-004,OTHER,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-47-51-83,0624-001-001,BULLS,YES,0,1,1,0,,YES,1,200000,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,NO,,,,,,,,
30-47-51-83,0624-001-001,COWS,YES,0,1,1,0,,YES,1,200000,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,NO,,,,,,,,
30-47-51-83,0624-001-001,STEERS,YES,0,2,2,2,,YES,2,400000,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,NO,,,,,,,,
30-47-51-83,0624-001-001,HEIFERS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-47-51-83,0624-001-001,MALE CALVES,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-47-51-83,0624-001-001,FEMALE CALVES,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-47-51-83,0624-001-001,GOATS,YES,0,1,1,0,0,YES,1,35000,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,NO,,,,,,,,
30-47-51-83,0624-001-001,SHEEP,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-47-51-83,0624-001-001,PIGS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-47-51-83,0624-001-001,CHICKENS,YES,6,18,10,0,8,NO,,,NO,,,YES,1,FRIEND / RELATIVE,NO,,,NO,,,YES,5,15000,NO,,,,,,,YES,1,1,NONE,,,,,
30-47-51-83,0624-001-001,DUCKS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-47-51-83,0624-001-001,OTHER POULTRY,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-47-51-83,0624-001-001,HARE,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-47-51-83,0624-001-001,DONKEYS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-47-51-83,0624-001-001,DOGS,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-47-51-83,0624-001-001,OTHER,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-63-30-10,0626-001-001,BULLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-63-30-10,0626-001-001,COWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-63-30-10,0626-001-001,STEERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-63-30-10,0626-001-001,HEIFERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-63-30-10,0626-001-001,MALE CALVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-63-30-10,0626-001-001,FEMALE CALVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-63-30-10,0626-001-001,GOATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-63-30-10,0626-001-001,SHEEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-63-30-10,0626-001-001,PIGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-63-30-10,0626-001-001,CHICKENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-63-30-10,0626-001-001,DUCKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-63-30-10,0626-001-001,OTHER POULTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-63-30-10,0626-001-001,HARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-63-30-10,0626-001-001,DONKEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-63-30-10,0626-001-001,DOGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-63-30-10,0626-001-001,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93-07-34-90,0626-001-003,BULLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93-07-34-90,0626-001-003,COWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93-07-34-90,0626-001-003,STEERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93-07-34-90,0626-001-003,HEIFERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93-07-34-90,0626-001-003,MALE CALVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93-07-34-90,0626-001-003,FEMALE CALVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93-07-34-90,0626-001-003,GOATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93-07-34-90,0626-001-003,SHEEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93-07-34-90,0626-001-003,PIGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93-07-34-90,0626-001-003,CHICKENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93-07-34-90,0626-001-003,DUCKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93-07-34-90,0626-001-003,OTHER POULTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93-07-34-90,0626-001-003,HARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93-07-34-90,0626-001-003,DONKEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93-07-34-90,0626-001-003,DOGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93-07-34-90,0626-001-003,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-79-04-32,0626-001-004,BULLS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-79-04-32,0626-001-004,COWS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-79-04-32,0626-001-004,STEERS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-79-04-32,0626-001-004,HEIFERS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-79-04-32,0626-001-004,MALE CALVES,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-79-04-32,0626-001-004,FEMALE CALVES,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-79-04-32,0626-001-004,GOATS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-79-04-32,0626-001-004,SHEEP,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-79-04-32,0626-001-004,PIGS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-79-04-32,0626-001-004,CHICKENS,YES,16,21,10,0,12,YES,2,10000,NO,,,NO,,,YES,4,13000,NO,,,NO,,,YES,4,36000,1,2,JIRANI,NDANI YA KIJIJI/MJI,YES,3,1,NONE,,,,,
79-79-04-32,0626-001-004,DUCKS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-79-04-32,0626-001-004,OTHER POULTRY,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-79-04-32,0626-001-004,HARE,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-79-04-32,0626-001-004,DONKEYS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-79-04-32,0626-001-004,DOGS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-79-04-32,0626-001-004,OTHER,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-47-63-62,0627-001-001,BULLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-47-63-62,0627-001-001,COWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-47-63-62,0627-001-001,STEERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-47-63-62,0627-001-001,HEIFERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-47-63-62,0627-001-001,MALE CALVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-47-63-62,0627-001-001,FEMALE CALVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-47-63-62,0627-001-001,GOATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-47-63-62,0627-001-001,SHEEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-47-63-62,0627-001-001,PIGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-47-63-62,0627-001-001,CHICKENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-47-63-62,0627-001-001,DUCKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-47-63-62,0627-001-001,OTHER POULTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-47-63-62,0627-001-001,HARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-47-63-62,0627-001-001,DONKEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-47-63-62,0627-001-001,DOGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-47-63-62,0627-001-001,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-59-89-77,0627-001-002,BULLS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-59-89-77,0627-001-002,COWS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-59-89-77,0627-001-002,STEERS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-59-89-77,0627-001-002,HEIFERS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-59-89-77,0627-001-002,MALE CALVES,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-59-89-77,0627-001-002,FEMALE CALVES,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-59-89-77,0627-001-002,GOATS,YES,6,4,3,0,1,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,YES,1,30000,1,,GULIO,NDANI YA KIJIJI/MJI,NO,,,,,,,,
16-59-89-77,0627-001-002,SHEEP,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-59-89-77,0627-001-002,PIGS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-59-89-77,0627-001-002,CHICKENS,YES,30,10,10,0,15,NO,,,NO,,,NO,,,NO,,,NO,,,YES,13,130000,NO,,,,,,,YES,3,1,NONE,,,,,
16-59-89-77,0627-001-002,DUCKS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-59-89-77,0627-001-002,OTHER POULTRY,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-59-89-77,0627-001-002,HARE,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-59-89-77,0627-001-002,DONKEYS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-59-89-77,0627-001-002,DOGS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
