interview__key,y5_hhid,y4_hhid,indidy5,male,age,relation_head,head,father_educ,mother_educ,over_12,cur_married,household_num,rural,clusterid,region_name,district_name,satisfy_school_age,read_wri_kiswa,school_exp,never_attend_reason,start_school_age,cur_school,absent_reason,school_lyear,educ_attain,primary,secondary,university,cur_grade,cur_prim,cur_second,cur_univ,public,board,transportation,time_to_school,free_meal_school,miss_school_lasttwo,absent_reason_2w,access_textbook,homework_hour_week_fir,problem_school,problem_school_sec,psle,pass_psle,school_fee,book_mat,uniform_fee,transport_fee,extra_tuition,others,meal_cost,eduction_expendit_12m,adult_literacy_prog
52-89-52-12,7429-001-01,7429-001,5,0,6,SON/DAUGHTER,0,,,0,,7429,0,530124205009,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,6,1,,,,,,,Primary,1,0,0,1,0,0,5,1,no,,1,none,0,,,,,,,,,,,20000,
52-89-52-12,7429-001-01,7429-001,7,0,3,SON/DAUGHTER,0,,,0,,7429,0,530124205009,MJINI MAGHARIBI UNGUJA,magharibi,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52-89-52-12,7429-001-01,7429-001,8,1,1,SON/DAUGHTER,0,,,0,,7429,0,530124205009,MJINI MAGHARIBI UNGUJA,magharibi,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92-73-17-29,7429-001-05,7429-001,1,1,21,head,1,,,1,1,7429,0,530124205009,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
92-73-17-29,7429-001-05,7429-001,2,0,20,spouse,0,,,1,1,7429,0,530124205009,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,6,0,marriage,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
61-13-94-56,7441-001-01,7441-001,1,1,59,head,1,0,0,1,1,7441,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,TO WORK/LOOKING FOR WORK,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
61-13-94-56,7441-001-01,7441-001,2,0,54,spouse,0,1,1,1,1,7441,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,12,0,marriage,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
61-13-94-56,7441-001-01,7441-001,3,0,33,SON/DAUGHTER,0,,,1,0,7441,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,TO WORK/LOOKING FOR WORK,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
61-13-94-56,7441-001-01,7441-001,4,1,31,SON/DAUGHTER,0,,,1,0,7441,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,TO WORK/LOOKING FOR WORK,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
61-13-94-56,7441-001-01,7441-001,6,1,17,SON/DAUGHTER,0,,,1,0,7441,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,4,1,,,,,,,Secondary,0,1,0,1,0,0,30,0,no,,1,none,0,,1,1,none,25000,35000,none,none,none,none,,0
61-13-94-56,7441-001-01,7441-001,7,1,15,SON/DAUGHTER,0,,,1,0,7441,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,4,1,,,,,,,Secondary,0,1,0,0,1,,,0,no,,1,7,0,,1,1,495000,50000,30000,none,none,none,none,,0
61-13-94-56,7441-001-01,7441-001,9,1,28,OTHER RELATIVE (SPECIFY),0,,,,,7441,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61-13-94-56,7441-001-01,7441-001,10,0,22,OTHER RELATIVE (SPECIFY),0,0,1,1,0,7441,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,TO WORK/LOOKING FOR WORK,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
71-19-58-66,7441-001-05,7441-001,2,0,28,head,1,1,1,1,1,7441,0,530126303302,KUSINI PEMBA,chakechake,1,1,1,,7,0,TO WORK/LOOKING FOR WORK,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
71-19-58-66,7441-001-05,7441-001,3,0,0,SON/DAUGHTER,0,1,,0,,7441,0,530126303302,KUSINI PEMBA,chakechake,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71-19-58-66,7441-001-05,7441-001,4,1,2,SON/DAUGHTER,0,1,,0,,7441,0,530126303302,KUSINI PEMBA,chakechake,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71-19-58-66,7441-001-05,7441-001,5,0,71,FATHER/MOTHER,0,,,1,1,7441,0,530126303302,KUSINI PEMBA,chakechake,1,0,0,PARENTS DO NOT THINK IT IS IMPORTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
43-02-86-26,7441-001-08,7441-001,1,1,42,head,1,0,0,1,0,7441,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
43-02-86-26,7441-001-08,7441-001,2,0,34,spouse,0,,,1,1,7441,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,marriage,0,University,0,0,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
42-34-84-46,7442-001-01,7442-001,1,1,66,head,1,,,1,1,7442,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
42-34-84-46,7442-001-01,7442-001,2,0,56,spouse,0,1,0,1,1,7442,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
42-34-84-46,7442-001-01,7442-001,3,0,32,SON/DAUGHTER,0,,,1,0,7442,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
42-34-84-46,7442-001-01,7442-001,4,1,28,SON/DAUGHTER,0,,,1,0,7442,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
42-34-84-46,7442-001-01,7442-001,5,0,26,SON/DAUGHTER,0,,,1,0,7442,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,1,,,,,,,University,0,0,1,1,0,1,40,0,no,,1,5,0,,1,1,,,,,,,,650000,0
42-34-84-46,7442-001-01,7442-001,6,1,24,SON/DAUGHTER,0,,,1,0,7442,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,ILLNESS/SICKNESS,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
42-34-84-46,7442-001-01,7442-001,7,1,20,SON/DAUGHTER,0,,,1,0,7442,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,1,,,,,,,Secondary,0,1,0,1,0,1,20,0,no,,1,6,0,,1,1,,,,,,,,70000,0
42-34-84-46,7442-001-01,7442-001,8,0,18,SON/DAUGHTER,0,,,1,0,7442,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,satisfied,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,65000,0
83-93-17-15,7443-001-01,7443-001,1,1,68,head,1,,,1,1,7443,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,8,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
83-93-17-15,7443-001-01,7443-001,2,0,57,spouse,0,,,1,1,7443,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,8,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
83-93-17-15,7443-001-01,7443-001,3,0,31,STEP SON / DAUGHTER,0,1,,1,0,7443,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,8,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
83-93-17-15,7443-001-01,7443-001,5,1,4,grandchild,0,,,0,,7443,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-17-76-93,7444-001-01,7444-001,1,1,30,head,1,1,1,1,1,7444,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
79-17-76-93,7444-001-01,7444-001,2,0,27,spouse,0,1,1,1,1,7444,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
79-17-76-93,7444-001-01,7444-001,3,1,5,SON/DAUGHTER,0,,,0,,7444,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,0,1,,5,1,,,,,,,Others,0,0,0,0,0,0,15,0,yes,funeral,0,none,0,,,,108000,5000,22000,none,none,none,none,,
79-17-76-93,7444-001-01,7444-001,4,0,3,SON/DAUGHTER,0,,,0,,7444,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-56-20-52,7447-001-01,7447-001,1,0,71,head,1,0,0,1,0,7447,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,marriage,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
05-56-20-52,7447-001-01,7447-001,2,1,49,SON/DAUGHTER,0,0,,1,0,7447,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,refusal,0,Primary,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
05-56-20-52,7447-001-01,7447-001,3,1,47,SON/DAUGHTER,0,0,,1,0,7447,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
05-56-20-52,7447-001-01,7447-001,4,1,20,grandchild,0,,,1,0,7447,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,6,1,,,,,,,Secondary,0,1,0,1,0,1,40,0,no,,1,none,1,,1,1,,,,,,,,700000,0
05-56-20-52,7447-001-01,7447-001,5,1,22,grandchild,0,,,1,0,7447,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,6,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
05-56-20-52,7447-001-01,7447-001,6,0,18,grandchild,0,,1,1,0,7447,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,5,1,,,,,,,Secondary,0,1,0,0,0,1,15,0,no,,1,14,0,,1,1,,,,,,,,695000,0
05-56-20-52,7447-001-01,7447-001,7,0,16,grandchild,0,,,1,0,7447,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,5,1,,,,,,,Secondary,0,1,0,1,0,0,10,0,no,,1,none,0,,1,1,none,46000,25000,none,none,9000,none,,0
05-56-20-52,7447-001-01,7447-001,8,1,17,grandchild,0,,,1,0,7447,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,5,1,,,,,,,Secondary,0,1,0,1,0,0,10,0,no,,1,14,0,,1,1,,,,,,,,70000,0
05-56-20-52,7447-001-01,7447-001,9,1,14,grandchild,0,,,1,0,7447,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,5,1,,,,,,,Secondary,0,1,0,1,0,0,10,0,no,,1,none,0,,1,1,,,,,,,,50000,0
05-56-20-52,7447-001-01,7447-001,11,0,10,grandchild,0,,,0,,7447,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,5,1,,,,,,,Primary,1,0,0,1,0,0,10,0,no,,1,none,0,,,,none,30000,20000,none,none,none,none,,
75-19-68-93,7448-001-01,7448-001,1,1,52,head,1,,,1,1,7448,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,refusal,0,Primary,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
75-19-68-93,7448-001-01,7448-001,2,0,37,spouse,0,1,1,1,1,7448,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,8,0,satisfied,0,University,0,0,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
75-19-68-93,7448-001-01,7448-001,3,0,15,SON/DAUGHTER,0,,,1,0,7448,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,5,1,,,,,,,Secondary,0,1,0,1,0,0,5,0,no,,1,12,0,,1,1,,,,,,,,48500,0
75-19-68-93,7448-001-01,7448-001,4,1,12,SON/DAUGHTER,0,,,1,0,7448,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,5,1,,,,,,,Primary,1,0,0,0,0,1,15,0,no,,1,7,0,,,,,,,,,,,507000,
75-19-68-93,7448-001-01,7448-001,6,0,3,SON/DAUGHTER,0,,,0,,7448,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85-38-87-28,7450-001-02,7450-001,2,0,56,head,1,0,0,1,0,7450,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,0,PARENTS DO NOT THINK IT IS IMPORTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
85-38-87-28,7450-001-02,7450-001,3,1,44,STEP SON / DAUGHTER,0,0,,1,1,7450,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,refusal,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
85-38-87-28,7450-001-02,7450-001,4,1,23,OTHER RELATIVE (SPECIFY),0,1,1,1,0,7450,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,6,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
85-38-87-28,7450-001-02,7450-001,5,0,23,OTHER RELATIVE (SPECIFY),0,,0,1,1,7450,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,9,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
85-38-87-28,7450-001-02,7450-001,6,1,2,grandchild,0,,,0,,7450,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97-45-73-65,7451-001-01,7451-001,1,1,48,head,1,,,1,1,7451,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,8,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
97-45-73-65,7451-001-01,7451-001,2,0,46,spouse,0,,,1,1,7451,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,marriage,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
97-45-73-65,7451-001-01,7451-001,3,1,26,SON/DAUGHTER,0,,,1,0,7451,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
97-45-73-65,7451-001-01,7451-001,4,0,24,STEP SON / DAUGHTER,0,0,,1,0,7451,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
97-45-73-65,7451-001-01,7451-001,5,1,22,SON/DAUGHTER,0,,,1,0,7451,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,1,,,,,,,Secondary,0,1,0,1,1,,,0,no,,0,none,0,,1,1,,,,,,,,120000,0
97-45-73-65,7451-001-01,7451-001,6,1,17,SON/DAUGHTER,0,,,1,0,7451,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,1,,,,,,,Secondary,0,1,0,1,0,0,15,0,no,,1,none,0,,1,1,,,,,,,,100000,0
97-45-73-65,7451-001-01,7451-001,7,0,6,SON/DAUGHTER,0,,,0,,7451,0,530126303302,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,6,1,,,,,,,Primary,1,0,0,1,0,0,20,0,no,,1,none,0,,,,,,,,,,,50000,
93-14-64-67,7460-001-01,7460-001,1,1,61,head,1,0,0,1,1,7460,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,11,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
93-14-64-67,7460-001-01,7460-001,2,0,55,spouse,0,0,0,1,1,7460,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,10,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
93-14-64-67,7460-001-01,7460-001,5,0,32,SON/DAUGHTER,0,,,1,1,7460,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
93-14-64-67,7460-001-01,7460-001,6,0,15,SON/DAUGHTER,0,,,1,0,7460,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,1,,,,,,,Secondary,0,1,0,1,0,0,30,0,no,,1,1,0,,1,0,,,,,,,,30000,0
93-14-64-67,7460-001-01,7460-001,7,0,21,STEP SON / DAUGHTER,0,,,1,0,7460,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
93-14-64-67,7460-001-01,7460-001,8,0,16,STEP SON / DAUGHTER,0,,,1,0,7460,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,1,,,,,,,Secondary,0,1,0,1,1,,,0,no,,1,1,1,,1,0,,,,,,,,30000,0
93-14-64-67,7460-001-01,7460-001,9,0,7,grandchild,0,,,0,,7460,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,1,,,,,,,Primary,1,0,0,1,0,0,30,0,no,,1,none,0,,,,,,,,,,,20000,
93-14-64-67,7460-001-01,7460-001,10,1,23,SON/DAUGHTER,0,,,1,0,7460,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
93-14-64-67,7460-001-01,7460-001,12,1,0,grandchild,0,1,,0,,7460,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93-14-64-67,7460-001-01,7460-001,13,0,10,SON/DAUGHTER,0,1,1,0,,7460,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,6,1,,,,,,,Primary,1,0,0,1,0,0,30,0,no,,1,none,0,,,,,,,,,,,20000,
04-27-32-80,7460-001-03,7460-001,1,1,28,head,1,1,1,1,1,7460,0,530128301303,KUSINI UNGUJA,kusini,1,1,1,,7,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
04-27-32-80,7460-001-03,7460-001,2,0,21,spouse,0,,,1,1,7460,0,530128301303,KUSINI UNGUJA,kusini,1,1,1,,7,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
04-27-32-80,7460-001-03,7460-001,3,0,3,SON/DAUGHTER,0,,,0,,7460,0,530128301303,KUSINI UNGUJA,kusini,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55-58-50-70,7460-001-04,7460-001,1,1,25,head,1,1,1,1,1,7460,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,refusal,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
55-58-50-70,7460-001-04,7460-001,2,0,20,spouse,0,,,1,1,7460,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,refusal,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
66-05-78-03,7461-001-01,7461-001,1,1,53,head,1,,,1,1,7461,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,8,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
66-05-78-03,7461-001-01,7461-001,2,0,49,spouse,0,1,1,1,1,7461,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
66-05-78-03,7461-001-01,7461-001,3,0,15,SON/DAUGHTER,0,,,1,0,7461,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,1,,,,,,,Secondary,0,1,0,1,0,0,20,0,no,,1,18,0,,1,1,,,,,,,,20000,0
66-05-78-03,7461-001-01,7461-001,4,0,12,SON/DAUGHTER,0,,,1,0,7461,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,1,,,,,,,Secondary,0,1,0,0,0,0,20,0,no,,1,15,0,,,,,,,,,,,540000,
66-05-78-03,7461-001-01,7461-001,5,1,7,SON/DAUGHTER,0,,,0,,7461,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,6,1,,,,,,,Primary,1,0,0,0,0,0,15,0,no,,0,none,0,,,,,,,,,,,480000,
98-87-38-27,7463-001-01,7463-001,1,1,53,head,1,,0,1,1,7463,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,TO WORK/LOOKING FOR WORK,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
98-87-38-27,7463-001-01,7463-001,2,0,40,spouse,0,,,1,1,7463,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
98-87-38-27,7463-001-01,7463-001,3,0,18,SON/DAUGHTER,0,,,1,0,7463,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,1,,,,,,,Secondary,0,1,0,1,0,1,15,0,no,,1,14,0,,1,1,,,,,,,,800000,0
98-87-38-27,7463-001-01,7463-001,4,0,11,SON/DAUGHTER,0,,,0,,7463,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,1,,,,,,,Primary,1,0,0,1,0,0,10,0,no,,1,2,0,,,,,,,,,,,none,
98-87-38-27,7463-001-01,7463-001,5,0,7,SON/DAUGHTER,0,,,0,,7463,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,6,1,,,,,,,Primary,1,0,0,1,0,0,10,0,no,,0,none,0,,,,,,,,,,,none,
98-87-38-27,7463-001-01,7463-001,8,0,4,SON/DAUGHTER,0,,,0,,7463,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98-87-38-27,7463-001-01,7463-001,9,1,1,SON/DAUGHTER,0,,,0,,7463,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68-28-02-78,7463-001-06,7463-001,1,1,35,head,1,,,1,1,7463,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,TO WORK/LOOKING FOR WORK,0,University,0,0,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
68-28-02-78,7463-001-06,7463-001,2,0,28,spouse,0,,1,1,1,7463,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,TO WORK/LOOKING FOR WORK,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
68-28-02-78,7463-001-06,7463-001,3,0,4,SON/DAUGHTER,0,,,0,,7463,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68-28-02-78,7463-001-06,7463-001,4,1,2,SON/DAUGHTER,0,,,0,,7463,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68-28-02-78,7463-001-06,7463-001,5,0,17,STEP SON / DAUGHTER,0,,,1,0,7463,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,7,0,satisfied,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,70000,0
45-12-70-00,7463-001-07,7463-001,1,1,36,head,1,1,1,1,1,7463,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,6,1,,,,,,,University,0,0,1,1,0,,30,0,no,,1,none,0,,1,1,,,,,,,,2300000,0
45-12-70-00,7463-001-07,7463-001,2,0,38,spouse,0,1,1,1,1,7463,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,6,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
45-12-70-00,7463-001-07,7463-001,3,1,4,SON/DAUGHTER,0,,,0,,7463,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45-12-70-00,7463-001-07,7463-001,4,1,2,SON/DAUGHTER,0,,,0,,7463,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45-12-70-00,7463-001-07,7463-001,5,0,1,SON/DAUGHTER,0,,,0,,7463,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93-40-14-10,7465-001-01,7465-001,1,0,55,head,1,1,0,1,0,7465,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,6,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
93-40-14-10,7465-001-01,7465-001,3,1,23,SON/DAUGHTER,0,1,,1,0,7465,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,4,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
93-40-14-10,7465-001-01,7465-001,4,1,19,SON/DAUGHTER,0,1,,1,0,7465,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,4,0,refusal,0,Primary,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
74-05-68-15,7465-001-02,7465-001,1,1,56,head,1,,,1,1,7465,0,530128301303,MJINI MAGHARIBI UNGUJA,magharibi,1,1,1,,8,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
